Test angle: 90
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
195.131 | -0.000 | 0.000 | -0.000 | 0.0447 |-0.0166 |0.0000 |-0.0000 |0.0412 |
195.586 | -0.000 | 0.000 | -0.000 | 0.0451 |-0.0168 |0.0000 |-0.0000 |0.0416 |
196.038 | -0.000 | 0.000 | -0.000 | 0.0455 |-0.0169 |0.0000 |-0.0000 |0.0420 |
196.487 | -0.000 | 0.000 | -0.000 | 0.0459 |-0.0171 |0.0000 |-0.0000 |0.0423 |
196.934 | -0.000 | 0.000 | -0.000 | 0.0463 |-0.0172 |0.0000 |-0.0000 |0.0427 |
197.378 | -0.000 | 0.000 | -0.000 | 0.0467 |-0.0174 |0.0000 |-0.0000 |0.0431 |
197.820 | -0.000 | 0.000 | -0.000 | 0.0471 |-0.0175 |0.0000 |-0.0000 |0.0435 |
198.259 | -0.000 | 0.000 | -0.000 | 0.0475 |-0.0177 |0.0000 |-0.0000 |0.0439 |
198.696 | -0.000 | 0.000 | -0.000 | 0.0479 |-0.0178 |0.0000 |-0.0000 |0.0443 |
199.130 | 0.000 | 0.000 | -0.000 | 0.0483 |-0.0180 |0.0000 |-0.0000 |0.0447 |
199.562 | 0.000 | 0.000 | -0.000 | 0.0487 |-0.0181 |0.0000 |-0.0000 |0.0450 |
199.991 | -0.000 | 0.000 | -0.000 | 0.0491 |-0.0183 |0.0000 |-0.0000 |0.0454 |
200.418 | -0.000 | 0.000 | -0.000 | 0.0495 |-0.0184 |0.0000 |-0.0000 |0.0458 |
200.843 | -0.000 | 0.000 | -0.000 | 0.0499 |-0.0186 |0.0000 |-0.0000 |0.0462 |
201.266 | -0.000 | 0.000 | -0.000 | 0.0503 |-0.0187 |0.0000 |-0.0000 |0.0466 |
201.686 | -0.000 | 0.000 | -0.000 | 0.0507 |-0.0189 |0.0000 |-0.0000 |0.0470 |
202.104 | -0.000 | 0.000 | -0.000 | 0.0511 |-0.0190 |0.0000 |-0.0000 |0.0474 |
202.519 | -0.000 | 0.000 | -0.000 | 0.0515 |-0.0192 |0.0000 |-0.0000 |0.0478 |
202.933 | -0.000 | 0.000 | -0.000 | 0.0519 |-0.0193 |0.0000 |-0.0000 |0.0481 |
203.344 | -0.000 | 0.000 | -0.000 | 0.0523 |-0.0195 |0.0000 |-0.0000 |0.0485 |
203.754 | -0.000 | 0.000 | -0.000 | 0.0527 |-0.0196 |0.0000 |-0.0000 |0.0489 |
204.161 | -0.000 | 0.000 | -0.000 | 0.0531 |-0.0198 |0.0000 |-0.0000 |0.0493 |
204.566 | -0.000 | 0.000 | -0.000 | 0.0535 |-0.0199 |0.0000 |-0.0000 |0.0497 |
204.969 | -0.000 | 0.000 | -0.000 | 0.0539 |-0.0201 |0.0000 |-0.0000 |0.0501 |
205.370 | -0.000 | 0.000 | -0.000 | 0.0543 |-0.0202 |0.0000 |-0.0000 |0.0504 |
205.769 | -0.000 | 0.000 | -0.000 | 0.0547 |-0.0204 |0.0000 |-0.0000 |0.0508 |
206.166 | -0.000 | 0.000 | -0.000 | 0.0551 |-0.0205 |0.0000 |-0.0000 |0.0512 |
206.561 | -0.000 | 0.000 | -0.000 | 0.0554 |-0.0207 |0.0000 |-0.0000 |0.0516 |
206.954 | -0.000 | 0.000 | -0.000 | 0.0558 |-0.0208 |0.0000 |-0.0000 |0.0520 |
207.345 | -0.000 | 0.000 | -0.000 | 0.0562 |-0.0210 |0.0000 |-0.0000 |0.0524 |
207.734 | -0.000 | 0.000 | -0.000 | 0.0566 |-0.0211 |0.0000 |-0.0000 |0.0528 |
208.122 | -0.000 | 0.000 | -0.000 | 0.0570 |-0.0213 |0.0000 |-0.0000 |0.0531 |
208.507 | -0.000 | 0.000 | -0.000 | 0.0574 |-0.0214 |0.0000 |-0.0000 |0.0535 |
208.891 | -0.000 | 0.000 | -0.000 | 0.0578 |-0.0216 |0.0000 |-0.0000 |0.0539 |
209.273 | 0.000 | 0.000 | -0.000 | 0.0582 |-0.0217 |0.0000 |-0.0000 |0.0543 |
209.653 | 0.000 | 0.000 | -0.000 | 0.0586 |-0.0219 |0.0000 |-0.0000 |0.0547 |
210.031 | -0.000 | 0.000 | -0.000 | 0.0590 |-0.0220 |0.0000 |-0.0000 |0.0551 |
210.408 | -0.000 | 0.000 | -0.000 | 0.0594 |-0.0222 |0.0000 |-0.0000 |0.0554 |
210.782 | -0.000 | 0.000 | -0.000 | 0.0598 |-0.0223 |0.0000 |-0.0000 |0.0558 |
211.155 | -0.000 | 0.000 | -0.000 | 0.0602 |-0.0225 |0.0000 |-0.0000 |0.0562 |
211.527 | -0.000 | 0.000 | -0.000 | 0.0606 |-0.0226 |0.0000 |-0.0000 |0.0566 |
211.896 | -0.000 | 0.000 | -0.000 | 0.0610 |-0.0228 |0.0000 |-0.0000 |0.0570 |
212.264 | -0.000 | 0.000 | -0.000 | 0.0614 |-0.0229 |0.0000 |-0.0000 |0.0574 |
212.631 | -0.000 | 0.000 | -0.000 | 0.0618 |-0.0231 |0.0000 |-0.0000 |0.0577 |
212.995 | -0.000 | 0.000 | -0.000 | 0.0622 |-0.0232 |0.0000 |-0.0000 |0.0581 |
213.358 | -0.000 | 0.000 | -0.000 | 0.0626 |-0.0234 |0.0000 |-0.0000 |0.0585 |
213.720 | -0.000 | 0.000 | -0.000 | 0.0630 |-0.0235 |0.0000 |-0.0000 |0.0589 |
214.080 | -0.000 | 0.000 | -0.000 | 0.0634 |-0.0236 |0.0000 |-0.0000 |0.0593 |
214.438 | -0.000 | 0.000 | -0.000 | 0.0638 |-0.0238 |0.0000 |-0.0000 |0.0597 |
214.795 | -0.000 | 0.000 | -0.000 | 0.0642 |-0.0239 |0.0000 |-0.0000 |0.0600 |
215.150 | -0.000 | 0.000 | -0.000 | 0.0645 |-0.0241 |0.0000 |-0.0000 |0.0604 |
215.504 | -0.000 | 0.000 | -0.000 | 0.0649 |-0.0242 |0.0000 |-0.0000 |0.0608 |
215.856 | -0.000 | 0.000 | -0.000 | 0.0653 |-0.0244 |0.0000 |-0.0000 |0.0612 |
216.207 | -0.000 | 0.000 | -0.000 | 0.0657 |-0.0245 |0.0000 |-0.0000 |0.0616 |
216.556 | -0.000 | 0.000 | -0.000 | 0.0661 |-0.0247 |0.0000 |-0.0000 |0.0620 |
216.904 | -0.000 | 0.000 | -0.000 | 0.0665 |-0.0248 |0.0000 |-0.0000 |0.0623 |
217.250 | -0.000 | 0.000 | -0.000 | 0.0669 |-0.0250 |0.0000 |-0.0000 |0.0627 |
217.595 | -0.000 | 0.000 | -0.000 | 0.0673 |-0.0251 |0.0000 |-0.0000 |0.0631 |
217.938 | -0.000 | 0.000 | -0.000 | 0.0677 |-0.0253 |0.0000 |-0.0000 |0.0635 |
218.280 | -0.000 | 0.000 | -0.000 | 0.0681 |-0.0254 |0.0000 |-0.0000 |0.0639 |
218.621 | -0.000 | 0.000 | -0.000 | 0.0685 |-0.0256 |0.0000 |-0.0000 |0.0643 |
218.960 | -0.000 | 0.000 | -0.000 | 0.0689 |-0.0257 |0.0000 |-0.0000 |0.0646 |
219.298 | -0.000 | 0.000 | -0.000 | 0.0693 |-0.0259 |0.0000 |-0.0000 |0.0650 |
219.635 | -0.000 | 0.000 | -0.000 | 0.0697 |-0.0260 |0.0000 |-0.0000 |0.0654 |
219.970 | -0.000 | 0.000 | -0.000 | 0.0701 |-0.0262 |0.0000 |-0.0000 |0.0658 |
220.304 | -0.000 | 0.000 | -0.000 | 0.0704 |-0.0263 |0.0000 |-0.0000 |0.0662 |
220.636 | -0.000 | 0.000 | -0.000 | 0.0708 |-0.0265 |0.0000 |-0.0000 |0.0665 |
220.967 | -0.000 | 0.000 | -0.000 | 0.0712 |-0.0266 |0.0000 |-0.0000 |0.0669 |
221.297 | -0.000 | 0.000 | -0.000 | 0.0716 |-0.0267 |0.0000 |-0.0000 |0.0673 |
221.626 | -0.000 | 0.000 | -0.000 | 0.0720 |-0.0269 |0.0000 |-0.0000 |0.0677 |
221.953 | -0.000 | 0.000 | -0.000 | 0.0724 |-0.0270 |0.0000 |-0.0000 |0.0681 |
222.280 | -0.000 | 0.000 | -0.000 | 0.0728 |-0.0272 |0.0000 |-0.0000 |0.0684 |
222.604 | -0.000 | 0.000 | -0.000 | 0.0732 |-0.0273 |0.0000 |-0.0000 |0.0688 |
222.928 | -0.000 | 0.000 | -0.000 | 0.0736 |-0.0275 |0.0000 |-0.0000 |0.0692 |
223.250 | -0.000 | 0.000 | -0.000 | 0.0740 |-0.0276 |0.0000 |-0.0000 |0.0696 |
223.572 | -0.000 | 0.000 | -0.000 | 0.0744 |-0.0278 |0.0000 |-0.0000 |0.0700 |
223.891 | -0.000 | 0.000 | -0.000 | 0.0748 |-0.0279 |0.0000 |-0.0000 |0.0703 |
224.210 | -0.000 | 0.000 | -0.000 | 0.0752 |-0.0281 |0.0000 |-0.0000 |0.0707 |
224.528 | -0.000 | 0.000 | -0.000 | 0.0755 |-0.0282 |0.0000 |-0.0000 |0.0711 |
224.844 | -0.000 | 0.000 | -0.000 | 0.0759 |-0.0284 |0.0000 |-0.0000 |0.0715 |
225.159 | -0.000 | 0.000 | -0.000 | 0.0763 |-0.0285 |0.0000 |-0.0000 |0.0719 |
225.473 | -0.000 | 0.000 | -0.000 | 0.0767 |-0.0287 |0.0000 |-0.0000 |0.0722 |
225.786 | -0.000 | 0.000 | -0.000 | 0.0771 |-0.0288 |0.0000 |-0.0000 |0.0726 |
226.098 | -0.000 | 0.000 | -0.000 | 0.0775 |-0.0289 |0.0000 |-0.0000 |0.0730 |
226.409 | -0.000 | 0.000 | -0.000 | 0.0779 |-0.0291 |0.0000 |-0.0000 |0.0734 |
226.718 | -0.000 | 0.000 | -0.000 | 0.0783 |-0.0292 |0.0000 |-0.0000 |0.0738 |
227.027 | -0.000 | 0.000 | -0.000 | 0.0787 |-0.0294 |0.0000 |-0.0000 |0.0741 |
227.334 | -0.000 | 0.000 | -0.000 | 0.0791 |-0.0295 |0.0000 |-0.0000 |0.0745 |
227.640 | -0.000 | 0.000 | -0.000 | 0.0794 |-0.0297 |0.0000 |-0.0000 |0.0749 |
227.945 | -0.000 | 0.000 | -0.000 | 0.0798 |-0.0298 |0.0000 |-0.0000 |0.0753 |
228.249 | -0.000 | 0.000 | -0.000 | 0.0802 |-0.0300 |0.0000 |-0.0000 |0.0757 |
228.552 | -0.000 | 0.000 | -0.000 | 0.0806 |-0.0301 |0.0000 |-0.0000 |0.0760 |
228.854 | -0.000 | 0.000 | -0.000 | 0.0810 |-0.0303 |0.0000 |-0.0000 |0.0764 |
229.155 | -0.000 | 0.000 | -0.000 | 0.0814 |-0.0304 |0.0000 |-0.0000 |0.0768 |
229.455 | -0.000 | 0.000 | -0.000 | 0.0818 |-0.0306 |0.0000 |-0.0000 |0.0772 |
229.754 | -0.000 | 0.000 | -0.000 | 0.0822 |-0.0307 |0.0000 |-0.0000 |0.0775 |
230.051 | -0.000 | 0.000 | -0.000 | 0.0826 |-0.0308 |0.0000 |-0.0000 |0.0779 |
230.348 | -0.000 | 0.000 | -0.000 | 0.0829 |-0.0310 |0.0000 |-0.0000 |0.0783 |
230.644 | -0.000 | 0.000 | -0.000 | 0.0833 |-0.0311 |0.0000 |-0.0000 |0.0787 |
230.939 | -0.000 | 0.000 | -0.000 | 0.0837 |-0.0313 |0.0000 |-0.0000 |0.0791 |
231.232 | -0.000 | 0.000 | -0.000 | 0.0841 |-0.0314 |0.0000 |-0.0000 |0.0794 |
231.525 | -0.000 | 0.000 | -0.000 | 0.0845 |-0.0316 |0.0000 |-0.0000 |0.0798 |
231.817 | -0.000 | 0.000 | -0.000 | 0.0849 |-0.0317 |0.0000 |-0.0000 |0.0802 |
232.108 | -0.000 | 0.000 | -0.000 | 0.0853 |-0.0319 |0.0000 |-0.0000 |0.0806 |
232.397 | -0.000 | 0.000 | -0.000 | 0.0857 |-0.0320 |0.0000 |-0.0000 |0.0809 |
232.686 | -0.000 | 0.000 | -0.000 | 0.0861 |-0.0322 |0.0000 |-0.0000 |0.0813 |
232.974 | -0.000 | 0.000 | -0.000 | 0.0864 |-0.0323 |0.0000 |-0.0000 |0.0817 |
233.261 | -0.000 | 0.000 | -0.000 | 0.0868 |-0.0324 |0.0000 |-0.0000 |0.0821 |
233.547 | -0.000 | 0.000 | -0.000 | 0.0872 |-0.0326 |0.0000 |-0.0000 |0.0825 |
233.832 | -0.000 | 0.000 | -0.000 | 0.0876 |-0.0327 |0.0000 |-0.0000 |0.0828 |
234.117 | -0.000 | 0.000 | -0.000 | 0.0880 |-0.0329 |0.0000 |-0.0000 |0.0832 |
234.400 | -0.000 | 0.000 | -0.000 | 0.0884 |-0.0330 |0.0000 |-0.0000 |0.0836 |
234.682 | -0.000 | 0.000 | -0.000 | 0.0888 |-0.0332 |0.0000 |-0.0000 |0.0840 |
234.964 | -0.000 | 0.000 | -0.000 | 0.0892 |-0.0333 |0.0000 |-0.0000 |0.0843 |
235.244 | -0.000 | 0.000 | -0.000 | 0.0895 |-0.0335 |0.0000 |-0.0000 |0.0847 |
235.524 | -0.000 | 0.000 | -0.000 | 0.0899 |-0.0336 |0.0000 |-0.0000 |0.0851 |
235.803 | -0.000 | 0.000 | -0.000 | 0.0903 |-0.0338 |0.0000 |-0.0000 |0.0855 |
236.081 | -0.000 | 0.000 | -0.000 | 0.0907 |-0.0339 |0.0000 |-0.0000 |0.0858 |
236.358 | -0.000 | 0.000 | -0.000 | 0.0911 |-0.0340 |0.0000 |-0.0000 |0.0862 |
236.634 | -0.000 | 0.000 | -0.000 | 0.0915 |-0.0342 |0.0000 |-0.0000 |0.0866 |
236.909 | -0.000 | 0.000 | -0.000 | 0.0919 |-0.0343 |0.0000 |-0.0000 |0.0870 |
237.184 | -0.000 | 0.000 | -0.000 | 0.0922 |-0.0345 |0.0000 |-0.0000 |0.0874 |
237.458 | -0.000 | 0.000 | -0.000 | 0.0926 |-0.0346 |0.0000 |-0.0000 |0.0877 |
237.730 | -0.000 | 0.000 | -0.000 | 0.0930 |-0.0348 |0.0000 |-0.0000 |0.0881 |
238.002 | -0.000 | 0.000 | -0.000 | 0.0934 |-0.0349 |0.0000 |-0.0000 |0.0885 |
