Test angle: 90
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
194.808 | 0.000 | 0.000 | -0.010 | 0.0447 |-0.0169 |0.0000 |-0.0001 |0.0411 |
195.262 | 0.000 | 0.000 | -0.010 | 0.0451 |-0.0170 |0.0000 |-0.0001 |0.0415 |
195.713 | 0.000 | 0.000 | -0.010 | 0.0455 |-0.0172 |0.0000 |-0.0001 |0.0419 |
196.162 | 0.000 | 0.000 | -0.011 | 0.0459 |-0.0173 |0.0000 |-0.0001 |0.0423 |
196.608 | 0.000 | 0.000 | -0.011 | 0.0463 |-0.0175 |0.0000 |-0.0001 |0.0427 |
197.051 | 0.000 | 0.000 | -0.011 | 0.0467 |-0.0176 |0.0000 |-0.0001 |0.0431 |
197.492 | 0.000 | 0.000 | -0.011 | 0.0471 |-0.0178 |0.0000 |-0.0001 |0.0435 |
197.930 | 0.000 | 0.000 | -0.011 | 0.0475 |-0.0179 |0.0000 |-0.0001 |0.0438 |
198.366 | 0.000 | 0.000 | -0.011 | 0.0479 |-0.0181 |0.0000 |-0.0001 |0.0442 |
198.799 | 0.000 | 0.000 | -0.011 | 0.0483 |-0.0182 |0.0000 |-0.0001 |0.0446 |
199.230 | 0.000 | 0.000 | -0.011 | 0.0487 |-0.0184 |0.0000 |-0.0001 |0.0450 |
199.659 | 0.000 | 0.000 | -0.012 | 0.0491 |-0.0186 |0.0000 |-0.0001 |0.0454 |
200.085 | 0.000 | 0.000 | -0.012 | 0.0495 |-0.0187 |0.0000 |-0.0001 |0.0458 |
200.509 | 0.000 | 0.000 | -0.012 | 0.0499 |-0.0189 |0.0000 |-0.0001 |0.0462 |
200.931 | 0.000 | 0.000 | -0.012 | 0.0503 |-0.0190 |0.0000 |-0.0001 |0.0465 |
201.350 | 0.000 | 0.000 | -0.012 | 0.0507 |-0.0192 |0.0000 |-0.0001 |0.0469 |
201.767 | 0.000 | 0.000 | -0.012 | 0.0511 |-0.0193 |0.0000 |-0.0001 |0.0473 |
202.182 | 0.000 | 0.000 | -0.012 | 0.0515 |-0.0195 |0.0000 |-0.0001 |0.0477 |
202.595 | 0.000 | 0.000 | -0.012 | 0.0519 |-0.0196 |0.0000 |-0.0001 |0.0481 |
203.006 | 0.000 | 0.000 | -0.013 | 0.0523 |-0.0198 |0.0000 |-0.0001 |0.0485 |
203.414 | 0.000 | 0.000 | -0.013 | 0.0527 |-0.0199 |0.0000 |-0.0001 |0.0489 |
203.821 | 0.000 | 0.000 | -0.013 | 0.0531 |-0.0201 |0.0000 |-0.0001 |0.0492 |
204.225 | 0.000 | 0.000 | -0.013 | 0.0535 |-0.0202 |0.0000 |-0.0001 |0.0496 |
204.627 | 0.000 | 0.000 | -0.013 | 0.0539 |-0.0204 |0.0000 |-0.0001 |0.0500 |
205.027 | 0.000 | 0.000 | -0.013 | 0.0543 |-0.0205 |0.0000 |-0.0001 |0.0504 |
205.426 | 0.000 | 0.000 | -0.013 | 0.0547 |-0.0207 |0.0000 |-0.0001 |0.0508 |
205.822 | 0.000 | 0.000 | -0.013 | 0.0551 |-0.0208 |0.0000 |-0.0001 |0.0512 |
206.216 | 0.000 | 0.000 | -0.014 | 0.0555 |-0.0210 |0.0000 |-0.0001 |0.0515 |
206.608 | 0.000 | 0.000 | -0.014 | 0.0559 |-0.0211 |0.0000 |-0.0001 |0.0519 |
206.999 | 0.000 | 0.000 | -0.014 | 0.0563 |-0.0213 |0.0000 |-0.0001 |0.0523 |
207.387 | 0.000 | 0.000 | -0.014 | 0.0567 |-0.0214 |0.0000 |-0.0001 |0.0527 |
207.774 | 0.000 | 0.000 | -0.014 | 0.0570 |-0.0216 |0.0000 |-0.0001 |0.0531 |
208.159 | 0.000 | 0.000 | -0.014 | 0.0574 |-0.0217 |0.0000 |-0.0001 |0.0535 |
208.542 | 0.000 | 0.000 | -0.014 | 0.0578 |-0.0219 |0.0000 |-0.0001 |0.0539 |
208.923 | 0.000 | 0.000 | -0.015 | 0.0582 |-0.0220 |0.0000 |-0.0001 |0.0542 |
209.302 | 0.000 | 0.000 | -0.015 | 0.0586 |-0.0222 |0.0000 |-0.0001 |0.0546 |
209.680 | 0.000 | 0.000 | -0.015 | 0.0590 |-0.0223 |0.0000 |-0.0001 |0.0550 |
210.056 | 0.000 | 0.000 | -0.015 | 0.0594 |-0.0225 |0.0000 |-0.0001 |0.0554 |
210.430 | 0.000 | 0.000 | -0.015 | 0.0598 |-0.0226 |0.0000 |-0.0001 |0.0558 |
210.802 | 0.000 | 0.000 | -0.015 | 0.0602 |-0.0228 |0.0000 |-0.0002 |0.0562 |
211.173 | 0.000 | 0.000 | -0.015 | 0.0606 |-0.0229 |0.0000 |-0.0002 |0.0565 |
211.541 | 0.000 | 0.000 | -0.015 | 0.0610 |-0.0231 |0.0000 |-0.0002 |0.0569 |
211.909 | 0.000 | 0.000 | -0.016 | 0.0614 |-0.0232 |0.0000 |-0.0002 |0.0573 |
212.274 | 0.000 | 0.000 | -0.016 | 0.0618 |-0.0234 |0.0000 |-0.0002 |0.0577 |
212.638 | 0.000 | 0.000 | -0.016 | 0.0622 |-0.0235 |0.0000 |-0.0002 |0.0581 |
213.001 | 0.000 | 0.000 | -0.016 | 0.0626 |-0.0237 |0.0000 |-0.0002 |0.0585 |
213.362 | 0.000 | 0.000 | -0.016 | 0.0630 |-0.0238 |0.0000 |-0.0002 |0.0588 |
213.721 | 0.000 | 0.000 | -0.016 | 0.0634 |-0.0240 |0.0000 |-0.0002 |0.0592 |
214.078 | 0.000 | 0.000 | -0.016 | 0.0638 |-0.0241 |0.0000 |-0.0002 |0.0596 |
214.435 | 0.000 | 0.000 | -0.017 | 0.0642 |-0.0243 |0.0000 |-0.0002 |0.0600 |
214.789 | 0.000 | 0.000 | -0.017 | 0.0646 |-0.0244 |0.0000 |-0.0002 |0.0604 |
215.142 | 0.000 | 0.000 | -0.017 | 0.0650 |-0.0246 |0.0000 |-0.0002 |0.0607 |
215.494 | 0.000 | 0.000 | -0.017 | 0.0654 |-0.0247 |0.0000 |-0.0002 |0.0611 |
215.844 | 0.000 | 0.000 | -0.017 | 0.0657 |-0.0249 |0.0000 |-0.0002 |0.0615 |
216.192 | 0.000 | 0.000 | -0.017 | 0.0661 |-0.0250 |0.0000 |-0.0002 |0.0619 |
216.539 | 0.000 | 0.000 | -0.017 | 0.0665 |-0.0252 |0.0000 |-0.0002 |0.0623 |
216.885 | 0.000 | 0.000 | -0.018 | 0.0669 |-0.0253 |0.0000 |-0.0002 |0.0627 |
217.229 | 0.000 | 0.000 | -0.018 | 0.0673 |-0.0255 |0.0000 |-0.0002 |0.0630 |
217.572 | 0.000 | 0.000 | -0.018 | 0.0677 |-0.0256 |0.0000 |-0.0002 |0.0634 |
217.914 | 0.000 | 0.000 | -0.018 | 0.0681 |-0.0258 |0.0000 |-0.0002 |0.0638 |
218.254 | 0.000 | 0.000 | -0.018 | 0.0685 |-0.0259 |0.0000 |-0.0002 |0.0642 |
218.592 | 0.000 | 0.000 | -0.018 | 0.0689 |-0.0261 |0.0000 |-0.0002 |0.0646 |
218.930 | 0.000 | 0.000 | -0.018 | 0.0693 |-0.0262 |0.0000 |-0.0002 |0.0649 |
219.265 | 0.000 | 0.000 | -0.019 | 0.0697 |-0.0264 |0.0000 |-0.0002 |0.0653 |
219.600 | 0.000 | 0.000 | -0.019 | 0.0701 |-0.0265 |0.0000 |-0.0002 |0.0657 |
219.933 | 0.000 | 0.000 | -0.019 | 0.0705 |-0.0267 |0.0000 |-0.0002 |0.0661 |
220.265 | 0.000 | 0.000 | -0.019 | 0.0709 |-0.0268 |0.0000 |-0.0002 |0.0665 |
220.596 | 0.000 | 0.000 | -0.019 | 0.0713 |-0.0270 |0.0000 |-0.0002 |0.0668 |
220.925 | 0.000 | 0.000 | -0.019 | 0.0716 |-0.0271 |0.0000 |-0.0002 |0.0672 |
221.253 | 0.000 | 0.000 | -0.019 | 0.0720 |-0.0273 |0.0000 |-0.0002 |0.0676 |
221.580 | 0.000 | 0.000 | -0.020 | 0.0724 |-0.0274 |0.0000 |-0.0002 |0.0680 |
221.905 | 0.000 | 0.000 | -0.020 | 0.0728 |-0.0276 |0.0000 |-0.0002 |0.0684 |
222.230 | 0.000 | 0.000 | -0.020 | 0.0732 |-0.0277 |0.0000 |-0.0002 |0.0687 |
222.553 | 0.000 | 0.000 | -0.020 | 0.0736 |-0.0279 |0.0000 |-0.0002 |0.0691 |
222.874 | 0.000 | 0.000 | -0.020 | 0.0740 |-0.0280 |0.0000 |-0.0002 |0.0695 |
223.195 | 0.000 | 0.000 | -0.020 | 0.0744 |-0.0282 |0.0000 |-0.0002 |0.0699 |
223.514 | 0.000 | 0.000 | -0.020 | 0.0748 |-0.0283 |0.0000 |-0.0002 |0.0703 |
223.832 | 0.000 | 0.000 | -0.021 | 0.0752 |-0.0285 |0.0000 |-0.0002 |0.0706 |
224.149 | 0.000 | 0.000 | -0.021 | 0.0756 |-0.0286 |0.0000 |-0.0002 |0.0710 |
224.465 | 0.000 | 0.000 | -0.021 | 0.0760 |-0.0288 |0.0000 |-0.0002 |0.0714 |
224.780 | 0.000 | 0.000 | -0.021 | 0.0763 |-0.0289 |0.0000 |-0.0002 |0.0718 |
225.093 | 0.000 | 0.000 | -0.021 | 0.0767 |-0.0291 |0.0000 |-0.0002 |0.0722 |
225.406 | 0.000 | 0.000 | -0.021 | 0.0771 |-0.0292 |0.0000 |-0.0002 |0.0725 |
225.717 | 0.000 | 0.000 | -0.021 | 0.0775 |-0.0294 |0.0000 |-0.0002 |0.0729 |
226.027 | 0.000 | 0.000 | -0.022 | 0.0779 |-0.0295 |0.0000 |-0.0002 |0.0733 |
226.336 | 0.000 | 0.000 | -0.022 | 0.0783 |-0.0297 |0.0000 |-0.0002 |0.0737 |
226.644 | 0.000 | 0.000 | -0.022 | 0.0787 |-0.0298 |0.0000 |-0.0002 |0.0741 |
226.950 | 0.000 | 0.000 | -0.022 | 0.0791 |-0.0300 |0.0000 |-0.0002 |0.0744 |
227.256 | 0.000 | 0.000 | -0.022 | 0.0795 |-0.0301 |0.0000 |-0.0002 |0.0748 |
227.561 | 0.000 | 0.000 | -0.022 | 0.0799 |-0.0302 |0.0000 |-0.0002 |0.0752 |
227.864 | 0.000 | 0.000 | -0.022 | 0.0802 |-0.0304 |0.0000 |-0.0002 |0.0756 |
228.167 | 0.000 | 0.000 | -0.023 | 0.0806 |-0.0305 |0.0000 |-0.0002 |0.0760 |
228.468 | 0.000 | 0.000 | -0.023 | 0.0810 |-0.0307 |0.0000 |-0.0002 |0.0763 |
228.768 | 0.000 | 0.000 | -0.023 | 0.0814 |-0.0308 |0.0000 |-0.0002 |0.0767 |
229.067 | 0.000 | 0.000 | -0.023 | 0.0818 |-0.0310 |0.0000 |-0.0002 |0.0771 |
229.366 | 0.000 | 0.000 | -0.023 | 0.0822 |-0.0311 |0.0000 |-0.0002 |0.0775 |
229.663 | 0.000 | 0.000 | -0.023 | 0.0826 |-0.0313 |0.0000 |-0.0002 |0.0778 |
229.959 | 0.000 | 0.000 | -0.023 | 0.0830 |-0.0314 |0.0000 |-0.0002 |0.0782 |
230.254 | 0.000 | 0.000 | -0.024 | 0.0834 |-0.0316 |0.0000 |-0.0002 |0.0786 |
230.548 | 0.000 | 0.000 | -0.024 | 0.0837 |-0.0317 |0.0000 |-0.0002 |0.0790 |
230.842 | 0.000 | 0.000 | -0.024 | 0.0841 |-0.0319 |0.0000 |-0.0002 |0.0794 |
231.134 | 0.000 | 0.000 | -0.024 | 0.0845 |-0.0320 |0.0000 |-0.0002 |0.0797 |
231.425 | 0.000 | 0.000 | -0.024 | 0.0849 |-0.0322 |0.0000 |-0.0002 |0.0801 |
231.715 | 0.000 | 0.000 | -0.024 | 0.0853 |-0.0323 |0.0000 |-0.0002 |0.0805 |
232.005 | 0.000 | 0.000 | -0.025 | 0.0857 |-0.0325 |0.0000 |-0.0002 |0.0809 |
232.293 | 0.000 | 0.000 | -0.025 | 0.0861 |-0.0326 |0.0000 |-0.0002 |0.0812 |
232.580 | 0.000 | 0.000 | -0.025 | 0.0865 |-0.0328 |0.0000 |-0.0002 |0.0816 |
232.867 | 0.000 | 0.000 | -0.025 | 0.0869 |-0.0329 |0.0000 |-0.0002 |0.0820 |
233.152 | 0.000 | 0.000 | -0.025 | 0.0872 |-0.0331 |0.0000 |-0.0002 |0.0824 |
233.437 | 0.000 | 0.000 | -0.025 | 0.0876 |-0.0332 |0.0000 |-0.0002 |0.0827 |
233.721 | 0.000 | 0.000 | -0.025 | 0.0880 |-0.0334 |0.0000 |-0.0002 |0.0831 |
234.003 | 0.000 | 0.000 | -0.026 | 0.0884 |-0.0335 |0.0000 |-0.0002 |0.0835 |
234.285 | 0.000 | 0.000 | -0.026 | 0.0888 |-0.0336 |0.0000 |-0.0002 |0.0839 |
234.566 | 0.000 | 0.000 | -0.026 | 0.0892 |-0.0338 |0.0000 |-0.0002 |0.0842 |
234.846 | 0.000 | 0.000 | -0.026 | 0.0896 |-0.0339 |0.0000 |-0.0002 |0.0846 |
235.125 | 0.000 | 0.000 | -0.026 | 0.0900 |-0.0341 |0.0000 |-0.0002 |0.0850 |
235.404 | 0.000 | 0.000 | -0.026 | 0.0903 |-0.0342 |0.0000 |-0.0002 |0.0854 |
235.681 | 0.000 | 0.000 | -0.027 | 0.0907 |-0.0344 |0.0000 |-0.0002 |0.0858 |
235.958 | 0.000 | 0.000 | -0.027 | 0.0911 |-0.0345 |0.0000 |-0.0002 |0.0861 |
236.233 | 0.000 | 0.000 | -0.027 | 0.0915 |-0.0347 |0.0000 |-0.0002 |0.0865 |
236.508 | 0.000 | 0.000 | -0.027 | 0.0919 |-0.0348 |0.0000 |-0.0002 |0.0869 |
236.782 | 0.000 | 0.000 | -0.027 | 0.0923 |-0.0350 |0.0000 |-0.0002 |0.0873 |
237.055 | 0.000 | 0.000 | -0.027 | 0.0927 |-0.0351 |0.0000 |-0.0002 |0.0876 |
237.328 | 0.000 | 0.000 | -0.027 | 0.0930 |-0.0353 |0.0000 |-0.0002 |0.0880 |
237.599 | 0.000 | 0.000 | -0.028 | 0.0934 |-0.0354 |0.0000 |-0.0002 |0.0884 |
