Test angle: 60
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
173.698 | 0.000 | 0.000 | -0.038 | 0.0436 |-0.0103 |0.0000 |-0.0004 |0.0369 |
174.108 | 0.000 | 0.000 | -0.038 | 0.0440 |-0.0103 |0.0000 |-0.0004 |0.0373 |
174.516 | 0.000 | 0.000 | -0.038 | 0.0444 |-0.0104 |0.0000 |-0.0005 |0.0376 |
174.921 | 0.000 | 0.000 | -0.039 | 0.0448 |-0.0105 |0.0000 |-0.0005 |0.0380 |
175.324 | 0.000 | 0.000 | -0.039 | 0.0452 |-0.0106 |0.0000 |-0.0005 |0.0384 |
175.724 | 0.000 | 0.000 | -0.040 | 0.0456 |-0.0107 |0.0000 |-0.0005 |0.0387 |
176.122 | 0.000 | 0.000 | -0.040 | 0.0460 |-0.0108 |0.0000 |-0.0005 |0.0391 |
176.518 | 0.000 | 0.000 | -0.041 | 0.0464 |-0.0109 |0.0000 |-0.0005 |0.0394 |
176.911 | 0.000 | 0.000 | -0.041 | 0.0468 |-0.0110 |0.0000 |-0.0005 |0.0398 |
177.302 | 0.000 | 0.000 | -0.042 | 0.0472 |-0.0111 |0.0000 |-0.0005 |0.0401 |
177.691 | 0.000 | 0.000 | -0.042 | 0.0476 |-0.0112 |0.0000 |-0.0005 |0.0405 |
178.078 | 0.000 | 0.000 | -0.043 | 0.0480 |-0.0113 |0.0000 |-0.0005 |0.0409 |
178.463 | 0.000 | 0.000 | -0.043 | 0.0484 |-0.0114 |0.0000 |-0.0005 |0.0412 |
178.845 | 0.000 | 0.000 | -0.044 | 0.0488 |-0.0115 |0.0000 |-0.0005 |0.0416 |
179.226 | 0.000 | 0.000 | -0.044 | 0.0492 |-0.0116 |0.0000 |-0.0005 |0.0419 |
179.604 | 0.000 | 0.000 | -0.044 | 0.0496 |-0.0117 |0.0000 |-0.0005 |0.0423 |
179.980 | 0.000 | 0.000 | -0.045 | 0.0500 |-0.0117 |0.0000 |-0.0005 |0.0426 |
180.354 | 0.000 | 0.000 | -0.045 | 0.0504 |-0.0118 |0.0000 |-0.0005 |0.0430 |
180.727 | 0.000 | 0.000 | -0.046 | 0.0508 |-0.0119 |0.0000 |-0.0005 |0.0434 |
181.097 | 0.000 | 0.000 | -0.046 | 0.0512 |-0.0120 |0.0000 |-0.0005 |0.0437 |
181.465 | 0.000 | 0.000 | -0.047 | 0.0516 |-0.0121 |0.0000 |-0.0005 |0.0441 |
181.832 | 0.000 | 0.000 | -0.047 | 0.0520 |-0.0122 |0.0000 |-0.0005 |0.0444 |
182.197 | 0.000 | 0.000 | -0.048 | 0.0524 |-0.0123 |0.0000 |-0.0005 |0.0448 |
182.559 | 0.000 | 0.000 | -0.048 | 0.0528 |-0.0124 |0.0000 |-0.0005 |0.0451 |
182.920 | 0.000 | 0.000 | -0.049 | 0.0532 |-0.0125 |0.0000 |-0.0006 |0.0455 |
183.279 | 0.000 | 0.000 | -0.049 | 0.0536 |-0.0126 |0.0000 |-0.0006 |0.0458 |
183.636 | 0.000 | 0.000 | -0.050 | 0.0540 |-0.0127 |0.0000 |-0.0006 |0.0462 |
183.992 | 0.000 | 0.000 | -0.050 | 0.0544 |-0.0128 |0.0000 |-0.0006 |0.0466 |
184.345 | 0.000 | 0.000 | -0.051 | 0.0548 |-0.0129 |0.0000 |-0.0006 |0.0469 |
184.697 | 0.000 | 0.000 | -0.051 | 0.0552 |-0.0129 |0.0000 |-0.0006 |0.0473 |
185.048 | 0.000 | 0.000 | -0.052 | 0.0556 |-0.0130 |0.0000 |-0.0006 |0.0476 |
185.396 | 0.000 | 0.000 | -0.052 | 0.0560 |-0.0131 |0.0000 |-0.0006 |0.0480 |
185.743 | 0.000 | 0.000 | -0.053 | 0.0564 |-0.0132 |0.0000 |-0.0006 |0.0483 |
186.088 | 0.000 | 0.000 | -0.053 | 0.0568 |-0.0133 |0.0000 |-0.0006 |0.0487 |
186.431 | 0.000 | 0.000 | -0.053 | 0.0572 |-0.0134 |0.0000 |-0.0006 |0.0490 |
186.773 | 0.000 | 0.000 | -0.054 | 0.0576 |-0.0135 |0.0000 |-0.0006 |0.0494 |
187.113 | 0.000 | 0.000 | -0.054 | 0.0580 |-0.0136 |0.0000 |-0.0006 |0.0497 |
187.452 | 0.000 | 0.000 | -0.055 | 0.0584 |-0.0137 |0.0000 |-0.0006 |0.0501 |
187.789 | 0.000 | 0.000 | -0.055 | 0.0588 |-0.0138 |0.0000 |-0.0006 |0.0505 |
188.124 | 0.000 | 0.000 | -0.056 | 0.0592 |-0.0139 |0.0000 |-0.0006 |0.0508 |
188.458 | 0.000 | 0.000 | -0.056 | 0.0596 |-0.0140 |0.0000 |-0.0006 |0.0512 |
188.790 | 0.000 | 0.000 | -0.057 | 0.0600 |-0.0141 |0.0000 |-0.0006 |0.0515 |
189.121 | 0.000 | 0.000 | -0.057 | 0.0604 |-0.0141 |0.0000 |-0.0006 |0.0519 |
189.451 | 0.000 | 0.000 | -0.058 | 0.0608 |-0.0142 |0.0000 |-0.0006 |0.0522 |
189.778 | 0.000 | 0.000 | -0.058 | 0.0612 |-0.0143 |0.0000 |-0.0006 |0.0526 |
190.105 | 0.000 | 0.000 | -0.059 | 0.0616 |-0.0144 |0.0000 |-0.0006 |0.0529 |
190.430 | 0.000 | 0.000 | -0.059 | 0.0620 |-0.0145 |0.0000 |-0.0006 |0.0533 |
190.753 | 0.000 | 0.000 | -0.060 | 0.0624 |-0.0146 |0.0000 |-0.0007 |0.0536 |
191.075 | 0.000 | 0.000 | -0.060 | 0.0628 |-0.0147 |0.0000 |-0.0007 |0.0540 |
191.396 | 0.000 | 0.000 | -0.061 | 0.0632 |-0.0148 |0.0000 |-0.0007 |0.0543 |
191.715 | 0.000 | 0.000 | -0.061 | 0.0636 |-0.0149 |0.0000 |-0.0007 |0.0547 |
192.033 | 0.000 | 0.000 | -0.062 | 0.0640 |-0.0150 |0.0000 |-0.0007 |0.0550 |
192.349 | 0.000 | 0.000 | -0.062 | 0.0644 |-0.0151 |0.0000 |-0.0007 |0.0554 |
192.664 | 0.000 | 0.000 | -0.063 | 0.0648 |-0.0152 |0.0000 |-0.0007 |0.0558 |
192.978 | 0.000 | 0.000 | -0.063 | 0.0652 |-0.0152 |0.0000 |-0.0007 |0.0561 |
193.291 | 0.000 | 0.000 | -0.064 | 0.0656 |-0.0153 |0.0000 |-0.0007 |0.0565 |
193.602 | 0.000 | 0.000 | -0.064 | 0.0660 |-0.0154 |0.0000 |-0.0007 |0.0568 |
193.911 | 0.000 | 0.000 | -0.065 | 0.0664 |-0.0155 |0.0000 |-0.0007 |0.0572 |
194.220 | 0.000 | 0.000 | -0.065 | 0.0668 |-0.0156 |0.0000 |-0.0007 |0.0575 |
194.527 | 0.000 | 0.000 | -0.066 | 0.0672 |-0.0157 |0.0000 |-0.0007 |0.0579 |
194.833 | 0.000 | 0.000 | -0.066 | 0.0676 |-0.0158 |0.0000 |-0.0007 |0.0582 |
195.138 | 0.000 | 0.000 | -0.067 | 0.0680 |-0.0159 |0.0000 |-0.0007 |0.0586 |
195.442 | 0.000 | 0.000 | -0.067 | 0.0683 |-0.0160 |0.0000 |-0.0007 |0.0589 |
195.744 | 0.000 | 0.000 | -0.068 | 0.0687 |-0.0161 |0.0000 |-0.0007 |0.0593 |
196.045 | 0.000 | 0.000 | -0.068 | 0.0691 |-0.0162 |0.0000 |-0.0007 |0.0596 |
196.345 | 0.000 | 0.000 | -0.069 | 0.0695 |-0.0163 |0.0000 |-0.0007 |0.0600 |
196.643 | 0.000 | 0.000 | -0.069 | 0.0699 |-0.0163 |0.0000 |-0.0007 |0.0603 |
196.941 | 0.000 | 0.000 | -0.070 | 0.0703 |-0.0164 |0.0000 |-0.0007 |0.0607 |
197.237 | 0.000 | 0.000 | -0.070 | 0.0707 |-0.0165 |0.0000 |-0.0007 |0.0610 |
197.532 | 0.000 | 0.000 | -0.071 | 0.0711 |-0.0166 |0.0000 |-0.0007 |0.0614 |
197.826 | 0.000 | 0.000 | -0.071 | 0.0715 |-0.0167 |0.0000 |-0.0008 |0.0617 |
198.119 | 0.000 | 0.000 | -0.072 | 0.0719 |-0.0168 |0.0000 |-0.0008 |0.0621 |
198.411 | 0.000 | 0.000 | -0.072 | 0.0723 |-0.0169 |0.0000 |-0.0008 |0.0624 |
198.701 | 0.000 | 0.000 | -0.073 | 0.0727 |-0.0170 |0.0000 |-0.0008 |0.0628 |
198.991 | 0.000 | 0.000 | -0.073 | 0.0731 |-0.0171 |0.0000 |-0.0008 |0.0631 |
199.279 | 0.000 | 0.000 | -0.074 | 0.0735 |-0.0172 |0.0000 |-0.0008 |0.0635 |
199.566 | 0.000 | 0.000 | -0.074 | 0.0739 |-0.0173 |0.0000 |-0.0008 |0.0638 |
199.852 | 0.000 | 0.000 | -0.075 | 0.0743 |-0.0173 |0.0000 |-0.0008 |0.0642 |
200.137 | 0.000 | 0.000 | -0.075 | 0.0747 |-0.0174 |0.0000 |-0.0008 |0.0645 |
200.421 | 0.000 | 0.000 | -0.076 | 0.0751 |-0.0175 |0.0000 |-0.0008 |0.0649 |
200.704 | 0.000 | 0.000 | -0.076 | 0.0755 |-0.0176 |0.0000 |-0.0008 |0.0652 |
200.986 | 0.000 | 0.000 | -0.077 | 0.0758 |-0.0177 |0.0000 |-0.0008 |0.0656 |
201.267 | 0.000 | 0.000 | -0.077 | 0.0762 |-0.0178 |0.0000 |-0.0008 |0.0659 |
201.547 | 0.000 | 0.000 | -0.078 | 0.0766 |-0.0179 |0.0000 |-0.0008 |0.0663 |
201.825 | 0.000 | 0.000 | -0.078 | 0.0770 |-0.0180 |0.0000 |-0.0008 |0.0666 |
202.103 | 0.000 | 0.000 | -0.079 | 0.0774 |-0.0181 |0.0000 |-0.0008 |0.0670 |
202.380 | 0.000 | 0.000 | -0.079 | 0.0778 |-0.0182 |0.0000 |-0.0008 |0.0673 |
202.656 | 0.000 | 0.000 | -0.080 | 0.0782 |-0.0183 |0.0000 |-0.0008 |0.0677 |
202.930 | 0.000 | 0.000 | -0.080 | 0.0786 |-0.0183 |0.0000 |-0.0008 |0.0680 |
203.204 | 0.000 | 0.000 | -0.081 | 0.0790 |-0.0184 |0.0000 |-0.0008 |0.0684 |
203.477 | 0.000 | 0.000 | -0.081 | 0.0794 |-0.0185 |0.0000 |-0.0008 |0.0687 |
203.749 | 0.000 | 0.000 | -0.082 | 0.0798 |-0.0186 |0.0000 |-0.0008 |0.0691 |
204.020 | 0.000 | 0.000 | -0.083 | 0.0802 |-0.0187 |0.0000 |-0.0008 |0.0694 |
204.290 | 0.000 | 0.000 | -0.083 | 0.0806 |-0.0188 |0.0000 |-0.0009 |0.0698 |
204.559 | 0.000 | 0.000 | -0.084 | 0.0810 |-0.0189 |0.0000 |-0.0009 |0.0701 |
204.827 | 0.000 | 0.000 | -0.084 | 0.0813 |-0.0190 |0.0000 |-0.0009 |0.0705 |
205.094 | 0.000 | 0.000 | -0.085 | 0.0817 |-0.0191 |0.0000 |-0.0009 |0.0708 |
205.360 | 0.000 | 0.000 | -0.085 | 0.0821 |-0.0192 |0.0000 |-0.0009 |0.0712 |
205.625 | 0.000 | 0.000 | -0.086 | 0.0825 |-0.0192 |0.0000 |-0.0009 |0.0715 |
205.890 | 0.000 | 0.000 | -0.086 | 0.0829 |-0.0193 |0.0000 |-0.0009 |0.0719 |
206.153 | 0.000 | 0.000 | -0.087 | 0.0833 |-0.0194 |0.0000 |-0.0009 |0.0722 |
206.416 | 0.000 | 0.000 | -0.087 | 0.0837 |-0.0195 |0.0000 |-0.0009 |0.0726 |
206.677 | 0.000 | 0.000 | -0.088 | 0.0841 |-0.0196 |0.0000 |-0.0009 |0.0729 |
206.938 | 0.000 | 0.000 | -0.088 | 0.0845 |-0.0197 |0.0000 |-0.0009 |0.0733 |
207.198 | 0.000 | 0.000 | -0.089 | 0.0849 |-0.0198 |0.0000 |-0.0009 |0.0736 |
207.457 | 0.000 | 0.000 | -0.089 | 0.0853 |-0.0199 |0.0000 |-0.0009 |0.0740 |
207.715 | 0.000 | 0.000 | -0.090 | 0.0856 |-0.0200 |0.0000 |-0.0009 |0.0743 |
207.973 | 0.000 | 0.000 | -0.090 | 0.0860 |-0.0201 |0.0000 |-0.0009 |0.0747 |
208.229 | 0.000 | 0.000 | -0.091 | 0.0864 |-0.0201 |0.0000 |-0.0009 |0.0750 |
208.485 | 0.000 | 0.000 | -0.091 | 0.0868 |-0.0202 |0.0000 |-0.0009 |0.0754 |
208.740 | 0.000 | 0.000 | -0.092 | 0.0872 |-0.0203 |0.0000 |-0.0009 |0.0757 |
208.994 | 0.000 | 0.000 | -0.092 | 0.0876 |-0.0204 |0.0000 |-0.0009 |0.0761 |
209.247 | 0.000 | 0.000 | -0.093 | 0.0880 |-0.0205 |0.0000 |-0.0009 |0.0764 |
209.500 | 0.000 | 0.000 | -0.094 | 0.0884 |-0.0206 |0.0000 |-0.0009 |0.0767 |
209.751 | 0.000 | 0.000 | -0.094 | 0.0888 |-0.0207 |0.0000 |-0.0009 |0.0771 |
210.002 | 0.000 | 0.000 | -0.095 | 0.0892 |-0.0208 |0.0000 |-0.0010 |0.0774 |
210.252 | 0.000 | 0.000 | -0.095 | 0.0895 |-0.0209 |0.0000 |-0.0010 |0.0778 |
210.501 | 0.000 | 0.000 | -0.096 | 0.0899 |-0.0210 |0.0000 |-0.0010 |0.0781 |
210.749 | 0.000 | 0.000 | -0.096 | 0.0903 |-0.0210 |0.0000 |-0.0010 |0.0785 |
210.997 | 0.000 | 0.000 | -0.097 | 0.0907 |-0.0211 |0.0000 |-0.0010 |0.0788 |
211.244 | 0.000 | 0.000 | -0.097 | 0.0911 |-0.0212 |0.0000 |-0.0010 |0.0792 |
211.490 | 0.000 | 0.000 | -0.098 | 0.0915 |-0.0213 |0.0000 |-0.0010 |0.0795 |
211.735 | 0.000 | 0.000 | -0.098 | 0.0919 |-0.0214 |0.0000 |-0.0010 |0.0799 |
211.980 | 0.000 | 0.000 | -0.099 | 0.0923 |-0.0215 |0.0000 |-0.0010 |0.0802 |
212.224 | 0.000 | 0.000 | -0.099 | 0.0927 |-0.0216 |0.0000 |-0.0010 |0.0806 |
