Test angle: 30
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
177.473 | 0.000 | 0.000 | -0.226 | 0.0438 |-0.0105 |0.0000 |-0.0026 |0.0377 |
177.890 | 0.000 | 0.000 | -0.229 | 0.0443 |-0.0106 |0.0000 |-0.0026 |0.0381 |
178.305 | 0.000 | 0.000 | -0.232 | 0.0447 |-0.0107 |0.0000 |-0.0027 |0.0385 |
178.718 | 0.000 | 0.000 | -0.235 | 0.0451 |-0.0108 |0.0000 |-0.0027 |0.0388 |
179.128 | 0.000 | 0.000 | -0.237 | 0.0455 |-0.0109 |0.0000 |-0.0027 |0.0392 |
179.536 | 0.000 | 0.000 | -0.240 | 0.0459 |-0.0110 |0.0000 |-0.0028 |0.0396 |
179.941 | 0.000 | 0.000 | -0.243 | 0.0463 |-0.0111 |0.0000 |-0.0028 |0.0399 |
180.344 | 0.000 | 0.000 | -0.245 | 0.0467 |-0.0112 |0.0000 |-0.0028 |0.0403 |
180.745 | 0.000 | 0.000 | -0.248 | 0.0471 |-0.0113 |0.0000 |-0.0028 |0.0406 |
181.143 | 0.000 | 0.000 | -0.251 | 0.0475 |-0.0113 |0.0000 |-0.0029 |0.0410 |
181.539 | 0.000 | 0.000 | -0.254 | 0.0479 |-0.0114 |0.0000 |-0.0029 |0.0414 |
181.933 | 0.000 | 0.000 | -0.256 | 0.0483 |-0.0115 |0.0000 |-0.0029 |0.0417 |
182.325 | 0.000 | 0.000 | -0.259 | 0.0487 |-0.0116 |0.0000 |-0.0029 |0.0421 |
182.714 | 0.000 | 0.000 | -0.262 | 0.0491 |-0.0117 |0.0000 |-0.0030 |0.0425 |
183.102 | 0.000 | 0.000 | -0.265 | 0.0495 |-0.0118 |0.0000 |-0.0030 |0.0428 |
183.487 | 0.000 | 0.000 | -0.268 | 0.0499 |-0.0119 |0.0000 |-0.0030 |0.0432 |
183.871 | 0.000 | 0.000 | -0.270 | 0.0503 |-0.0120 |0.0000 |-0.0030 |0.0435 |
184.252 | 0.000 | 0.000 | -0.273 | 0.0507 |-0.0121 |0.0000 |-0.0031 |0.0439 |
184.631 | 0.000 | 0.000 | -0.276 | 0.0511 |-0.0122 |0.0000 |-0.0031 |0.0443 |
185.008 | 0.000 | 0.000 | -0.279 | 0.0515 |-0.0123 |0.0000 |-0.0031 |0.0446 |
185.383 | 0.000 | 0.000 | -0.282 | 0.0519 |-0.0124 |0.0000 |-0.0031 |0.0450 |
185.757 | 0.000 | 0.000 | -0.284 | 0.0523 |-0.0125 |0.0000 |-0.0032 |0.0453 |
186.128 | 0.000 | 0.000 | -0.287 | 0.0527 |-0.0126 |0.0000 |-0.0032 |0.0457 |
186.498 | 0.000 | 0.000 | -0.290 | 0.0531 |-0.0127 |0.0000 |-0.0032 |0.0461 |
186.865 | 0.000 | 0.000 | -0.293 | 0.0535 |-0.0128 |0.0000 |-0.0032 |0.0464 |
187.231 | 0.000 | 0.000 | -0.296 | 0.0539 |-0.0129 |0.0000 |-0.0033 |0.0468 |
187.595 | 0.000 | 0.000 | -0.299 | 0.0543 |-0.0129 |0.0000 |-0.0033 |0.0472 |
187.957 | 0.000 | 0.000 | -0.301 | 0.0547 |-0.0130 |0.0000 |-0.0033 |0.0475 |
188.317 | 0.000 | 0.000 | -0.304 | 0.0551 |-0.0131 |0.0000 |-0.0033 |0.0479 |
188.676 | 0.000 | 0.000 | -0.307 | 0.0555 |-0.0132 |0.0000 |-0.0034 |0.0482 |
189.032 | 0.001 | 0.000 | -0.310 | 0.0559 |-0.0133 |0.0000 |-0.0034 |0.0486 |
189.387 | 0.001 | 0.000 | -0.313 | 0.0563 |-0.0134 |0.0000 |-0.0034 |0.0490 |
189.741 | 0.001 | 0.000 | -0.316 | 0.0567 |-0.0135 |0.0000 |-0.0034 |0.0493 |
190.092 | 0.001 | 0.000 | -0.319 | 0.0571 |-0.0136 |0.0000 |-0.0035 |0.0497 |
190.442 | 0.001 | 0.000 | -0.321 | 0.0575 |-0.0137 |0.0000 |-0.0035 |0.0500 |
190.790 | 0.001 | 0.000 | -0.324 | 0.0579 |-0.0138 |0.0000 |-0.0035 |0.0504 |
191.137 | 0.001 | 0.000 | -0.327 | 0.0583 |-0.0139 |0.0000 |-0.0035 |0.0508 |
191.482 | 0.001 | 0.000 | -0.330 | 0.0587 |-0.0140 |0.0000 |-0.0036 |0.0511 |
191.825 | 0.001 | 0.000 | -0.333 | 0.0591 |-0.0141 |0.0000 |-0.0036 |0.0515 |
192.167 | 0.001 | 0.000 | -0.336 | 0.0595 |-0.0142 |0.0000 |-0.0036 |0.0518 |
192.507 | 0.001 | 0.000 | -0.339 | 0.0599 |-0.0143 |0.0000 |-0.0037 |0.0522 |
192.845 | 0.001 | 0.000 | -0.342 | 0.0603 |-0.0144 |0.0000 |-0.0037 |0.0526 |
193.182 | 0.001 | 0.000 | -0.345 | 0.0607 |-0.0144 |0.0000 |-0.0037 |0.0529 |
193.518 | 0.001 | 0.000 | -0.348 | 0.0611 |-0.0145 |0.0000 |-0.0037 |0.0533 |
193.852 | 0.001 | 0.000 | -0.350 | 0.0615 |-0.0146 |0.0000 |-0.0038 |0.0536 |
194.184 | 0.001 | 0.000 | -0.353 | 0.0619 |-0.0147 |0.0000 |-0.0038 |0.0540 |
194.515 | 0.001 | 0.000 | -0.356 | 0.0623 |-0.0148 |0.0000 |-0.0038 |0.0543 |
194.845 | 0.001 | 0.000 | -0.359 | 0.0627 |-0.0149 |0.0000 |-0.0038 |0.0547 |
195.173 | 0.001 | 0.000 | -0.362 | 0.0631 |-0.0150 |0.0000 |-0.0039 |0.0551 |
195.500 | 0.001 | 0.000 | -0.365 | 0.0635 |-0.0151 |0.0000 |-0.0039 |0.0554 |
195.825 | 0.001 | 0.000 | -0.368 | 0.0639 |-0.0152 |0.0000 |-0.0039 |0.0558 |
196.149 | 0.001 | 0.000 | -0.371 | 0.0643 |-0.0153 |0.0000 |-0.0039 |0.0561 |
196.471 | 0.001 | 0.000 | -0.374 | 0.0647 |-0.0154 |0.0000 |-0.0040 |0.0565 |
196.792 | 0.001 | 0.000 | -0.377 | 0.0650 |-0.0155 |0.0000 |-0.0040 |0.0569 |
197.112 | 0.001 | 0.000 | -0.380 | 0.0654 |-0.0156 |0.0000 |-0.0040 |0.0572 |
197.430 | 0.001 | 0.000 | -0.383 | 0.0658 |-0.0157 |0.0000 |-0.0040 |0.0576 |
197.747 | 0.001 | 0.000 | -0.386 | 0.0662 |-0.0158 |0.0000 |-0.0041 |0.0579 |
198.063 | 0.001 | 0.000 | -0.389 | 0.0666 |-0.0158 |0.0000 |-0.0041 |0.0583 |
198.378 | 0.001 | 0.000 | -0.392 | 0.0670 |-0.0159 |0.0000 |-0.0041 |0.0586 |
198.691 | 0.001 | 0.000 | -0.395 | 0.0674 |-0.0160 |0.0000 |-0.0041 |0.0590 |
199.002 | 0.001 | 0.000 | -0.398 | 0.0678 |-0.0161 |0.0000 |-0.0042 |0.0594 |
199.313 | 0.001 | 0.000 | -0.401 | 0.0682 |-0.0162 |0.0000 |-0.0042 |0.0597 |
199.622 | 0.001 | 0.000 | -0.404 | 0.0686 |-0.0163 |0.0000 |-0.0042 |0.0601 |
199.930 | 0.001 | 0.000 | -0.407 | 0.0690 |-0.0164 |0.0000 |-0.0042 |0.0604 |
200.237 | 0.001 | 0.000 | -0.410 | 0.0694 |-0.0165 |0.0000 |-0.0043 |0.0608 |
200.543 | 0.001 | 0.000 | -0.413 | 0.0698 |-0.0166 |0.0000 |-0.0043 |0.0611 |
200.847 | 0.001 | 0.000 | -0.416 | 0.0702 |-0.0167 |0.0000 |-0.0043 |0.0615 |
201.150 | 0.001 | 0.000 | -0.419 | 0.0706 |-0.0168 |0.0000 |-0.0043 |0.0619 |
201.452 | 0.001 | 0.000 | -0.422 | 0.0710 |-0.0169 |0.0000 |-0.0044 |0.0622 |
201.753 | 0.001 | 0.000 | -0.425 | 0.0714 |-0.0170 |0.0000 |-0.0044 |0.0626 |
202.052 | 0.001 | 0.000 | -0.428 | 0.0718 |-0.0171 |0.0000 |-0.0044 |0.0629 |
202.351 | 0.001 | 0.000 | -0.431 | 0.0722 |-0.0171 |0.0000 |-0.0045 |0.0633 |
202.648 | 0.001 | 0.000 | -0.434 | 0.0726 |-0.0172 |0.0000 |-0.0045 |0.0636 |
202.944 | 0.001 | 0.000 | -0.437 | 0.0730 |-0.0173 |0.0000 |-0.0045 |0.0640 |
203.239 | 0.001 | 0.000 | -0.440 | 0.0734 |-0.0174 |0.0000 |-0.0045 |0.0644 |
203.533 | 0.001 | 0.000 | -0.443 | 0.0737 |-0.0175 |0.0000 |-0.0046 |0.0647 |
203.825 | 0.001 | 0.000 | -0.446 | 0.0741 |-0.0176 |0.0000 |-0.0046 |0.0651 |
204.117 | 0.001 | 0.000 | -0.449 | 0.0745 |-0.0177 |0.0000 |-0.0046 |0.0654 |
204.407 | 0.001 | 0.000 | -0.452 | 0.0749 |-0.0178 |0.0000 |-0.0046 |0.0658 |
204.697 | 0.001 | 0.000 | -0.455 | 0.0753 |-0.0179 |0.0000 |-0.0047 |0.0661 |
204.985 | 0.001 | 0.000 | -0.458 | 0.0757 |-0.0180 |0.0000 |-0.0047 |0.0665 |
205.272 | 0.001 | 0.000 | -0.462 | 0.0761 |-0.0181 |0.0000 |-0.0047 |0.0668 |
205.558 | 0.001 | 0.000 | -0.465 | 0.0765 |-0.0182 |0.0000 |-0.0047 |0.0672 |
205.843 | 0.001 | 0.000 | -0.468 | 0.0769 |-0.0183 |0.0000 |-0.0048 |0.0676 |
206.127 | 0.001 | 0.000 | -0.471 | 0.0773 |-0.0183 |0.0000 |-0.0048 |0.0679 |
206.411 | 0.001 | 0.000 | -0.474 | 0.0777 |-0.0184 |0.0000 |-0.0048 |0.0683 |
206.693 | 0.001 | 0.000 | -0.477 | 0.0781 |-0.0185 |0.0000 |-0.0048 |0.0686 |
206.974 | 0.001 | 0.000 | -0.480 | 0.0785 |-0.0186 |0.0000 |-0.0049 |0.0690 |
207.254 | 0.001 | 0.000 | -0.483 | 0.0789 |-0.0187 |0.0000 |-0.0049 |0.0693 |
207.533 | 0.001 | 0.000 | -0.486 | 0.0792 |-0.0188 |0.0000 |-0.0049 |0.0697 |
207.811 | 0.001 | 0.000 | -0.489 | 0.0796 |-0.0189 |0.0000 |-0.0049 |0.0700 |
208.088 | 0.001 | 0.000 | -0.492 | 0.0800 |-0.0190 |0.0000 |-0.0050 |0.0704 |
208.364 | 0.001 | 0.000 | -0.495 | 0.0804 |-0.0191 |0.0000 |-0.0050 |0.0708 |
208.639 | 0.001 | 0.000 | -0.499 | 0.0808 |-0.0192 |0.0000 |-0.0050 |0.0711 |
208.913 | 0.001 | 0.000 | -0.502 | 0.0812 |-0.0193 |0.0000 |-0.0050 |0.0715 |
209.186 | 0.001 | 0.000 | -0.505 | 0.0816 |-0.0194 |0.0000 |-0.0051 |0.0718 |
209.458 | 0.001 | 0.000 | -0.508 | 0.0820 |-0.0194 |0.0000 |-0.0051 |0.0722 |
209.729 | 0.001 | 0.000 | -0.511 | 0.0824 |-0.0195 |0.0000 |-0.0051 |0.0725 |
210.000 | 0.001 | 0.000 | -0.514 | 0.0828 |-0.0196 |0.0000 |-0.0052 |0.0729 |
210.269 | 0.001 | 0.000 | -0.517 | 0.0832 |-0.0197 |0.0000 |-0.0052 |0.0732 |
210.538 | 0.001 | 0.000 | -0.520 | 0.0836 |-0.0198 |0.0000 |-0.0052 |0.0736 |
210.805 | 0.001 | 0.000 | -0.524 | 0.0839 |-0.0199 |0.0000 |-0.0052 |0.0739 |
211.072 | 0.001 | 0.000 | -0.527 | 0.0843 |-0.0200 |0.0000 |-0.0053 |0.0743 |
211.338 | 0.001 | 0.000 | -0.530 | 0.0847 |-0.0201 |0.0000 |-0.0053 |0.0746 |
211.603 | 0.001 | 0.000 | -0.533 | 0.0851 |-0.0202 |0.0000 |-0.0053 |0.0750 |
211.867 | 0.001 | 0.000 | -0.536 | 0.0855 |-0.0203 |0.0000 |-0.0053 |0.0754 |
212.130 | 0.001 | 0.000 | -0.539 | 0.0859 |-0.0204 |0.0000 |-0.0054 |0.0757 |
212.392 | 0.001 | 0.000 | -0.542 | 0.0863 |-0.0205 |0.0000 |-0.0054 |0.0761 |
212.654 | 0.001 | 0.000 | -0.546 | 0.0867 |-0.0205 |0.0000 |-0.0054 |0.0764 |
212.914 | 0.001 | 0.000 | -0.549 | 0.0871 |-0.0206 |0.0000 |-0.0054 |0.0768 |
213.174 | 0.001 | 0.000 | -0.552 | 0.0875 |-0.0207 |0.0000 |-0.0055 |0.0771 |
213.433 | 0.001 | 0.000 | -0.555 | 0.0879 |-0.0208 |0.0000 |-0.0055 |0.0775 |
213.691 | 0.001 | 0.000 | -0.558 | 0.0882 |-0.0209 |0.0000 |-0.0055 |0.0778 |
213.948 | 0.001 | 0.000 | -0.561 | 0.0886 |-0.0210 |0.0000 |-0.0055 |0.0782 |
214.205 | 0.001 | 0.000 | -0.565 | 0.0890 |-0.0211 |0.0000 |-0.0056 |0.0785 |
214.460 | 0.002 | 0.000 | -0.568 | 0.0894 |-0.0212 |0.0000 |-0.0056 |0.0789 |
214.715 | 0.002 | 0.000 | -0.571 | 0.0898 |-0.0213 |0.0000 |-0.0056 |0.0792 |
214.969 | 0.002 | 0.000 | -0.574 | 0.0902 |-0.0214 |0.0000 |-0.0056 |0.0796 |
215.222 | 0.002 | 0.000 | -0.577 | 0.0906 |-0.0215 |0.0000 |-0.0057 |0.0799 |
215.474 | 0.002 | 0.000 | -0.580 | 0.0910 |-0.0216 |0.0000 |-0.0057 |0.0803 |
215.726 | 0.002 | 0.000 | -0.584 | 0.0914 |-0.0216 |0.0000 |-0.0057 |0.0806 |
215.977 | 0.002 | 0.000 | -0.587 | 0.0917 |-0.0217 |0.0000 |-0.0057 |0.0810 |
216.227 | 0.002 | 0.000 | -0.590 | 0.0921 |-0.0218 |0.0000 |-0.0058 |0.0813 |
216.476 | 0.002 | 0.000 | -0.593 | 0.0925 |-0.0219 |0.0000 |-0.0058 |0.0817 |
216.724 | 0.002 | 0.000 | -0.596 | 0.0929 |-0.0220 |0.0000 |-0.0058 |0.0821 |
