Test angle: 15
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
186.034 | 0.005 | 0.000 | -0.923 | 0.0435 |-0.0120 |0.0000 |-0.0102 |0.0389 |
186.476 | 0.005 | 0.000 | -0.934 | 0.0439 |-0.0121 |0.0000 |-0.0103 |0.0393 |
186.915 | 0.005 | 0.000 | -0.945 | 0.0443 |-0.0122 |0.0000 |-0.0104 |0.0396 |
187.352 | 0.005 | 0.000 | -0.956 | 0.0447 |-0.0123 |0.0000 |-0.0105 |0.0400 |
187.786 | 0.005 | 0.000 | -0.967 | 0.0451 |-0.0124 |0.0000 |-0.0106 |0.0404 |
188.217 | 0.005 | 0.000 | -0.979 | 0.0455 |-0.0126 |0.0000 |-0.0107 |0.0408 |
188.646 | 0.005 | 0.000 | -0.990 | 0.0459 |-0.0127 |0.0000 |-0.0108 |0.0411 |
189.072 | 0.005 | 0.000 | -1.001 | 0.0463 |-0.0128 |0.0000 |-0.0109 |0.0415 |
189.496 | 0.005 | 0.000 | -1.013 | 0.0467 |-0.0129 |0.0000 |-0.0110 |0.0419 |
189.917 | 0.006 | 0.000 | -1.024 | 0.0471 |-0.0130 |0.0000 |-0.0111 |0.0423 |
190.336 | 0.006 | 0.000 | -1.035 | 0.0475 |-0.0131 |0.0000 |-0.0112 |0.0427 |
190.752 | 0.006 | 0.000 | -1.047 | 0.0479 |-0.0132 |0.0000 |-0.0113 |0.0430 |
191.166 | 0.006 | 0.000 | -1.058 | 0.0483 |-0.0133 |0.0000 |-0.0114 |0.0434 |
191.578 | 0.006 | 0.000 | -1.070 | 0.0487 |-0.0134 |0.0000 |-0.0115 |0.0438 |
191.988 | 0.006 | 0.000 | -1.081 | 0.0491 |-0.0135 |0.0000 |-0.0116 |0.0442 |
192.395 | 0.006 | 0.000 | -1.093 | 0.0495 |-0.0136 |0.0000 |-0.0117 |0.0445 |
192.800 | 0.006 | 0.000 | -1.104 | 0.0500 |-0.0138 |0.0000 |-0.0118 |0.0449 |
193.203 | 0.006 | 0.000 | -1.116 | 0.0504 |-0.0139 |0.0000 |-0.0119 |0.0453 |
193.603 | 0.007 | 0.000 | -1.127 | 0.0508 |-0.0140 |0.0000 |-0.0120 |0.0457 |
194.002 | 0.007 | 0.000 | -1.139 | 0.0512 |-0.0141 |0.0000 |-0.0121 |0.0460 |
194.398 | 0.007 | 0.000 | -1.150 | 0.0516 |-0.0142 |0.0000 |-0.0122 |0.0464 |
194.792 | 0.007 | 0.000 | -1.162 | 0.0520 |-0.0143 |0.0000 |-0.0123 |0.0468 |
195.185 | 0.007 | 0.000 | -1.174 | 0.0524 |-0.0144 |0.0000 |-0.0124 |0.0472 |
195.575 | 0.007 | 0.000 | -1.185 | 0.0528 |-0.0145 |0.0000 |-0.0125 |0.0476 |
195.963 | 0.007 | 0.000 | -1.197 | 0.0532 |-0.0146 |0.0000 |-0.0126 |0.0479 |
196.349 | 0.007 | 0.000 | -1.209 | 0.0536 |-0.0147 |0.0000 |-0.0127 |0.0483 |
196.733 | 0.008 | 0.000 | -1.220 | 0.0540 |-0.0148 |0.0000 |-0.0128 |0.0487 |
197.115 | 0.008 | 0.000 | -1.232 | 0.0544 |-0.0150 |0.0000 |-0.0129 |0.0491 |
197.495 | 0.008 | 0.000 | -1.244 | 0.0548 |-0.0151 |0.0000 |-0.0130 |0.0494 |
197.873 | 0.008 | 0.000 | -1.256 | 0.0552 |-0.0152 |0.0000 |-0.0131 |0.0498 |
198.249 | 0.008 | 0.000 | -1.267 | 0.0556 |-0.0153 |0.0000 |-0.0132 |0.0502 |
198.624 | 0.008 | 0.000 | -1.279 | 0.0560 |-0.0154 |0.0000 |-0.0133 |0.0506 |
198.996 | 0.008 | 0.000 | -1.291 | 0.0564 |-0.0155 |0.0000 |-0.0134 |0.0509 |
199.367 | 0.009 | 0.000 | -1.303 | 0.0568 |-0.0156 |0.0000 |-0.0136 |0.0513 |
199.736 | 0.009 | 0.000 | -1.315 | 0.0572 |-0.0157 |0.0000 |-0.0137 |0.0517 |
200.103 | 0.009 | 0.000 | -1.327 | 0.0575 |-0.0158 |0.0000 |-0.0138 |0.0521 |
200.468 | 0.009 | 0.000 | -1.339 | 0.0579 |-0.0159 |0.0000 |-0.0139 |0.0524 |
200.832 | 0.009 | 0.000 | -1.351 | 0.0583 |-0.0160 |0.0000 |-0.0140 |0.0528 |
201.194 | 0.009 | 0.000 | -1.363 | 0.0587 |-0.0161 |0.0000 |-0.0141 |0.0532 |
201.554 | 0.009 | 0.000 | -1.375 | 0.0591 |-0.0163 |0.0000 |-0.0142 |0.0535 |
201.913 | 0.010 | 0.000 | -1.387 | 0.0595 |-0.0164 |0.0000 |-0.0143 |0.0539 |
202.269 | 0.010 | 0.000 | -1.399 | 0.0599 |-0.0165 |0.0000 |-0.0144 |0.0543 |
202.625 | 0.010 | 0.000 | -1.411 | 0.0603 |-0.0166 |0.0000 |-0.0145 |0.0547 |
202.978 | 0.010 | 0.000 | -1.423 | 0.0607 |-0.0167 |0.0000 |-0.0146 |0.0550 |
203.330 | 0.010 | 0.000 | -1.435 | 0.0611 |-0.0168 |0.0000 |-0.0147 |0.0554 |
203.680 | 0.010 | 0.000 | -1.447 | 0.0615 |-0.0169 |0.0000 |-0.0148 |0.0558 |
204.029 | 0.010 | 0.000 | -1.459 | 0.0619 |-0.0170 |0.0000 |-0.0149 |0.0562 |
204.376 | 0.011 | 0.000 | -1.471 | 0.0623 |-0.0171 |0.0000 |-0.0150 |0.0565 |
204.722 | 0.011 | 0.000 | -1.483 | 0.0627 |-0.0172 |0.0000 |-0.0151 |0.0569 |
205.066 | 0.011 | 0.000 | -1.496 | 0.0631 |-0.0173 |0.0000 |-0.0152 |0.0573 |
205.408 | 0.011 | 0.000 | -1.508 | 0.0635 |-0.0174 |0.0000 |-0.0153 |0.0577 |
205.749 | 0.011 | 0.000 | -1.520 | 0.0639 |-0.0175 |0.0000 |-0.0154 |0.0580 |
206.089 | 0.011 | 0.000 | -1.532 | 0.0643 |-0.0177 |0.0000 |-0.0155 |0.0584 |
206.426 | 0.012 | 0.000 | -1.544 | 0.0647 |-0.0178 |0.0000 |-0.0156 |0.0588 |
206.763 | 0.012 | 0.000 | -1.557 | 0.0651 |-0.0179 |0.0000 |-0.0157 |0.0592 |
207.098 | 0.012 | 0.000 | -1.569 | 0.0655 |-0.0180 |0.0000 |-0.0158 |0.0595 |
207.432 | 0.012 | 0.000 | -1.581 | 0.0659 |-0.0181 |0.0000 |-0.0159 |0.0599 |
207.764 | 0.012 | 0.000 | -1.594 | 0.0663 |-0.0182 |0.0000 |-0.0160 |0.0603 |
208.095 | 0.012 | 0.000 | -1.606 | 0.0667 |-0.0183 |0.0000 |-0.0161 |0.0606 |
208.424 | 0.013 | 0.000 | -1.618 | 0.0671 |-0.0184 |0.0000 |-0.0162 |0.0610 |
208.752 | 0.013 | 0.000 | -1.631 | 0.0675 |-0.0185 |0.0000 |-0.0163 |0.0614 |
209.078 | 0.013 | 0.000 | -1.643 | 0.0679 |-0.0186 |0.0000 |-0.0164 |0.0618 |
209.404 | 0.013 | 0.000 | -1.655 | 0.0683 |-0.0187 |0.0000 |-0.0165 |0.0621 |
209.728 | 0.013 | 0.000 | -1.668 | 0.0687 |-0.0188 |0.0000 |-0.0166 |0.0625 |
210.050 | 0.013 | 0.000 | -1.680 | 0.0691 |-0.0189 |0.0000 |-0.0167 |0.0629 |
210.371 | 0.014 | 0.000 | -1.693 | 0.0695 |-0.0190 |0.0000 |-0.0168 |0.0632 |
210.691 | 0.014 | 0.000 | -1.705 | 0.0699 |-0.0192 |0.0000 |-0.0169 |0.0636 |
211.010 | 0.014 | 0.000 | -1.718 | 0.0702 |-0.0193 |0.0000 |-0.0170 |0.0640 |
211.327 | 0.014 | 0.000 | -1.730 | 0.0706 |-0.0194 |0.0000 |-0.0171 |0.0644 |
211.643 | 0.014 | 0.000 | -1.743 | 0.0710 |-0.0195 |0.0000 |-0.0172 |0.0647 |
211.958 | 0.015 | 0.000 | -1.755 | 0.0714 |-0.0196 |0.0000 |-0.0173 |0.0651 |
212.272 | 0.015 | 0.000 | -1.768 | 0.0718 |-0.0197 |0.0000 |-0.0174 |0.0655 |
212.584 | 0.015 | 0.000 | -1.780 | 0.0722 |-0.0198 |0.0000 |-0.0175 |0.0658 |
212.895 | 0.015 | 0.000 | -1.793 | 0.0726 |-0.0199 |0.0000 |-0.0176 |0.0662 |
213.205 | 0.015 | 0.000 | -1.805 | 0.0730 |-0.0200 |0.0000 |-0.0177 |0.0666 |
213.514 | 0.015 | 0.000 | -1.818 | 0.0734 |-0.0201 |0.0000 |-0.0178 |0.0670 |
213.821 | 0.016 | 0.000 | -1.831 | 0.0738 |-0.0202 |0.0000 |-0.0179 |0.0673 |
214.128 | 0.016 | 0.000 | -1.843 | 0.0742 |-0.0203 |0.0000 |-0.0180 |0.0677 |
214.433 | 0.016 | 0.000 | -1.856 | 0.0746 |-0.0204 |0.0000 |-0.0181 |0.0681 |
214.737 | 0.016 | 0.000 | -1.869 | 0.0750 |-0.0205 |0.0000 |-0.0182 |0.0684 |
215.039 | 0.016 | 0.000 | -1.881 | 0.0754 |-0.0206 |0.0000 |-0.0184 |0.0688 |
215.341 | 0.017 | 0.000 | -1.894 | 0.0758 |-0.0207 |0.0000 |-0.0185 |0.0692 |
215.642 | 0.017 | 0.000 | -1.907 | 0.0762 |-0.0209 |0.0000 |-0.0186 |0.0695 |
215.941 | 0.017 | 0.000 | -1.919 | 0.0765 |-0.0210 |0.0000 |-0.0187 |0.0699 |
216.239 | 0.017 | 0.000 | -1.932 | 0.0769 |-0.0211 |0.0000 |-0.0188 |0.0703 |
216.536 | 0.017 | 0.000 | -1.945 | 0.0773 |-0.0212 |0.0000 |-0.0189 |0.0707 |
216.832 | 0.018 | 0.000 | -1.958 | 0.0777 |-0.0213 |0.0000 |-0.0190 |0.0710 |
217.127 | 0.018 | 0.000 | -1.970 | 0.0781 |-0.0214 |0.0000 |-0.0191 |0.0714 |
217.421 | 0.018 | 0.000 | -1.983 | 0.0785 |-0.0215 |0.0000 |-0.0192 |0.0718 |
217.714 | 0.018 | 0.000 | -1.996 | 0.0789 |-0.0216 |0.0000 |-0.0193 |0.0721 |
218.006 | 0.019 | 0.000 | -2.009 | 0.0793 |-0.0217 |0.0000 |-0.0194 |0.0725 |
218.297 | 0.019 | 0.000 | -2.022 | 0.0797 |-0.0218 |0.0000 |-0.0195 |0.0729 |
218.586 | 0.019 | 0.000 | -2.034 | 0.0801 |-0.0219 |0.0000 |-0.0196 |0.0732 |
218.875 | 0.019 | 0.000 | -2.047 | 0.0805 |-0.0220 |0.0000 |-0.0197 |0.0736 |
219.162 | 0.019 | 0.000 | -2.060 | 0.0809 |-0.0221 |0.0000 |-0.0198 |0.0740 |
219.449 | 0.020 | 0.000 | -2.073 | 0.0813 |-0.0222 |0.0000 |-0.0199 |0.0743 |
219.734 | 0.020 | 0.000 | -2.086 | 0.0816 |-0.0223 |0.0000 |-0.0200 |0.0747 |
220.019 | 0.020 | 0.000 | -2.099 | 0.0820 |-0.0224 |0.0000 |-0.0201 |0.0751 |
220.302 | 0.020 | 0.000 | -2.112 | 0.0824 |-0.0225 |0.0000 |-0.0202 |0.0755 |
220.585 | 0.020 | 0.000 | -2.125 | 0.0828 |-0.0227 |0.0000 |-0.0203 |0.0758 |
220.866 | 0.021 | 0.000 | -2.138 | 0.0832 |-0.0228 |0.0000 |-0.0204 |0.0762 |
221.147 | 0.021 | 0.000 | -2.151 | 0.0836 |-0.0229 |0.0000 |-0.0205 |0.0766 |
221.427 | 0.021 | 0.000 | -2.164 | 0.0840 |-0.0230 |0.0000 |-0.0206 |0.0769 |
221.705 | 0.021 | 0.000 | -2.177 | 0.0844 |-0.0231 |0.0000 |-0.0207 |0.0773 |
221.983 | 0.022 | 0.000 | -2.190 | 0.0848 |-0.0232 |0.0000 |-0.0208 |0.0777 |
222.260 | 0.022 | 0.000 | -2.203 | 0.0852 |-0.0233 |0.0000 |-0.0209 |0.0780 |
222.535 | 0.022 | 0.000 | -2.216 | 0.0856 |-0.0234 |0.0000 |-0.0210 |0.0784 |
222.810 | 0.022 | 0.000 | -2.229 | 0.0859 |-0.0235 |0.0000 |-0.0211 |0.0788 |
223.084 | 0.023 | 0.000 | -2.242 | 0.0863 |-0.0236 |0.0000 |-0.0212 |0.0791 |
223.357 | 0.023 | 0.000 | -2.255 | 0.0867 |-0.0237 |0.0000 |-0.0213 |0.0795 |
223.629 | 0.023 | 0.000 | -2.268 | 0.0871 |-0.0238 |0.0000 |-0.0214 |0.0799 |
223.901 | 0.023 | 0.000 | -2.281 | 0.0875 |-0.0239 |0.0000 |-0.0215 |0.0802 |
224.171 | 0.023 | 0.000 | -2.294 | 0.0879 |-0.0240 |0.0000 |-0.0216 |0.0806 |
224.440 | 0.024 | 0.000 | -2.307 | 0.0883 |-0.0241 |0.0000 |-0.0217 |0.0810 |
224.709 | 0.024 | 0.000 | -2.320 | 0.0887 |-0.0242 |0.0000 |-0.0218 |0.0813 |
224.977 | 0.024 | 0.000 | -2.333 | 0.0891 |-0.0243 |0.0000 |-0.0219 |0.0817 |
225.243 | 0.024 | 0.000 | -2.347 | 0.0894 |-0.0244 |0.0000 |-0.0220 |0.0821 |
225.509 | 0.025 | 0.000 | -2.360 | 0.0898 |-0.0245 |0.0000 |-0.0221 |0.0824 |
225.775 | 0.025 | 0.000 | -2.373 | 0.0902 |-0.0247 |0.0000 |-0.0223 |0.0828 |
226.039 | 0.025 | 0.000 | -2.386 | 0.0906 |-0.0248 |0.0000 |-0.0224 |0.0832 |
226.302 | 0.025 | 0.000 | -2.399 | 0.0910 |-0.0249 |0.0000 |-0.0225 |0.0835 |
226.565 | 0.026 | 0.000 | -2.413 | 0.0914 |-0.0250 |0.0000 |-0.0226 |0.0839 |
226.826 | 0.026 | 0.000 | -2.426 | 0.0918 |-0.0251 |0.0000 |-0.0227 |0.0843 |
227.087 | 0.026 | 0.000 | -2.439 | 0.0922 |-0.0252 |0.0000 |-0.0228 |0.0846 |
227.347 | 0.026 | 0.000 | -2.452 | 0.0926 |-0.0253 |0.0000 |-0.0229 |0.0850 |
