Test angle: 0
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
198.964 | 0.000 | 0.000 | -0.031 | 0.0447 |-0.0157 |0.0000 |-0.0003 |0.0418 |
199.429 | 0.000 | 0.000 | -0.031 | 0.0451 |-0.0158 |0.0000 |-0.0003 |0.0422 |
199.891 | 0.000 | 0.000 | -0.031 | 0.0455 |-0.0159 |0.0000 |-0.0003 |0.0426 |
200.351 | 0.000 | 0.000 | -0.032 | 0.0459 |-0.0161 |0.0000 |-0.0003 |0.0430 |
200.808 | 0.000 | 0.000 | -0.032 | 0.0463 |-0.0162 |0.0000 |-0.0003 |0.0434 |
201.263 | 0.000 | 0.000 | -0.032 | 0.0467 |-0.0164 |0.0000 |-0.0003 |0.0438 |
201.715 | 0.000 | 0.000 | -0.033 | 0.0471 |-0.0165 |0.0000 |-0.0003 |0.0441 |
202.164 | 0.000 | 0.000 | -0.033 | 0.0475 |-0.0166 |0.0000 |-0.0003 |0.0445 |
202.611 | 0.000 | 0.000 | -0.034 | 0.0479 |-0.0168 |0.0000 |-0.0003 |0.0449 |
203.055 | 0.000 | 0.000 | -0.034 | 0.0483 |-0.0169 |0.0000 |-0.0003 |0.0453 |
203.497 | 0.000 | 0.000 | -0.034 | 0.0487 |-0.0171 |0.0000 |-0.0003 |0.0457 |
203.936 | 0.000 | 0.000 | -0.035 | 0.0491 |-0.0172 |0.0000 |-0.0004 |0.0461 |
204.373 | 0.000 | 0.000 | -0.035 | 0.0495 |-0.0173 |0.0000 |-0.0004 |0.0465 |
204.807 | 0.000 | 0.000 | -0.035 | 0.0499 |-0.0175 |0.0000 |-0.0004 |0.0469 |
205.239 | 0.000 | 0.000 | -0.036 | 0.0503 |-0.0176 |0.0000 |-0.0004 |0.0473 |
205.669 | 0.000 | 0.000 | -0.036 | 0.0507 |-0.0178 |0.0000 |-0.0004 |0.0477 |
206.096 | 0.000 | 0.000 | -0.037 | 0.0511 |-0.0179 |0.0000 |-0.0004 |0.0481 |
206.522 | 0.000 | 0.000 | -0.037 | 0.0515 |-0.0181 |0.0000 |-0.0004 |0.0485 |
206.945 | 0.000 | 0.000 | -0.037 | 0.0519 |-0.0182 |0.0000 |-0.0004 |0.0489 |
207.365 | 0.000 | 0.000 | -0.038 | 0.0523 |-0.0183 |0.0000 |-0.0004 |0.0492 |
207.784 | 0.000 | 0.000 | -0.038 | 0.0527 |-0.0185 |0.0000 |-0.0004 |0.0496 |
208.200 | 0.000 | 0.000 | -0.039 | 0.0531 |-0.0186 |0.0000 |-0.0004 |0.0500 |
208.615 | 0.000 | 0.000 | -0.039 | 0.0535 |-0.0188 |0.0000 |-0.0004 |0.0504 |
209.027 | 0.000 | 0.000 | -0.039 | 0.0539 |-0.0189 |0.0000 |-0.0004 |0.0508 |
209.437 | 0.000 | 0.000 | -0.040 | 0.0543 |-0.0190 |0.0000 |-0.0004 |0.0512 |
209.845 | 0.000 | 0.000 | -0.040 | 0.0547 |-0.0192 |0.0000 |-0.0004 |0.0516 |
210.251 | 0.000 | 0.000 | -0.040 | 0.0551 |-0.0193 |0.0000 |-0.0004 |0.0520 |
210.655 | 0.000 | 0.000 | -0.041 | 0.0555 |-0.0194 |0.0000 |-0.0004 |0.0524 |
211.057 | 0.000 | 0.000 | -0.041 | 0.0559 |-0.0196 |0.0000 |-0.0004 |0.0528 |
211.457 | 0.000 | 0.000 | -0.042 | 0.0563 |-0.0197 |0.0000 |-0.0004 |0.0532 |
211.855 | 0.000 | 0.000 | -0.042 | 0.0567 |-0.0199 |0.0000 |-0.0004 |0.0536 |
212.251 | 0.000 | 0.000 | -0.042 | 0.0570 |-0.0200 |0.0000 |-0.0004 |0.0539 |
212.645 | 0.000 | 0.000 | -0.043 | 0.0574 |-0.0201 |0.0000 |-0.0004 |0.0543 |
213.038 | 0.000 | 0.000 | -0.043 | 0.0578 |-0.0203 |0.0000 |-0.0004 |0.0547 |
213.428 | 0.000 | 0.000 | -0.044 | 0.0582 |-0.0204 |0.0000 |-0.0004 |0.0551 |
213.817 | 0.000 | 0.000 | -0.044 | 0.0586 |-0.0206 |0.0000 |-0.0004 |0.0555 |
214.204 | 0.000 | 0.000 | -0.044 | 0.0590 |-0.0207 |0.0000 |-0.0004 |0.0559 |
214.589 | 0.000 | 0.000 | -0.045 | 0.0594 |-0.0208 |0.0000 |-0.0004 |0.0563 |
214.972 | 0.000 | 0.000 | -0.045 | 0.0598 |-0.0210 |0.0000 |-0.0004 |0.0567 |
215.353 | 0.000 | 0.000 | -0.046 | 0.0602 |-0.0211 |0.0000 |-0.0004 |0.0571 |
215.733 | 0.000 | 0.000 | -0.046 | 0.0606 |-0.0213 |0.0000 |-0.0004 |0.0575 |
216.111 | 0.000 | 0.000 | -0.046 | 0.0610 |-0.0214 |0.0000 |-0.0004 |0.0578 |
216.487 | 0.000 | 0.000 | -0.047 | 0.0614 |-0.0215 |0.0000 |-0.0005 |0.0582 |
216.862 | 0.000 | 0.000 | -0.047 | 0.0618 |-0.0217 |0.0000 |-0.0005 |0.0586 |
217.235 | 0.000 | 0.000 | -0.048 | 0.0622 |-0.0218 |0.0000 |-0.0005 |0.0590 |
217.606 | 0.000 | 0.000 | -0.048 | 0.0626 |-0.0220 |0.0000 |-0.0005 |0.0594 |
217.976 | 0.000 | 0.000 | -0.048 | 0.0630 |-0.0221 |0.0000 |-0.0005 |0.0598 |
218.344 | 0.000 | 0.000 | -0.049 | 0.0634 |-0.0222 |0.0000 |-0.0005 |0.0602 |
218.710 | 0.000 | 0.000 | -0.049 | 0.0638 |-0.0224 |0.0000 |-0.0005 |0.0606 |
219.075 | 0.000 | 0.000 | -0.050 | 0.0642 |-0.0225 |0.0000 |-0.0005 |0.0610 |
219.438 | 0.000 | 0.000 | -0.050 | 0.0646 |-0.0227 |0.0000 |-0.0005 |0.0613 |
219.800 | 0.000 | 0.000 | -0.051 | 0.0650 |-0.0228 |0.0000 |-0.0005 |0.0617 |
220.160 | 0.000 | 0.000 | -0.051 | 0.0654 |-0.0229 |0.0000 |-0.0005 |0.0621 |
220.518 | 0.000 | 0.000 | -0.051 | 0.0657 |-0.0231 |0.0000 |-0.0005 |0.0625 |
220.875 | 0.000 | 0.000 | -0.052 | 0.0661 |-0.0232 |0.0000 |-0.0005 |0.0629 |
221.231 | 0.000 | 0.000 | -0.052 | 0.0665 |-0.0233 |0.0000 |-0.0005 |0.0633 |
221.585 | 0.000 | 0.000 | -0.053 | 0.0669 |-0.0235 |0.0000 |-0.0005 |0.0637 |
221.938 | 0.000 | 0.000 | -0.053 | 0.0673 |-0.0236 |0.0000 |-0.0005 |0.0641 |
222.289 | 0.000 | 0.000 | -0.053 | 0.0677 |-0.0238 |0.0000 |-0.0005 |0.0645 |
222.639 | 0.000 | 0.000 | -0.054 | 0.0681 |-0.0239 |0.0000 |-0.0005 |0.0648 |
222.987 | 0.000 | 0.000 | -0.054 | 0.0685 |-0.0240 |0.0000 |-0.0005 |0.0652 |
223.334 | 0.000 | 0.000 | -0.055 | 0.0689 |-0.0242 |0.0000 |-0.0005 |0.0656 |
223.679 | 0.000 | 0.000 | -0.055 | 0.0693 |-0.0243 |0.0000 |-0.0005 |0.0660 |
224.023 | 0.000 | 0.000 | -0.056 | 0.0697 |-0.0245 |0.0000 |-0.0005 |0.0664 |
224.366 | 0.000 | 0.000 | -0.056 | 0.0701 |-0.0246 |0.0000 |-0.0005 |0.0668 |
224.707 | 0.000 | 0.000 | -0.056 | 0.0705 |-0.0247 |0.0000 |-0.0005 |0.0672 |
225.047 | 0.000 | 0.000 | -0.057 | 0.0709 |-0.0249 |0.0000 |-0.0005 |0.0676 |
225.386 | 0.000 | 0.000 | -0.057 | 0.0713 |-0.0250 |0.0000 |-0.0005 |0.0679 |
225.723 | 0.000 | 0.000 | -0.058 | 0.0716 |-0.0251 |0.0000 |-0.0005 |0.0683 |
226.059 | 0.000 | 0.000 | -0.058 | 0.0720 |-0.0253 |0.0000 |-0.0005 |0.0687 |
226.394 | 0.000 | 0.000 | -0.058 | 0.0724 |-0.0254 |0.0000 |-0.0005 |0.0691 |
226.727 | 0.000 | 0.000 | -0.059 | 0.0728 |-0.0256 |0.0000 |-0.0005 |0.0695 |
227.059 | 0.000 | 0.000 | -0.059 | 0.0732 |-0.0257 |0.0000 |-0.0005 |0.0699 |
227.390 | 0.000 | 0.000 | -0.060 | 0.0736 |-0.0258 |0.0000 |-0.0006 |0.0703 |
227.720 | 0.000 | 0.000 | -0.060 | 0.0740 |-0.0260 |0.0000 |-0.0006 |0.0707 |
228.048 | 0.000 | 0.000 | -0.061 | 0.0744 |-0.0261 |0.0000 |-0.0006 |0.0710 |
228.375 | 0.000 | 0.000 | -0.061 | 0.0748 |-0.0262 |0.0000 |-0.0006 |0.0714 |
228.701 | 0.000 | 0.000 | -0.061 | 0.0752 |-0.0264 |0.0000 |-0.0006 |0.0718 |
229.026 | 0.000 | 0.000 | -0.062 | 0.0756 |-0.0265 |0.0000 |-0.0006 |0.0722 |
229.349 | 0.000 | 0.000 | -0.062 | 0.0760 |-0.0267 |0.0000 |-0.0006 |0.0726 |
229.671 | 0.000 | 0.000 | -0.063 | 0.0763 |-0.0268 |0.0000 |-0.0006 |0.0730 |
229.992 | 0.000 | 0.000 | -0.063 | 0.0767 |-0.0269 |0.0000 |-0.0006 |0.0734 |
230.312 | 0.000 | 0.000 | -0.064 | 0.0771 |-0.0271 |0.0000 |-0.0006 |0.0737 |
230.631 | 0.000 | 0.000 | -0.064 | 0.0775 |-0.0272 |0.0000 |-0.0006 |0.0741 |
230.948 | 0.000 | 0.000 | -0.064 | 0.0779 |-0.0273 |0.0000 |-0.0006 |0.0745 |
231.265 | 0.000 | 0.000 | -0.065 | 0.0783 |-0.0275 |0.0000 |-0.0006 |0.0749 |
231.580 | 0.000 | 0.000 | -0.065 | 0.0787 |-0.0276 |0.0000 |-0.0006 |0.0753 |
231.894 | 0.000 | 0.000 | -0.066 | 0.0791 |-0.0278 |0.0000 |-0.0006 |0.0757 |
232.207 | 0.000 | 0.000 | -0.066 | 0.0795 |-0.0279 |0.0000 |-0.0006 |0.0761 |
232.519 | 0.000 | 0.000 | -0.067 | 0.0799 |-0.0280 |0.0000 |-0.0006 |0.0764 |
232.830 | 0.000 | 0.000 | -0.067 | 0.0803 |-0.0282 |0.0000 |-0.0006 |0.0768 |
233.139 | 0.000 | 0.000 | -0.068 | 0.0806 |-0.0283 |0.0000 |-0.0006 |0.0772 |
233.448 | 0.000 | 0.000 | -0.068 | 0.0810 |-0.0284 |0.0000 |-0.0006 |0.0776 |
233.756 | 0.000 | 0.000 | -0.068 | 0.0814 |-0.0286 |0.0000 |-0.0006 |0.0780 |
234.062 | 0.000 | 0.000 | -0.069 | 0.0818 |-0.0287 |0.0000 |-0.0006 |0.0784 |
234.367 | 0.000 | 0.000 | -0.069 | 0.0822 |-0.0289 |0.0000 |-0.0006 |0.0787 |
234.672 | 0.000 | 0.000 | -0.070 | 0.0826 |-0.0290 |0.0000 |-0.0006 |0.0791 |
234.975 | 0.000 | 0.000 | -0.070 | 0.0830 |-0.0291 |0.0000 |-0.0006 |0.0795 |
235.277 | 0.000 | 0.000 | -0.071 | 0.0834 |-0.0293 |0.0000 |-0.0006 |0.0799 |
235.579 | 0.000 | 0.000 | -0.071 | 0.0838 |-0.0294 |0.0000 |-0.0006 |0.0803 |
235.879 | 0.000 | 0.000 | -0.072 | 0.0841 |-0.0295 |0.0000 |-0.0006 |0.0807 |
236.178 | 0.000 | 0.000 | -0.072 | 0.0845 |-0.0297 |0.0000 |-0.0006 |0.0810 |
236.476 | 0.000 | 0.000 | -0.072 | 0.0849 |-0.0298 |0.0000 |-0.0006 |0.0814 |
236.774 | 0.000 | 0.000 | -0.073 | 0.0853 |-0.0299 |0.0000 |-0.0007 |0.0818 |
237.070 | 0.000 | 0.000 | -0.073 | 0.0857 |-0.0301 |0.0000 |-0.0007 |0.0822 |
237.365 | 0.000 | 0.000 | -0.074 | 0.0861 |-0.0302 |0.0000 |-0.0007 |0.0826 |
237.659 | 0.000 | 0.000 | -0.074 | 0.0865 |-0.0304 |0.0000 |-0.0007 |0.0830 |
237.953 | 0.000 | 0.000 | -0.075 | 0.0869 |-0.0305 |0.0000 |-0.0007 |0.0834 |
238.245 | 0.000 | 0.000 | -0.075 | 0.0872 |-0.0306 |0.0000 |-0.0007 |0.0837 |
238.537 | 0.000 | 0.000 | -0.076 | 0.0876 |-0.0308 |0.0000 |-0.0007 |0.0841 |
238.827 | 0.000 | 0.000 | -0.076 | 0.0880 |-0.0309 |0.0000 |-0.0007 |0.0845 |
239.117 | 0.000 | 0.000 | -0.076 | 0.0884 |-0.0310 |0.0000 |-0.0007 |0.0849 |
239.405 | 0.000 | 0.000 | -0.077 | 0.0888 |-0.0312 |0.0000 |-0.0007 |0.0853 |
239.693 | 0.000 | 0.000 | -0.077 | 0.0892 |-0.0313 |0.0000 |-0.0007 |0.0856 |
239.980 | 0.000 | 0.000 | -0.078 | 0.0896 |-0.0314 |0.0000 |-0.0007 |0.0860 |
240.266 | 0.000 | 0.000 | -0.078 | 0.0900 |-0.0316 |0.0000 |-0.0007 |0.0864 |
240.550 | 0.000 | 0.000 | -0.079 | 0.0903 |-0.0317 |0.0000 |-0.0007 |0.0868 |
240.835 | 0.000 | 0.000 | -0.079 | 0.0907 |-0.0319 |0.0000 |-0.0007 |0.0872 |
241.118 | 0.000 | 0.000 | -0.080 | 0.0911 |-0.0320 |0.0000 |-0.0007 |0.0876 |
241.400 | 0.000 | 0.000 | -0.080 | 0.0915 |-0.0321 |0.0000 |-0.0007 |0.0879 |
241.681 | 0.000 | 0.000 | -0.081 | 0.0919 |-0.0323 |0.0000 |-0.0007 |0.0883 |
241.962 | 0.000 | 0.000 | -0.081 | 0.0923 |-0.0324 |0.0000 |-0.0007 |0.0887 |
242.242 | 0.000 | 0.000 | -0.082 | 0.0927 |-0.0325 |0.0000 |-0.0007 |0.0891 |
242.520 | 0.000 | 0.000 | -0.082 | 0.0931 |-0.0327 |0.0000 |-0.0007 |0.0895 |
242.798 | 0.000 | 0.000 | -0.082 | 0.0934 |-0.0328 |0.0000 |-0.0007 |0.0899 |
