Test angle: 15
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
185.711 | 0.005 | 0.000 | -0.934 | 0.0435 |-0.0119 |0.0000 |-0.0103 |0.0388 |
186.152 | 0.005 | 0.000 | -0.945 | 0.0439 |-0.0121 |0.0000 |-0.0104 |0.0392 |
186.591 | 0.005 | 0.000 | -0.957 | 0.0443 |-0.0122 |0.0000 |-0.0105 |0.0396 |
187.026 | 0.005 | 0.000 | -0.968 | 0.0447 |-0.0123 |0.0000 |-0.0106 |0.0400 |
187.459 | 0.005 | 0.000 | -0.979 | 0.0451 |-0.0124 |0.0000 |-0.0108 |0.0403 |
187.889 | 0.005 | 0.000 | -0.991 | 0.0455 |-0.0125 |0.0000 |-0.0109 |0.0407 |
188.317 | 0.005 | 0.000 | -1.002 | 0.0459 |-0.0126 |0.0000 |-0.0110 |0.0411 |
188.743 | 0.005 | 0.000 | -1.014 | 0.0463 |-0.0127 |0.0000 |-0.0111 |0.0415 |
189.165 | 0.006 | 0.000 | -1.025 | 0.0467 |-0.0128 |0.0000 |-0.0112 |0.0419 |
189.586 | 0.006 | 0.000 | -1.037 | 0.0471 |-0.0129 |0.0000 |-0.0113 |0.0422 |
190.004 | 0.006 | 0.000 | -1.048 | 0.0475 |-0.0130 |0.0000 |-0.0114 |0.0426 |
190.419 | 0.006 | 0.000 | -1.060 | 0.0479 |-0.0131 |0.0000 |-0.0115 |0.0430 |
190.832 | 0.006 | 0.000 | -1.071 | 0.0483 |-0.0133 |0.0000 |-0.0116 |0.0434 |
191.243 | 0.006 | 0.000 | -1.083 | 0.0487 |-0.0134 |0.0000 |-0.0117 |0.0437 |
191.652 | 0.006 | 0.000 | -1.094 | 0.0492 |-0.0135 |0.0000 |-0.0118 |0.0441 |
192.058 | 0.006 | 0.000 | -1.106 | 0.0496 |-0.0136 |0.0000 |-0.0119 |0.0445 |
192.462 | 0.006 | 0.000 | -1.118 | 0.0500 |-0.0137 |0.0000 |-0.0120 |0.0449 |
192.864 | 0.007 | 0.000 | -1.129 | 0.0504 |-0.0138 |0.0000 |-0.0121 |0.0452 |
193.264 | 0.007 | 0.000 | -1.141 | 0.0508 |-0.0139 |0.0000 |-0.0122 |0.0456 |
193.662 | 0.007 | 0.000 | -1.153 | 0.0512 |-0.0140 |0.0000 |-0.0123 |0.0460 |
194.057 | 0.007 | 0.000 | -1.164 | 0.0516 |-0.0141 |0.0000 |-0.0124 |0.0464 |
194.451 | 0.007 | 0.000 | -1.176 | 0.0520 |-0.0142 |0.0000 |-0.0125 |0.0467 |
194.842 | 0.007 | 0.000 | -1.188 | 0.0524 |-0.0143 |0.0000 |-0.0126 |0.0471 |
195.231 | 0.007 | 0.000 | -1.200 | 0.0528 |-0.0144 |0.0000 |-0.0127 |0.0475 |
195.618 | 0.008 | 0.000 | -1.212 | 0.0532 |-0.0146 |0.0000 |-0.0128 |0.0479 |
196.003 | 0.008 | 0.000 | -1.224 | 0.0536 |-0.0147 |0.0000 |-0.0129 |0.0482 |
196.386 | 0.008 | 0.000 | -1.235 | 0.0540 |-0.0148 |0.0000 |-0.0130 |0.0486 |
196.768 | 0.008 | 0.000 | -1.247 | 0.0544 |-0.0149 |0.0000 |-0.0131 |0.0490 |
197.147 | 0.008 | 0.000 | -1.259 | 0.0548 |-0.0150 |0.0000 |-0.0132 |0.0494 |
197.524 | 0.008 | 0.000 | -1.271 | 0.0552 |-0.0151 |0.0000 |-0.0133 |0.0497 |
197.900 | 0.008 | 0.000 | -1.283 | 0.0556 |-0.0152 |0.0000 |-0.0134 |0.0501 |
198.273 | 0.008 | 0.000 | -1.295 | 0.0560 |-0.0153 |0.0000 |-0.0135 |0.0505 |
198.645 | 0.009 | 0.000 | -1.307 | 0.0564 |-0.0154 |0.0000 |-0.0136 |0.0509 |
199.015 | 0.009 | 0.000 | -1.319 | 0.0568 |-0.0155 |0.0000 |-0.0137 |0.0512 |
199.383 | 0.009 | 0.000 | -1.331 | 0.0572 |-0.0156 |0.0000 |-0.0138 |0.0516 |
199.750 | 0.009 | 0.000 | -1.343 | 0.0576 |-0.0157 |0.0000 |-0.0139 |0.0520 |
200.114 | 0.009 | 0.000 | -1.355 | 0.0580 |-0.0158 |0.0000 |-0.0141 |0.0524 |
200.477 | 0.009 | 0.000 | -1.367 | 0.0584 |-0.0160 |0.0000 |-0.0142 |0.0527 |
200.838 | 0.009 | 0.000 | -1.380 | 0.0587 |-0.0161 |0.0000 |-0.0143 |0.0531 |
201.197 | 0.010 | 0.000 | -1.392 | 0.0591 |-0.0162 |0.0000 |-0.0144 |0.0535 |
201.555 | 0.010 | 0.000 | -1.404 | 0.0595 |-0.0163 |0.0000 |-0.0145 |0.0539 |
201.911 | 0.010 | 0.000 | -1.416 | 0.0599 |-0.0164 |0.0000 |-0.0146 |0.0542 |
202.265 | 0.010 | 0.000 | -1.428 | 0.0603 |-0.0165 |0.0000 |-0.0147 |0.0546 |
202.618 | 0.010 | 0.000 | -1.440 | 0.0607 |-0.0166 |0.0000 |-0.0148 |0.0550 |
202.969 | 0.010 | 0.000 | -1.453 | 0.0611 |-0.0167 |0.0000 |-0.0149 |0.0553 |
203.319 | 0.011 | 0.000 | -1.465 | 0.0615 |-0.0168 |0.0000 |-0.0150 |0.0557 |
203.667 | 0.011 | 0.000 | -1.477 | 0.0619 |-0.0169 |0.0000 |-0.0151 |0.0561 |
204.013 | 0.011 | 0.000 | -1.490 | 0.0623 |-0.0170 |0.0000 |-0.0152 |0.0565 |
204.358 | 0.011 | 0.000 | -1.502 | 0.0627 |-0.0171 |0.0000 |-0.0153 |0.0568 |
204.701 | 0.011 | 0.000 | -1.514 | 0.0631 |-0.0172 |0.0000 |-0.0154 |0.0572 |
205.043 | 0.011 | 0.000 | -1.527 | 0.0635 |-0.0173 |0.0000 |-0.0155 |0.0576 |
205.383 | 0.012 | 0.000 | -1.539 | 0.0639 |-0.0175 |0.0000 |-0.0156 |0.0580 |
205.722 | 0.012 | 0.000 | -1.551 | 0.0643 |-0.0176 |0.0000 |-0.0157 |0.0583 |
206.059 | 0.012 | 0.000 | -1.564 | 0.0647 |-0.0177 |0.0000 |-0.0158 |0.0587 |
206.395 | 0.012 | 0.000 | -1.576 | 0.0651 |-0.0178 |0.0000 |-0.0159 |0.0591 |
206.729 | 0.012 | 0.000 | -1.589 | 0.0655 |-0.0179 |0.0000 |-0.0160 |0.0594 |
207.062 | 0.012 | 0.000 | -1.601 | 0.0659 |-0.0180 |0.0000 |-0.0161 |0.0598 |
207.393 | 0.013 | 0.000 | -1.614 | 0.0663 |-0.0181 |0.0000 |-0.0162 |0.0602 |
207.723 | 0.013 | 0.000 | -1.626 | 0.0667 |-0.0182 |0.0000 |-0.0163 |0.0606 |
208.052 | 0.013 | 0.000 | -1.639 | 0.0671 |-0.0183 |0.0000 |-0.0164 |0.0609 |
208.379 | 0.013 | 0.000 | -1.651 | 0.0675 |-0.0184 |0.0000 |-0.0165 |0.0613 |
208.705 | 0.013 | 0.000 | -1.664 | 0.0679 |-0.0185 |0.0000 |-0.0166 |0.0617 |
209.030 | 0.013 | 0.000 | -1.676 | 0.0683 |-0.0186 |0.0000 |-0.0167 |0.0621 |
209.353 | 0.014 | 0.000 | -1.689 | 0.0687 |-0.0187 |0.0000 |-0.0168 |0.0624 |
209.675 | 0.014 | 0.000 | -1.701 | 0.0691 |-0.0188 |0.0000 |-0.0170 |0.0628 |
209.995 | 0.014 | 0.000 | -1.714 | 0.0695 |-0.0189 |0.0000 |-0.0171 |0.0632 |
210.314 | 0.014 | 0.000 | -1.727 | 0.0699 |-0.0191 |0.0000 |-0.0172 |0.0635 |
210.632 | 0.014 | 0.000 | -1.739 | 0.0702 |-0.0192 |0.0000 |-0.0173 |0.0639 |
210.949 | 0.015 | 0.000 | -1.752 | 0.0706 |-0.0193 |0.0000 |-0.0174 |0.0643 |
211.264 | 0.015 | 0.000 | -1.765 | 0.0710 |-0.0194 |0.0000 |-0.0175 |0.0646 |
211.578 | 0.015 | 0.000 | -1.777 | 0.0714 |-0.0195 |0.0000 |-0.0176 |0.0650 |
211.891 | 0.015 | 0.000 | -1.790 | 0.0718 |-0.0196 |0.0000 |-0.0177 |0.0654 |
212.203 | 0.015 | 0.000 | -1.803 | 0.0722 |-0.0197 |0.0000 |-0.0178 |0.0658 |
212.513 | 0.016 | 0.000 | -1.815 | 0.0726 |-0.0198 |0.0000 |-0.0179 |0.0661 |
212.822 | 0.016 | 0.000 | -1.828 | 0.0730 |-0.0199 |0.0000 |-0.0180 |0.0665 |
213.130 | 0.016 | 0.000 | -1.841 | 0.0734 |-0.0200 |0.0000 |-0.0181 |0.0669 |
213.437 | 0.016 | 0.000 | -1.854 | 0.0738 |-0.0201 |0.0000 |-0.0182 |0.0672 |
213.743 | 0.016 | 0.000 | -1.867 | 0.0742 |-0.0202 |0.0000 |-0.0183 |0.0676 |
214.047 | 0.016 | 0.000 | -1.879 | 0.0746 |-0.0203 |0.0000 |-0.0184 |0.0680 |
214.351 | 0.017 | 0.000 | -1.892 | 0.0750 |-0.0204 |0.0000 |-0.0185 |0.0684 |
214.653 | 0.017 | 0.000 | -1.905 | 0.0754 |-0.0205 |0.0000 |-0.0186 |0.0687 |
214.954 | 0.017 | 0.000 | -1.918 | 0.0758 |-0.0206 |0.0000 |-0.0187 |0.0691 |
215.253 | 0.017 | 0.000 | -1.931 | 0.0762 |-0.0208 |0.0000 |-0.0188 |0.0695 |
215.552 | 0.018 | 0.000 | -1.944 | 0.0766 |-0.0209 |0.0000 |-0.0189 |0.0698 |
215.850 | 0.018 | 0.000 | -1.957 | 0.0769 |-0.0210 |0.0000 |-0.0190 |0.0702 |
216.146 | 0.018 | 0.000 | -1.969 | 0.0773 |-0.0211 |0.0000 |-0.0191 |0.0706 |
216.442 | 0.018 | 0.000 | -1.982 | 0.0777 |-0.0212 |0.0000 |-0.0192 |0.0709 |
216.736 | 0.018 | 0.000 | -1.995 | 0.0781 |-0.0213 |0.0000 |-0.0193 |0.0713 |
217.029 | 0.019 | 0.000 | -2.008 | 0.0785 |-0.0214 |0.0000 |-0.0194 |0.0717 |
217.321 | 0.019 | 0.000 | -2.021 | 0.0789 |-0.0215 |0.0000 |-0.0196 |0.0720 |
217.612 | 0.019 | 0.000 | -2.034 | 0.0793 |-0.0216 |0.0000 |-0.0197 |0.0724 |
217.902 | 0.019 | 0.000 | -2.047 | 0.0797 |-0.0217 |0.0000 |-0.0198 |0.0728 |
218.191 | 0.019 | 0.000 | -2.060 | 0.0801 |-0.0218 |0.0000 |-0.0199 |0.0731 |
218.479 | 0.020 | 0.000 | -2.073 | 0.0805 |-0.0219 |0.0000 |-0.0200 |0.0735 |
218.766 | 0.020 | 0.000 | -2.086 | 0.0809 |-0.0220 |0.0000 |-0.0201 |0.0739 |
219.052 | 0.020 | 0.000 | -2.099 | 0.0813 |-0.0221 |0.0000 |-0.0202 |0.0743 |
219.337 | 0.020 | 0.000 | -2.112 | 0.0816 |-0.0222 |0.0000 |-0.0203 |0.0746 |
219.621 | 0.021 | 0.000 | -2.126 | 0.0820 |-0.0223 |0.0000 |-0.0204 |0.0750 |
219.904 | 0.021 | 0.000 | -2.139 | 0.0824 |-0.0224 |0.0000 |-0.0205 |0.0754 |
220.185 | 0.021 | 0.000 | -2.152 | 0.0828 |-0.0225 |0.0000 |-0.0206 |0.0757 |
220.466 | 0.021 | 0.000 | -2.165 | 0.0832 |-0.0226 |0.0000 |-0.0207 |0.0761 |
220.746 | 0.021 | 0.000 | -2.178 | 0.0836 |-0.0228 |0.0000 |-0.0208 |0.0765 |
221.025 | 0.022 | 0.000 | -2.191 | 0.0840 |-0.0229 |0.0000 |-0.0209 |0.0768 |
221.303 | 0.022 | 0.000 | -2.204 | 0.0844 |-0.0230 |0.0000 |-0.0210 |0.0772 |
221.580 | 0.022 | 0.000 | -2.218 | 0.0848 |-0.0231 |0.0000 |-0.0211 |0.0776 |
221.856 | 0.022 | 0.000 | -2.231 | 0.0852 |-0.0232 |0.0000 |-0.0212 |0.0779 |
222.132 | 0.023 | 0.000 | -2.244 | 0.0856 |-0.0233 |0.0000 |-0.0213 |0.0783 |
222.406 | 0.023 | 0.000 | -2.257 | 0.0859 |-0.0234 |0.0000 |-0.0214 |0.0787 |
222.679 | 0.023 | 0.000 | -2.270 | 0.0863 |-0.0235 |0.0000 |-0.0215 |0.0790 |
222.952 | 0.023 | 0.000 | -2.284 | 0.0867 |-0.0236 |0.0000 |-0.0216 |0.0794 |
223.223 | 0.024 | 0.000 | -2.297 | 0.0871 |-0.0237 |0.0000 |-0.0217 |0.0798 |
223.494 | 0.024 | 0.000 | -2.310 | 0.0875 |-0.0238 |0.0000 |-0.0218 |0.0801 |
223.763 | 0.024 | 0.000 | -2.323 | 0.0879 |-0.0239 |0.0000 |-0.0220 |0.0805 |
224.032 | 0.024 | 0.000 | -2.337 | 0.0883 |-0.0240 |0.0000 |-0.0221 |0.0809 |
224.300 | 0.025 | 0.000 | -2.350 | 0.0887 |-0.0241 |0.0000 |-0.0222 |0.0812 |
224.567 | 0.025 | 0.000 | -2.363 | 0.0891 |-0.0242 |0.0000 |-0.0223 |0.0816 |
224.833 | 0.025 | 0.000 | -2.377 | 0.0895 |-0.0243 |0.0000 |-0.0224 |0.0820 |
225.099 | 0.025 | 0.000 | -2.390 | 0.0898 |-0.0244 |0.0000 |-0.0225 |0.0823 |
225.363 | 0.026 | 0.000 | -2.403 | 0.0902 |-0.0245 |0.0000 |-0.0226 |0.0827 |
225.627 | 0.026 | 0.000 | -2.417 | 0.0906 |-0.0246 |0.0000 |-0.0227 |0.0831 |
225.890 | 0.026 | 0.000 | -2.430 | 0.0910 |-0.0247 |0.0000 |-0.0228 |0.0834 |
226.151 | 0.026 | 0.000 | -2.443 | 0.0914 |-0.0248 |0.0000 |-0.0229 |0.0838 |
226.413 | 0.027 | 0.000 | -2.457 | 0.0918 |-0.0249 |0.0000 |-0.0230 |0.0842 |
226.673 | 0.027 | 0.000 | -2.470 | 0.0922 |-0.0251 |0.0000 |-0.0231 |0.0845 |
226.932 | 0.027 | 0.000 | -2.484 | 0.0926 |-0.0252 |0.0000 |-0.0232 |0.0849 |
