Test angle: 75
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
181.335 | 0.005 | 0.000 | 0.959 | 0.0450 |-0.0124 |0.0000 |0.0109 |0.0393 |
181.751 | 0.005 | 0.000 | 0.970 | 0.0454 |-0.0125 |0.0000 |0.0110 |0.0396 |
182.164 | 0.005 | 0.000 | 0.981 | 0.0458 |-0.0127 |0.0000 |0.0111 |0.0400 |
182.575 | 0.005 | 0.000 | 0.992 | 0.0462 |-0.0128 |0.0000 |0.0112 |0.0404 |
182.984 | 0.006 | 0.000 | 1.003 | 0.0466 |-0.0129 |0.0000 |0.0113 |0.0407 |
183.390 | 0.006 | 0.000 | 1.015 | 0.0470 |-0.0130 |0.0000 |0.0114 |0.0411 |
183.794 | 0.006 | 0.000 | 1.026 | 0.0474 |-0.0131 |0.0000 |0.0115 |0.0415 |
184.196 | 0.006 | 0.000 | 1.037 | 0.0478 |-0.0132 |0.0000 |0.0116 |0.0418 |
184.595 | 0.006 | 0.000 | 1.048 | 0.0482 |-0.0133 |0.0000 |0.0117 |0.0422 |
184.992 | 0.006 | 0.000 | 1.060 | 0.0486 |-0.0134 |0.0000 |0.0118 |0.0426 |
185.387 | 0.006 | 0.000 | 1.071 | 0.0490 |-0.0135 |0.0000 |0.0119 |0.0429 |
185.780 | 0.006 | 0.000 | 1.082 | 0.0494 |-0.0136 |0.0000 |0.0120 |0.0433 |
186.170 | 0.006 | 0.000 | 1.094 | 0.0498 |-0.0137 |0.0000 |0.0121 |0.0437 |
186.558 | 0.007 | 0.000 | 1.105 | 0.0502 |-0.0139 |0.0000 |0.0122 |0.0440 |
186.945 | 0.007 | 0.000 | 1.116 | 0.0506 |-0.0140 |0.0000 |0.0123 |0.0444 |
187.329 | 0.007 | 0.000 | 1.128 | 0.0510 |-0.0141 |0.0000 |0.0124 |0.0448 |
187.711 | 0.007 | 0.000 | 1.139 | 0.0514 |-0.0142 |0.0000 |0.0125 |0.0451 |
188.091 | 0.007 | 0.000 | 1.151 | 0.0518 |-0.0143 |0.0000 |0.0126 |0.0455 |
188.469 | 0.007 | 0.000 | 1.162 | 0.0522 |-0.0144 |0.0000 |0.0128 |0.0459 |
188.845 | 0.007 | 0.000 | 1.174 | 0.0526 |-0.0145 |0.0000 |0.0129 |0.0462 |
189.219 | 0.007 | 0.000 | 1.185 | 0.0531 |-0.0146 |0.0000 |0.0130 |0.0466 |
189.592 | 0.008 | 0.000 | 1.197 | 0.0535 |-0.0147 |0.0000 |0.0131 |0.0470 |
189.962 | 0.008 | 0.000 | 1.208 | 0.0539 |-0.0148 |0.0000 |0.0132 |0.0473 |
190.330 | 0.008 | 0.000 | 1.220 | 0.0543 |-0.0149 |0.0000 |0.0133 |0.0477 |
190.697 | 0.008 | 0.000 | 1.232 | 0.0547 |-0.0151 |0.0000 |0.0134 |0.0481 |
191.062 | 0.008 | 0.000 | 1.243 | 0.0551 |-0.0152 |0.0000 |0.0135 |0.0484 |
191.424 | 0.008 | 0.000 | 1.255 | 0.0555 |-0.0153 |0.0000 |0.0136 |0.0488 |
191.786 | 0.008 | 0.000 | 1.267 | 0.0559 |-0.0154 |0.0000 |0.0137 |0.0492 |
192.145 | 0.009 | 0.000 | 1.278 | 0.0563 |-0.0155 |0.0000 |0.0138 |0.0495 |
192.502 | 0.009 | 0.000 | 1.290 | 0.0567 |-0.0156 |0.0000 |0.0139 |0.0499 |
192.858 | 0.009 | 0.000 | 1.302 | 0.0571 |-0.0157 |0.0000 |0.0140 |0.0503 |
193.212 | 0.009 | 0.000 | 1.314 | 0.0575 |-0.0158 |0.0000 |0.0141 |0.0506 |
193.565 | 0.009 | 0.000 | 1.325 | 0.0579 |-0.0159 |0.0000 |0.0142 |0.0510 |
193.915 | 0.009 | 0.000 | 1.337 | 0.0583 |-0.0160 |0.0000 |0.0143 |0.0514 |
194.264 | 0.009 | 0.000 | 1.349 | 0.0587 |-0.0161 |0.0000 |0.0144 |0.0517 |
194.612 | 0.010 | 0.000 | 1.361 | 0.0590 |-0.0162 |0.0000 |0.0145 |0.0521 |
194.957 | 0.010 | 0.000 | 1.373 | 0.0594 |-0.0164 |0.0000 |0.0146 |0.0524 |
195.301 | 0.010 | 0.000 | 1.384 | 0.0598 |-0.0165 |0.0000 |0.0147 |0.0528 |
195.644 | 0.010 | 0.000 | 1.396 | 0.0602 |-0.0166 |0.0000 |0.0148 |0.0532 |
195.985 | 0.010 | 0.000 | 1.408 | 0.0606 |-0.0167 |0.0000 |0.0149 |0.0535 |
196.324 | 0.010 | 0.000 | 1.420 | 0.0610 |-0.0168 |0.0000 |0.0150 |0.0539 |
196.662 | 0.010 | 0.000 | 1.432 | 0.0614 |-0.0169 |0.0000 |0.0151 |0.0543 |
196.998 | 0.011 | 0.000 | 1.444 | 0.0618 |-0.0170 |0.0000 |0.0152 |0.0546 |
197.332 | 0.011 | 0.000 | 1.456 | 0.0622 |-0.0171 |0.0000 |0.0153 |0.0550 |
197.666 | 0.011 | 0.000 | 1.468 | 0.0626 |-0.0172 |0.0000 |0.0155 |0.0554 |
197.997 | 0.011 | 0.000 | 1.480 | 0.0630 |-0.0173 |0.0000 |0.0156 |0.0557 |
198.327 | 0.011 | 0.000 | 1.492 | 0.0634 |-0.0174 |0.0000 |0.0157 |0.0561 |
198.656 | 0.011 | 0.000 | 1.504 | 0.0638 |-0.0175 |0.0000 |0.0158 |0.0565 |
198.983 | 0.012 | 0.000 | 1.516 | 0.0642 |-0.0177 |0.0000 |0.0159 |0.0568 |
199.309 | 0.012 | 0.000 | 1.528 | 0.0646 |-0.0178 |0.0000 |0.0160 |0.0572 |
199.634 | 0.012 | 0.000 | 1.540 | 0.0650 |-0.0179 |0.0000 |0.0161 |0.0575 |
199.957 | 0.012 | 0.000 | 1.552 | 0.0654 |-0.0180 |0.0000 |0.0162 |0.0579 |
200.278 | 0.012 | 0.000 | 1.564 | 0.0658 |-0.0181 |0.0000 |0.0163 |0.0583 |
200.599 | 0.012 | 0.000 | 1.576 | 0.0662 |-0.0182 |0.0000 |0.0164 |0.0586 |
200.918 | 0.013 | 0.000 | 1.588 | 0.0666 |-0.0183 |0.0000 |0.0165 |0.0590 |
201.235 | 0.013 | 0.000 | 1.601 | 0.0670 |-0.0184 |0.0000 |0.0166 |0.0594 |
201.552 | 0.013 | 0.000 | 1.613 | 0.0674 |-0.0185 |0.0000 |0.0167 |0.0597 |
201.867 | 0.013 | 0.000 | 1.625 | 0.0678 |-0.0186 |0.0000 |0.0168 |0.0601 |
202.180 | 0.013 | 0.000 | 1.637 | 0.0682 |-0.0187 |0.0000 |0.0169 |0.0604 |
202.492 | 0.013 | 0.000 | 1.649 | 0.0686 |-0.0188 |0.0000 |0.0170 |0.0608 |
202.804 | 0.014 | 0.000 | 1.661 | 0.0690 |-0.0189 |0.0000 |0.0171 |0.0612 |
203.113 | 0.014 | 0.000 | 1.674 | 0.0694 |-0.0190 |0.0000 |0.0172 |0.0615 |
203.422 | 0.014 | 0.000 | 1.686 | 0.0698 |-0.0192 |0.0000 |0.0173 |0.0619 |
203.729 | 0.014 | 0.000 | 1.698 | 0.0702 |-0.0193 |0.0000 |0.0174 |0.0623 |
204.035 | 0.014 | 0.000 | 1.711 | 0.0706 |-0.0194 |0.0000 |0.0175 |0.0626 |
204.340 | 0.015 | 0.000 | 1.723 | 0.0710 |-0.0195 |0.0000 |0.0176 |0.0630 |
204.643 | 0.015 | 0.000 | 1.735 | 0.0714 |-0.0196 |0.0000 |0.0177 |0.0633 |
204.946 | 0.015 | 0.000 | 1.747 | 0.0717 |-0.0197 |0.0000 |0.0178 |0.0637 |
205.247 | 0.015 | 0.000 | 1.760 | 0.0721 |-0.0198 |0.0000 |0.0179 |0.0641 |
205.547 | 0.015 | 0.000 | 1.772 | 0.0725 |-0.0199 |0.0000 |0.0181 |0.0644 |
205.846 | 0.015 | 0.000 | 1.784 | 0.0729 |-0.0200 |0.0000 |0.0182 |0.0648 |
206.143 | 0.016 | 0.000 | 1.797 | 0.0733 |-0.0201 |0.0000 |0.0183 |0.0651 |
206.440 | 0.016 | 0.000 | 1.809 | 0.0737 |-0.0202 |0.0000 |0.0184 |0.0655 |
206.735 | 0.016 | 0.000 | 1.822 | 0.0741 |-0.0203 |0.0000 |0.0185 |0.0659 |
207.030 | 0.016 | 0.000 | 1.834 | 0.0745 |-0.0204 |0.0000 |0.0186 |0.0662 |
207.323 | 0.016 | 0.000 | 1.847 | 0.0749 |-0.0205 |0.0000 |0.0187 |0.0666 |
207.615 | 0.017 | 0.000 | 1.859 | 0.0753 |-0.0206 |0.0000 |0.0188 |0.0670 |
207.905 | 0.017 | 0.000 | 1.871 | 0.0757 |-0.0208 |0.0000 |0.0189 |0.0673 |
208.195 | 0.017 | 0.000 | 1.884 | 0.0761 |-0.0209 |0.0000 |0.0190 |0.0677 |
208.484 | 0.017 | 0.000 | 1.896 | 0.0765 |-0.0210 |0.0000 |0.0191 |0.0680 |
208.771 | 0.017 | 0.000 | 1.909 | 0.0769 |-0.0211 |0.0000 |0.0192 |0.0684 |
209.058 | 0.018 | 0.000 | 1.921 | 0.0773 |-0.0212 |0.0000 |0.0193 |0.0688 |
209.343 | 0.018 | 0.000 | 1.934 | 0.0777 |-0.0213 |0.0000 |0.0194 |0.0691 |
209.628 | 0.018 | 0.000 | 1.946 | 0.0781 |-0.0214 |0.0000 |0.0195 |0.0695 |
209.911 | 0.018 | 0.000 | 1.959 | 0.0784 |-0.0215 |0.0000 |0.0196 |0.0698 |
210.193 | 0.018 | 0.000 | 1.972 | 0.0788 |-0.0216 |0.0000 |0.0197 |0.0702 |
210.475 | 0.019 | 0.000 | 1.984 | 0.0792 |-0.0217 |0.0000 |0.0198 |0.0706 |
210.755 | 0.019 | 0.000 | 1.997 | 0.0796 |-0.0218 |0.0000 |0.0199 |0.0709 |
211.034 | 0.019 | 0.000 | 2.009 | 0.0800 |-0.0219 |0.0000 |0.0200 |0.0713 |
211.313 | 0.019 | 0.000 | 2.022 | 0.0804 |-0.0220 |0.0000 |0.0201 |0.0716 |
211.590 | 0.020 | 0.000 | 2.035 | 0.0808 |-0.0221 |0.0000 |0.0202 |0.0720 |
211.866 | 0.020 | 0.000 | 2.047 | 0.0812 |-0.0222 |0.0000 |0.0203 |0.0724 |
212.141 | 0.020 | 0.000 | 2.060 | 0.0816 |-0.0223 |0.0000 |0.0204 |0.0727 |
212.416 | 0.020 | 0.000 | 2.072 | 0.0820 |-0.0225 |0.0000 |0.0206 |0.0731 |
212.689 | 0.020 | 0.000 | 2.085 | 0.0824 |-0.0226 |0.0000 |0.0207 |0.0734 |
212.962 | 0.021 | 0.000 | 2.098 | 0.0828 |-0.0227 |0.0000 |0.0208 |0.0738 |
213.233 | 0.021 | 0.000 | 2.110 | 0.0832 |-0.0228 |0.0000 |0.0209 |0.0741 |
213.504 | 0.021 | 0.000 | 2.123 | 0.0835 |-0.0229 |0.0000 |0.0210 |0.0745 |
213.773 | 0.021 | 0.000 | 2.136 | 0.0839 |-0.0230 |0.0000 |0.0211 |0.0749 |
214.042 | 0.022 | 0.000 | 2.149 | 0.0843 |-0.0231 |0.0000 |0.0212 |0.0752 |
214.310 | 0.022 | 0.000 | 2.161 | 0.0847 |-0.0232 |0.0000 |0.0213 |0.0756 |
214.576 | 0.022 | 0.000 | 2.174 | 0.0851 |-0.0233 |0.0000 |0.0214 |0.0759 |
214.842 | 0.022 | 0.000 | 2.187 | 0.0855 |-0.0234 |0.0000 |0.0215 |0.0763 |
215.107 | 0.022 | 0.000 | 2.200 | 0.0859 |-0.0235 |0.0000 |0.0216 |0.0767 |
215.372 | 0.023 | 0.000 | 2.212 | 0.0863 |-0.0236 |0.0000 |0.0217 |0.0770 |
215.635 | 0.023 | 0.000 | 2.225 | 0.0867 |-0.0237 |0.0000 |0.0218 |0.0774 |
215.897 | 0.023 | 0.000 | 2.238 | 0.0871 |-0.0238 |0.0000 |0.0219 |0.0777 |
216.159 | 0.023 | 0.000 | 2.251 | 0.0875 |-0.0239 |0.0000 |0.0220 |0.0781 |
216.419 | 0.024 | 0.000 | 2.264 | 0.0878 |-0.0240 |0.0000 |0.0221 |0.0784 |
216.679 | 0.024 | 0.000 | 2.277 | 0.0882 |-0.0241 |0.0000 |0.0222 |0.0788 |
216.938 | 0.024 | 0.000 | 2.289 | 0.0886 |-0.0242 |0.0000 |0.0223 |0.0792 |
217.196 | 0.024 | 0.000 | 2.302 | 0.0890 |-0.0244 |0.0000 |0.0224 |0.0795 |
217.454 | 0.025 | 0.000 | 2.315 | 0.0894 |-0.0245 |0.0000 |0.0225 |0.0799 |
217.710 | 0.025 | 0.000 | 2.328 | 0.0898 |-0.0246 |0.0000 |0.0226 |0.0802 |
217.966 | 0.025 | 0.000 | 2.341 | 0.0902 |-0.0247 |0.0000 |0.0227 |0.0806 |
218.220 | 0.025 | 0.000 | 2.354 | 0.0906 |-0.0248 |0.0000 |0.0228 |0.0809 |
218.474 | 0.026 | 0.000 | 2.367 | 0.0910 |-0.0249 |0.0000 |0.0229 |0.0813 |
218.728 | 0.026 | 0.000 | 2.380 | 0.0913 |-0.0250 |0.0000 |0.0230 |0.0817 |
218.980 | 0.026 | 0.000 | 2.393 | 0.0917 |-0.0251 |0.0000 |0.0232 |0.0820 |
219.231 | 0.026 | 0.000 | 2.405 | 0.0921 |-0.0252 |0.0000 |0.0233 |0.0824 |
219.482 | 0.027 | 0.000 | 2.418 | 0.0925 |-0.0253 |0.0000 |0.0234 |0.0827 |
219.732 | 0.027 | 0.000 | 2.431 | 0.0929 |-0.0254 |0.0000 |0.0235 |0.0831 |
219.981 | 0.027 | 0.000 | 2.444 | 0.0933 |-0.0255 |0.0000 |0.0236 |0.0834 |
220.230 | 0.027 | 0.000 | 2.457 | 0.0937 |-0.0256 |0.0000 |0.0237 |0.0838 |
220.478 | 0.028 | 0.000 | 2.470 | 0.0941 |-0.0257 |0.0000 |0.0238 |0.0842 |
220.724 | 0.028 | 0.000 | 2.483 | 0.0945 |-0.0258 |0.0000 |0.0239 |0.0845 |
220.971 | 0.028 | 0.000 | 2.496 | 0.0948 |-0.0259 |0.0000 |0.0240 |0.0849 |
