Test angle: 30
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
177.549 | 0.000 | 0.000 | -0.196 | 0.0442 |-0.0110 |0.0000 |-0.0023 |0.0380 |
177.965 | 0.000 | 0.000 | -0.199 | 0.0446 |-0.0111 |0.0000 |-0.0023 |0.0383 |
178.377 | 0.000 | 0.000 | -0.201 | 0.0450 |-0.0112 |0.0000 |-0.0023 |0.0387 |
178.787 | 0.000 | 0.000 | -0.203 | 0.0454 |-0.0113 |0.0000 |-0.0023 |0.0391 |
179.195 | 0.000 | 0.000 | -0.206 | 0.0458 |-0.0114 |0.0000 |-0.0024 |0.0394 |
179.600 | 0.000 | 0.000 | -0.208 | 0.0462 |-0.0115 |0.0000 |-0.0024 |0.0398 |
180.003 | 0.000 | 0.000 | -0.210 | 0.0466 |-0.0116 |0.0000 |-0.0024 |0.0402 |
180.404 | 0.000 | 0.000 | -0.213 | 0.0470 |-0.0117 |0.0000 |-0.0024 |0.0405 |
180.802 | 0.000 | 0.000 | -0.215 | 0.0474 |-0.0118 |0.0000 |-0.0024 |0.0409 |
181.198 | 0.000 | 0.000 | -0.217 | 0.0478 |-0.0119 |0.0000 |-0.0025 |0.0412 |
181.592 | 0.000 | 0.000 | -0.220 | 0.0482 |-0.0120 |0.0000 |-0.0025 |0.0416 |
181.984 | 0.000 | 0.000 | -0.222 | 0.0486 |-0.0121 |0.0000 |-0.0025 |0.0420 |
182.374 | 0.000 | 0.000 | -0.224 | 0.0490 |-0.0122 |0.0000 |-0.0025 |0.0423 |
182.761 | 0.000 | 0.000 | -0.227 | 0.0494 |-0.0123 |0.0000 |-0.0026 |0.0427 |
183.146 | 0.000 | 0.000 | -0.229 | 0.0498 |-0.0124 |0.0000 |-0.0026 |0.0431 |
183.530 | 0.000 | 0.000 | -0.232 | 0.0502 |-0.0125 |0.0000 |-0.0026 |0.0434 |
183.911 | 0.000 | 0.000 | -0.234 | 0.0506 |-0.0126 |0.0000 |-0.0026 |0.0438 |
184.290 | 0.000 | 0.000 | -0.236 | 0.0510 |-0.0127 |0.0000 |-0.0026 |0.0441 |
184.667 | 0.000 | 0.000 | -0.239 | 0.0514 |-0.0128 |0.0000 |-0.0027 |0.0445 |
185.042 | 0.000 | 0.000 | -0.241 | 0.0518 |-0.0129 |0.0000 |-0.0027 |0.0449 |
185.416 | 0.000 | 0.000 | -0.244 | 0.0522 |-0.0130 |0.0000 |-0.0027 |0.0452 |
185.787 | 0.000 | 0.000 | -0.246 | 0.0526 |-0.0131 |0.0000 |-0.0027 |0.0456 |
186.156 | 0.000 | 0.000 | -0.249 | 0.0530 |-0.0132 |0.0000 |-0.0028 |0.0459 |
186.524 | 0.000 | 0.000 | -0.251 | 0.0534 |-0.0133 |0.0000 |-0.0028 |0.0463 |
186.890 | 0.000 | 0.000 | -0.253 | 0.0538 |-0.0134 |0.0000 |-0.0028 |0.0467 |
187.254 | 0.000 | 0.000 | -0.256 | 0.0542 |-0.0135 |0.0000 |-0.0028 |0.0470 |
187.616 | 0.000 | 0.000 | -0.258 | 0.0546 |-0.0136 |0.0000 |-0.0028 |0.0474 |
187.976 | 0.000 | 0.000 | -0.261 | 0.0550 |-0.0137 |0.0000 |-0.0029 |0.0477 |
188.334 | 0.000 | 0.000 | -0.263 | 0.0554 |-0.0138 |0.0000 |-0.0029 |0.0481 |
188.691 | 0.000 | 0.000 | -0.266 | 0.0558 |-0.0139 |0.0000 |-0.0029 |0.0485 |
189.046 | 0.000 | 0.000 | -0.268 | 0.0562 |-0.0140 |0.0000 |-0.0029 |0.0488 |
189.399 | 0.000 | 0.000 | -0.271 | 0.0566 |-0.0141 |0.0000 |-0.0030 |0.0492 |
189.751 | 0.000 | 0.000 | -0.273 | 0.0570 |-0.0142 |0.0000 |-0.0030 |0.0495 |
190.100 | 0.000 | 0.000 | -0.275 | 0.0574 |-0.0143 |0.0000 |-0.0030 |0.0499 |
190.449 | 0.000 | 0.000 | -0.278 | 0.0578 |-0.0144 |0.0000 |-0.0030 |0.0503 |
190.795 | 0.000 | 0.000 | -0.280 | 0.0582 |-0.0145 |0.0000 |-0.0030 |0.0506 |
191.140 | 0.000 | 0.000 | -0.283 | 0.0586 |-0.0146 |0.0000 |-0.0031 |0.0510 |
191.483 | 0.000 | 0.000 | -0.285 | 0.0590 |-0.0147 |0.0000 |-0.0031 |0.0513 |
191.825 | 0.000 | 0.000 | -0.288 | 0.0594 |-0.0148 |0.0000 |-0.0031 |0.0517 |
192.165 | 0.000 | 0.000 | -0.290 | 0.0598 |-0.0149 |0.0000 |-0.0031 |0.0521 |
192.503 | 0.000 | 0.000 | -0.293 | 0.0602 |-0.0150 |0.0000 |-0.0032 |0.0524 |
192.840 | 0.000 | 0.000 | -0.295 | 0.0606 |-0.0151 |0.0000 |-0.0032 |0.0528 |
193.176 | 0.000 | 0.000 | -0.298 | 0.0610 |-0.0152 |0.0000 |-0.0032 |0.0531 |
193.509 | 0.000 | 0.000 | -0.300 | 0.0614 |-0.0153 |0.0000 |-0.0032 |0.0535 |
193.842 | 0.000 | 0.000 | -0.303 | 0.0618 |-0.0154 |0.0000 |-0.0032 |0.0539 |
194.173 | 0.000 | 0.000 | -0.305 | 0.0622 |-0.0155 |0.0000 |-0.0033 |0.0542 |
194.502 | 0.000 | 0.000 | -0.308 | 0.0626 |-0.0156 |0.0000 |-0.0033 |0.0546 |
194.830 | 0.000 | 0.000 | -0.310 | 0.0630 |-0.0157 |0.0000 |-0.0033 |0.0549 |
195.157 | 0.001 | 0.000 | -0.313 | 0.0634 |-0.0158 |0.0000 |-0.0033 |0.0553 |
195.482 | 0.001 | 0.000 | -0.316 | 0.0638 |-0.0159 |0.0000 |-0.0034 |0.0556 |
195.806 | 0.001 | 0.000 | -0.318 | 0.0642 |-0.0160 |0.0000 |-0.0034 |0.0560 |
196.128 | 0.001 | 0.000 | -0.321 | 0.0646 |-0.0161 |0.0000 |-0.0034 |0.0564 |
196.449 | 0.001 | 0.000 | -0.323 | 0.0650 |-0.0162 |0.0000 |-0.0034 |0.0567 |
196.769 | 0.001 | 0.000 | -0.326 | 0.0654 |-0.0163 |0.0000 |-0.0034 |0.0571 |
197.087 | 0.001 | 0.000 | -0.328 | 0.0658 |-0.0164 |0.0000 |-0.0035 |0.0574 |
197.404 | 0.001 | 0.000 | -0.331 | 0.0662 |-0.0165 |0.0000 |-0.0035 |0.0578 |
197.720 | 0.001 | 0.000 | -0.333 | 0.0666 |-0.0166 |0.0000 |-0.0035 |0.0582 |
198.034 | 0.001 | 0.000 | -0.336 | 0.0670 |-0.0167 |0.0000 |-0.0035 |0.0585 |
198.347 | 0.001 | 0.000 | -0.338 | 0.0673 |-0.0168 |0.0000 |-0.0036 |0.0589 |
198.659 | 0.001 | 0.000 | -0.341 | 0.0677 |-0.0168 |0.0000 |-0.0036 |0.0592 |
198.969 | 0.001 | 0.000 | -0.344 | 0.0681 |-0.0169 |0.0000 |-0.0036 |0.0596 |
199.278 | 0.001 | 0.000 | -0.346 | 0.0685 |-0.0170 |0.0000 |-0.0036 |0.0599 |
199.586 | 0.001 | 0.000 | -0.349 | 0.0689 |-0.0171 |0.0000 |-0.0036 |0.0603 |
199.893 | 0.001 | 0.000 | -0.351 | 0.0693 |-0.0172 |0.0000 |-0.0037 |0.0607 |
200.198 | 0.001 | 0.000 | -0.354 | 0.0697 |-0.0173 |0.0000 |-0.0037 |0.0610 |
200.502 | 0.001 | 0.000 | -0.357 | 0.0701 |-0.0174 |0.0000 |-0.0037 |0.0614 |
200.805 | 0.001 | 0.000 | -0.359 | 0.0705 |-0.0175 |0.0000 |-0.0037 |0.0617 |
201.107 | 0.001 | 0.000 | -0.362 | 0.0709 |-0.0176 |0.0000 |-0.0038 |0.0621 |
201.408 | 0.001 | 0.000 | -0.364 | 0.0713 |-0.0177 |0.0000 |-0.0038 |0.0624 |
201.707 | 0.001 | 0.000 | -0.367 | 0.0717 |-0.0178 |0.0000 |-0.0038 |0.0628 |
202.005 | 0.001 | 0.000 | -0.370 | 0.0721 |-0.0179 |0.0000 |-0.0038 |0.0631 |
202.303 | 0.001 | 0.000 | -0.372 | 0.0725 |-0.0180 |0.0000 |-0.0038 |0.0635 |
202.599 | 0.001 | 0.000 | -0.375 | 0.0729 |-0.0181 |0.0000 |-0.0039 |0.0639 |
202.893 | 0.001 | 0.000 | -0.377 | 0.0733 |-0.0182 |0.0000 |-0.0039 |0.0642 |
203.187 | 0.001 | 0.000 | -0.380 | 0.0737 |-0.0183 |0.0000 |-0.0039 |0.0646 |
203.480 | 0.001 | 0.000 | -0.383 | 0.0741 |-0.0184 |0.0000 |-0.0039 |0.0649 |
203.771 | 0.001 | 0.000 | -0.385 | 0.0745 |-0.0185 |0.0000 |-0.0040 |0.0653 |
204.061 | 0.001 | 0.000 | -0.388 | 0.0749 |-0.0186 |0.0000 |-0.0040 |0.0656 |
204.351 | 0.001 | 0.000 | -0.390 | 0.0752 |-0.0187 |0.0000 |-0.0040 |0.0660 |
204.639 | 0.001 | 0.000 | -0.393 | 0.0756 |-0.0188 |0.0000 |-0.0040 |0.0664 |
204.926 | 0.001 | 0.000 | -0.396 | 0.0760 |-0.0189 |0.0000 |-0.0040 |0.0667 |
205.212 | 0.001 | 0.000 | -0.398 | 0.0764 |-0.0190 |0.0000 |-0.0041 |0.0671 |
205.497 | 0.001 | 0.000 | -0.401 | 0.0768 |-0.0191 |0.0000 |-0.0041 |0.0674 |
205.781 | 0.001 | 0.000 | -0.404 | 0.0772 |-0.0192 |0.0000 |-0.0041 |0.0678 |
206.064 | 0.001 | 0.000 | -0.406 | 0.0776 |-0.0193 |0.0000 |-0.0041 |0.0681 |
206.346 | 0.001 | 0.000 | -0.409 | 0.0780 |-0.0194 |0.0000 |-0.0042 |0.0685 |
206.627 | 0.001 | 0.000 | -0.412 | 0.0784 |-0.0195 |0.0000 |-0.0042 |0.0688 |
206.907 | 0.001 | 0.000 | -0.414 | 0.0788 |-0.0196 |0.0000 |-0.0042 |0.0692 |
207.185 | 0.001 | 0.000 | -0.417 | 0.0792 |-0.0197 |0.0000 |-0.0042 |0.0695 |
207.463 | 0.001 | 0.000 | -0.420 | 0.0796 |-0.0198 |0.0000 |-0.0042 |0.0699 |
207.740 | 0.001 | 0.000 | -0.422 | 0.0800 |-0.0199 |0.0000 |-0.0043 |0.0703 |
208.016 | 0.001 | 0.000 | -0.425 | 0.0804 |-0.0199 |0.0000 |-0.0043 |0.0706 |
208.291 | 0.001 | 0.000 | -0.428 | 0.0807 |-0.0200 |0.0000 |-0.0043 |0.0710 |
208.565 | 0.001 | 0.000 | -0.430 | 0.0811 |-0.0201 |0.0000 |-0.0043 |0.0713 |
208.838 | 0.001 | 0.000 | -0.433 | 0.0815 |-0.0202 |0.0000 |-0.0044 |0.0717 |
209.110 | 0.001 | 0.000 | -0.436 | 0.0819 |-0.0203 |0.0000 |-0.0044 |0.0720 |
209.381 | 0.001 | 0.000 | -0.438 | 0.0823 |-0.0204 |0.0000 |-0.0044 |0.0724 |
209.652 | 0.001 | 0.000 | -0.441 | 0.0827 |-0.0205 |0.0000 |-0.0044 |0.0727 |
209.921 | 0.001 | 0.000 | -0.444 | 0.0831 |-0.0206 |0.0000 |-0.0044 |0.0731 |
210.189 | 0.001 | 0.000 | -0.446 | 0.0835 |-0.0207 |0.0000 |-0.0045 |0.0734 |
210.457 | 0.001 | 0.000 | -0.449 | 0.0839 |-0.0208 |0.0000 |-0.0045 |0.0738 |
210.723 | 0.001 | 0.000 | -0.452 | 0.0843 |-0.0209 |0.0000 |-0.0045 |0.0741 |
210.989 | 0.001 | 0.000 | -0.454 | 0.0847 |-0.0210 |0.0000 |-0.0045 |0.0745 |
211.254 | 0.001 | 0.000 | -0.457 | 0.0850 |-0.0211 |0.0000 |-0.0046 |0.0749 |
211.518 | 0.001 | 0.000 | -0.460 | 0.0854 |-0.0212 |0.0000 |-0.0046 |0.0752 |
211.781 | 0.001 | 0.000 | -0.462 | 0.0858 |-0.0213 |0.0000 |-0.0046 |0.0756 |
212.043 | 0.001 | 0.000 | -0.465 | 0.0862 |-0.0214 |0.0000 |-0.0046 |0.0759 |
212.304 | 0.001 | 0.000 | -0.468 | 0.0866 |-0.0215 |0.0000 |-0.0047 |0.0763 |
212.565 | 0.001 | 0.000 | -0.471 | 0.0870 |-0.0216 |0.0000 |-0.0047 |0.0766 |
212.825 | 0.001 | 0.000 | -0.473 | 0.0874 |-0.0217 |0.0000 |-0.0047 |0.0770 |
213.083 | 0.001 | 0.000 | -0.476 | 0.0878 |-0.0218 |0.0000 |-0.0047 |0.0773 |
213.341 | 0.001 | 0.000 | -0.479 | 0.0882 |-0.0219 |0.0000 |-0.0047 |0.0777 |
213.598 | 0.001 | 0.000 | -0.481 | 0.0886 |-0.0220 |0.0000 |-0.0048 |0.0780 |
213.855 | 0.001 | 0.000 | -0.484 | 0.0890 |-0.0221 |0.0000 |-0.0048 |0.0784 |
214.110 | 0.001 | 0.000 | -0.487 | 0.0893 |-0.0222 |0.0000 |-0.0048 |0.0787 |
214.365 | 0.001 | 0.000 | -0.490 | 0.0897 |-0.0223 |0.0000 |-0.0048 |0.0791 |
214.619 | 0.001 | 0.000 | -0.492 | 0.0901 |-0.0223 |0.0000 |-0.0049 |0.0794 |
214.872 | 0.001 | 0.000 | -0.495 | 0.0905 |-0.0224 |0.0000 |-0.0049 |0.0798 |
215.124 | 0.001 | 0.000 | -0.498 | 0.0909 |-0.0225 |0.0000 |-0.0049 |0.0801 |
215.375 | 0.001 | 0.000 | -0.501 | 0.0913 |-0.0226 |0.0000 |-0.0049 |0.0805 |
215.626 | 0.001 | 0.000 | -0.503 | 0.0917 |-0.0227 |0.0000 |-0.0049 |0.0808 |
215.876 | 0.001 | 0.000 | -0.506 | 0.0921 |-0.0228 |0.0000 |-0.0050 |0.0812 |
216.125 | 0.001 | 0.000 | -0.509 | 0.0925 |-0.0229 |0.0000 |-0.0050 |0.0815 |
216.373 | 0.001 | 0.000 | -0.512 | 0.0928 |-0.0230 |0.0000 |-0.0050 |0.0819 |
216.621 | 0.001 | 0.000 | -0.514 | 0.0932 |-0.0231 |0.0000 |-0.0050 |0.0822 |
