Test angle: 15
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
185.527 | 0.005 | 0.000 | -0.981 | 0.0435 |-0.0116 |0.0000 |-0.0109 |0.0388 |
185.967 | 0.005 | 0.000 | -0.993 | 0.0439 |-0.0117 |0.0000 |-0.0110 |0.0392 |
186.405 | 0.005 | 0.000 | -1.005 | 0.0443 |-0.0118 |0.0000 |-0.0111 |0.0396 |
186.840 | 0.006 | 0.000 | -1.017 | 0.0447 |-0.0119 |0.0000 |-0.0112 |0.0399 |
187.272 | 0.006 | 0.000 | -1.029 | 0.0451 |-0.0120 |0.0000 |-0.0113 |0.0403 |
187.702 | 0.006 | 0.000 | -1.041 | 0.0455 |-0.0121 |0.0000 |-0.0114 |0.0407 |
188.129 | 0.006 | 0.000 | -1.053 | 0.0459 |-0.0122 |0.0000 |-0.0115 |0.0411 |
188.553 | 0.006 | 0.000 | -1.065 | 0.0463 |-0.0123 |0.0000 |-0.0116 |0.0415 |
188.975 | 0.006 | 0.000 | -1.077 | 0.0467 |-0.0124 |0.0000 |-0.0117 |0.0418 |
189.395 | 0.006 | 0.000 | -1.089 | 0.0472 |-0.0125 |0.0000 |-0.0118 |0.0422 |
189.812 | 0.006 | 0.000 | -1.101 | 0.0476 |-0.0126 |0.0000 |-0.0120 |0.0426 |
190.227 | 0.007 | 0.000 | -1.113 | 0.0480 |-0.0128 |0.0000 |-0.0121 |0.0430 |
190.640 | 0.007 | 0.000 | -1.125 | 0.0484 |-0.0129 |0.0000 |-0.0122 |0.0433 |
191.050 | 0.007 | 0.000 | -1.137 | 0.0488 |-0.0130 |0.0000 |-0.0123 |0.0437 |
191.458 | 0.007 | 0.000 | -1.149 | 0.0492 |-0.0131 |0.0000 |-0.0124 |0.0441 |
191.864 | 0.007 | 0.000 | -1.161 | 0.0496 |-0.0132 |0.0000 |-0.0125 |0.0445 |
192.267 | 0.007 | 0.000 | -1.174 | 0.0500 |-0.0133 |0.0000 |-0.0126 |0.0448 |
192.668 | 0.007 | 0.000 | -1.186 | 0.0504 |-0.0134 |0.0000 |-0.0127 |0.0452 |
193.067 | 0.007 | 0.000 | -1.198 | 0.0508 |-0.0135 |0.0000 |-0.0128 |0.0456 |
193.464 | 0.008 | 0.000 | -1.210 | 0.0512 |-0.0136 |0.0000 |-0.0129 |0.0460 |
193.859 | 0.008 | 0.000 | -1.223 | 0.0516 |-0.0137 |0.0000 |-0.0130 |0.0463 |
194.252 | 0.008 | 0.000 | -1.235 | 0.0520 |-0.0138 |0.0000 |-0.0131 |0.0467 |
194.642 | 0.008 | 0.000 | -1.247 | 0.0524 |-0.0139 |0.0000 |-0.0132 |0.0471 |
195.031 | 0.008 | 0.000 | -1.260 | 0.0528 |-0.0140 |0.0000 |-0.0134 |0.0475 |
195.417 | 0.008 | 0.000 | -1.272 | 0.0532 |-0.0141 |0.0000 |-0.0135 |0.0478 |
195.802 | 0.008 | 0.000 | -1.285 | 0.0536 |-0.0142 |0.0000 |-0.0136 |0.0482 |
196.184 | 0.009 | 0.000 | -1.297 | 0.0540 |-0.0143 |0.0000 |-0.0137 |0.0486 |
196.565 | 0.009 | 0.000 | -1.309 | 0.0544 |-0.0144 |0.0000 |-0.0138 |0.0490 |
196.943 | 0.009 | 0.000 | -1.322 | 0.0548 |-0.0145 |0.0000 |-0.0139 |0.0493 |
197.320 | 0.009 | 0.000 | -1.334 | 0.0552 |-0.0146 |0.0000 |-0.0140 |0.0497 |
197.695 | 0.009 | 0.000 | -1.347 | 0.0556 |-0.0147 |0.0000 |-0.0141 |0.0501 |
198.068 | 0.009 | 0.000 | -1.359 | 0.0560 |-0.0149 |0.0000 |-0.0142 |0.0505 |
198.439 | 0.009 | 0.000 | -1.372 | 0.0564 |-0.0150 |0.0000 |-0.0143 |0.0508 |
198.808 | 0.010 | 0.000 | -1.385 | 0.0568 |-0.0151 |0.0000 |-0.0144 |0.0512 |
199.176 | 0.010 | 0.000 | -1.397 | 0.0572 |-0.0152 |0.0000 |-0.0145 |0.0516 |
199.541 | 0.010 | 0.000 | -1.410 | 0.0576 |-0.0153 |0.0000 |-0.0147 |0.0520 |
199.905 | 0.010 | 0.000 | -1.422 | 0.0580 |-0.0154 |0.0000 |-0.0148 |0.0523 |
200.267 | 0.010 | 0.000 | -1.435 | 0.0584 |-0.0155 |0.0000 |-0.0149 |0.0527 |
200.628 | 0.010 | 0.000 | -1.448 | 0.0588 |-0.0156 |0.0000 |-0.0150 |0.0531 |
200.987 | 0.011 | 0.000 | -1.461 | 0.0592 |-0.0157 |0.0000 |-0.0151 |0.0535 |
201.344 | 0.011 | 0.000 | -1.473 | 0.0596 |-0.0158 |0.0000 |-0.0152 |0.0538 |
201.699 | 0.011 | 0.000 | -1.486 | 0.0600 |-0.0159 |0.0000 |-0.0153 |0.0542 |
202.053 | 0.011 | 0.000 | -1.499 | 0.0604 |-0.0160 |0.0000 |-0.0154 |0.0546 |
202.405 | 0.011 | 0.000 | -1.512 | 0.0608 |-0.0161 |0.0000 |-0.0155 |0.0549 |
202.755 | 0.011 | 0.000 | -1.524 | 0.0611 |-0.0162 |0.0000 |-0.0156 |0.0553 |
203.104 | 0.012 | 0.000 | -1.537 | 0.0615 |-0.0163 |0.0000 |-0.0157 |0.0557 |
203.451 | 0.012 | 0.000 | -1.550 | 0.0619 |-0.0164 |0.0000 |-0.0158 |0.0561 |
203.797 | 0.012 | 0.000 | -1.563 | 0.0623 |-0.0165 |0.0000 |-0.0160 |0.0564 |
204.141 | 0.012 | 0.000 | -1.576 | 0.0627 |-0.0166 |0.0000 |-0.0161 |0.0568 |
204.484 | 0.012 | 0.000 | -1.589 | 0.0631 |-0.0167 |0.0000 |-0.0162 |0.0572 |
204.825 | 0.013 | 0.000 | -1.602 | 0.0635 |-0.0168 |0.0000 |-0.0163 |0.0576 |
205.164 | 0.013 | 0.000 | -1.614 | 0.0639 |-0.0169 |0.0000 |-0.0164 |0.0579 |
205.502 | 0.013 | 0.000 | -1.627 | 0.0643 |-0.0170 |0.0000 |-0.0165 |0.0583 |
205.839 | 0.013 | 0.000 | -1.640 | 0.0647 |-0.0171 |0.0000 |-0.0166 |0.0587 |
206.174 | 0.013 | 0.000 | -1.653 | 0.0651 |-0.0172 |0.0000 |-0.0167 |0.0590 |
206.508 | 0.013 | 0.000 | -1.666 | 0.0655 |-0.0173 |0.0000 |-0.0168 |0.0594 |
206.840 | 0.014 | 0.000 | -1.679 | 0.0659 |-0.0175 |0.0000 |-0.0169 |0.0598 |
207.171 | 0.014 | 0.000 | -1.692 | 0.0663 |-0.0176 |0.0000 |-0.0170 |0.0602 |
207.500 | 0.014 | 0.000 | -1.706 | 0.0667 |-0.0177 |0.0000 |-0.0171 |0.0605 |
207.828 | 0.014 | 0.000 | -1.719 | 0.0671 |-0.0178 |0.0000 |-0.0173 |0.0609 |
208.155 | 0.014 | 0.000 | -1.732 | 0.0675 |-0.0179 |0.0000 |-0.0174 |0.0613 |
208.480 | 0.015 | 0.000 | -1.745 | 0.0679 |-0.0180 |0.0000 |-0.0175 |0.0616 |
208.804 | 0.015 | 0.000 | -1.758 | 0.0683 |-0.0181 |0.0000 |-0.0176 |0.0620 |
209.127 | 0.015 | 0.000 | -1.771 | 0.0687 |-0.0182 |0.0000 |-0.0177 |0.0624 |
209.448 | 0.015 | 0.000 | -1.784 | 0.0691 |-0.0183 |0.0000 |-0.0178 |0.0628 |
209.768 | 0.015 | 0.000 | -1.797 | 0.0695 |-0.0184 |0.0000 |-0.0179 |0.0631 |
210.086 | 0.016 | 0.000 | -1.811 | 0.0699 |-0.0185 |0.0000 |-0.0180 |0.0635 |
210.404 | 0.016 | 0.000 | -1.824 | 0.0703 |-0.0186 |0.0000 |-0.0181 |0.0639 |
210.720 | 0.016 | 0.000 | -1.837 | 0.0707 |-0.0187 |0.0000 |-0.0182 |0.0642 |
211.034 | 0.016 | 0.000 | -1.850 | 0.0711 |-0.0188 |0.0000 |-0.0183 |0.0646 |
211.348 | 0.016 | 0.000 | -1.863 | 0.0714 |-0.0189 |0.0000 |-0.0184 |0.0650 |
211.660 | 0.017 | 0.000 | -1.877 | 0.0718 |-0.0190 |0.0000 |-0.0186 |0.0654 |
211.971 | 0.017 | 0.000 | -1.890 | 0.0722 |-0.0191 |0.0000 |-0.0187 |0.0657 |
212.281 | 0.017 | 0.000 | -1.903 | 0.0726 |-0.0192 |0.0000 |-0.0188 |0.0661 |
212.590 | 0.017 | 0.000 | -1.917 | 0.0730 |-0.0193 |0.0000 |-0.0189 |0.0665 |
212.897 | 0.017 | 0.000 | -1.930 | 0.0734 |-0.0194 |0.0000 |-0.0190 |0.0668 |
213.203 | 0.018 | 0.000 | -1.943 | 0.0738 |-0.0195 |0.0000 |-0.0191 |0.0672 |
213.508 | 0.018 | 0.000 | -1.957 | 0.0742 |-0.0196 |0.0000 |-0.0192 |0.0676 |
213.812 | 0.018 | 0.000 | -1.970 | 0.0746 |-0.0197 |0.0000 |-0.0193 |0.0679 |
214.115 | 0.018 | 0.000 | -1.983 | 0.0750 |-0.0198 |0.0000 |-0.0194 |0.0683 |
214.416 | 0.019 | 0.000 | -1.997 | 0.0754 |-0.0199 |0.0000 |-0.0195 |0.0687 |
214.717 | 0.019 | 0.000 | -2.010 | 0.0758 |-0.0200 |0.0000 |-0.0196 |0.0691 |
215.016 | 0.019 | 0.000 | -2.024 | 0.0762 |-0.0201 |0.0000 |-0.0197 |0.0694 |
215.314 | 0.019 | 0.000 | -2.037 | 0.0766 |-0.0202 |0.0000 |-0.0199 |0.0698 |
215.611 | 0.020 | 0.000 | -2.051 | 0.0770 |-0.0203 |0.0000 |-0.0200 |0.0702 |
215.907 | 0.020 | 0.000 | -2.064 | 0.0774 |-0.0204 |0.0000 |-0.0201 |0.0705 |
216.201 | 0.020 | 0.000 | -2.078 | 0.0777 |-0.0205 |0.0000 |-0.0202 |0.0709 |
216.495 | 0.020 | 0.000 | -2.091 | 0.0781 |-0.0206 |0.0000 |-0.0203 |0.0713 |
216.788 | 0.020 | 0.000 | -2.105 | 0.0785 |-0.0207 |0.0000 |-0.0204 |0.0716 |
217.079 | 0.021 | 0.000 | -2.118 | 0.0789 |-0.0208 |0.0000 |-0.0205 |0.0720 |
217.370 | 0.021 | 0.000 | -2.132 | 0.0793 |-0.0209 |0.0000 |-0.0206 |0.0724 |
217.659 | 0.021 | 0.000 | -2.145 | 0.0797 |-0.0210 |0.0000 |-0.0207 |0.0727 |
217.948 | 0.021 | 0.000 | -2.159 | 0.0801 |-0.0211 |0.0000 |-0.0208 |0.0731 |
218.235 | 0.022 | 0.000 | -2.173 | 0.0805 |-0.0212 |0.0000 |-0.0209 |0.0735 |
218.521 | 0.022 | 0.000 | -2.186 | 0.0809 |-0.0214 |0.0000 |-0.0210 |0.0738 |
218.807 | 0.022 | 0.000 | -2.200 | 0.0813 |-0.0215 |0.0000 |-0.0212 |0.0742 |
219.091 | 0.022 | 0.000 | -2.213 | 0.0817 |-0.0216 |0.0000 |-0.0213 |0.0746 |
219.374 | 0.023 | 0.000 | -2.227 | 0.0821 |-0.0217 |0.0000 |-0.0214 |0.0750 |
219.656 | 0.023 | 0.000 | -2.241 | 0.0824 |-0.0218 |0.0000 |-0.0215 |0.0753 |
219.938 | 0.023 | 0.000 | -2.254 | 0.0828 |-0.0219 |0.0000 |-0.0216 |0.0757 |
220.218 | 0.023 | 0.000 | -2.268 | 0.0832 |-0.0220 |0.0000 |-0.0217 |0.0761 |
220.497 | 0.024 | 0.000 | -2.282 | 0.0836 |-0.0221 |0.0000 |-0.0218 |0.0764 |
220.776 | 0.024 | 0.000 | -2.296 | 0.0840 |-0.0222 |0.0000 |-0.0219 |0.0768 |
221.053 | 0.024 | 0.000 | -2.309 | 0.0844 |-0.0223 |0.0000 |-0.0220 |0.0772 |
221.330 | 0.024 | 0.000 | -2.323 | 0.0848 |-0.0224 |0.0000 |-0.0221 |0.0775 |
221.605 | 0.025 | 0.000 | -2.337 | 0.0852 |-0.0225 |0.0000 |-0.0222 |0.0779 |
221.880 | 0.025 | 0.000 | -2.350 | 0.0856 |-0.0226 |0.0000 |-0.0224 |0.0783 |
222.153 | 0.025 | 0.000 | -2.364 | 0.0860 |-0.0227 |0.0000 |-0.0225 |0.0786 |
222.426 | 0.025 | 0.000 | -2.378 | 0.0864 |-0.0228 |0.0000 |-0.0226 |0.0790 |
222.698 | 0.026 | 0.000 | -2.392 | 0.0867 |-0.0229 |0.0000 |-0.0227 |0.0794 |
222.969 | 0.026 | 0.000 | -2.406 | 0.0871 |-0.0230 |0.0000 |-0.0228 |0.0797 |
223.239 | 0.026 | 0.000 | -2.420 | 0.0875 |-0.0231 |0.0000 |-0.0229 |0.0801 |
223.508 | 0.026 | 0.000 | -2.433 | 0.0879 |-0.0232 |0.0000 |-0.0230 |0.0805 |
223.776 | 0.027 | 0.000 | -2.447 | 0.0883 |-0.0233 |0.0000 |-0.0231 |0.0808 |
224.044 | 0.027 | 0.000 | -2.461 | 0.0887 |-0.0234 |0.0000 |-0.0232 |0.0812 |
224.310 | 0.027 | 0.000 | -2.475 | 0.0891 |-0.0235 |0.0000 |-0.0233 |0.0816 |
224.576 | 0.028 | 0.000 | -2.489 | 0.0895 |-0.0236 |0.0000 |-0.0234 |0.0819 |
224.841 | 0.028 | 0.000 | -2.503 | 0.0899 |-0.0237 |0.0000 |-0.0236 |0.0823 |
225.105 | 0.028 | 0.000 | -2.517 | 0.0902 |-0.0238 |0.0000 |-0.0237 |0.0827 |
225.368 | 0.028 | 0.000 | -2.531 | 0.0906 |-0.0239 |0.0000 |-0.0238 |0.0830 |
225.630 | 0.029 | 0.000 | -2.545 | 0.0910 |-0.0240 |0.0000 |-0.0239 |0.0834 |
225.891 | 0.029 | 0.000 | -2.558 | 0.0914 |-0.0241 |0.0000 |-0.0240 |0.0838 |
226.152 | 0.029 | 0.000 | -2.572 | 0.0918 |-0.0242 |0.0000 |-0.0241 |0.0841 |
226.411 | 0.030 | 0.000 | -2.586 | 0.0922 |-0.0243 |0.0000 |-0.0242 |0.0845 |
226.670 | 0.030 | 0.000 | -2.600 | 0.0926 |-0.0244 |0.0000 |-0.0243 |0.0848 |
