Test angle: 0
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
194.535 | 0.000 | 0.000 | 0.078 | 0.0406 |-0.0135 |0.0000 |0.0008 |0.0379 |
195.031 | 0.000 | 0.000 | 0.079 | 0.0410 |-0.0136 |0.0000 |0.0008 |0.0383 |
195.524 | 0.000 | 0.000 | 0.080 | 0.0414 |-0.0137 |0.0000 |0.0008 |0.0387 |
196.014 | 0.000 | 0.000 | 0.081 | 0.0418 |-0.0139 |0.0000 |0.0009 |0.0391 |
196.500 | 0.000 | 0.000 | 0.082 | 0.0422 |-0.0140 |0.0000 |0.0009 |0.0395 |
196.984 | 0.000 | 0.000 | 0.083 | 0.0427 |-0.0141 |0.0000 |0.0009 |0.0399 |
197.465 | 0.000 | 0.000 | 0.084 | 0.0431 |-0.0143 |0.0000 |0.0009 |0.0402 |
197.943 | 0.000 | 0.000 | 0.085 | 0.0435 |-0.0144 |0.0000 |0.0009 |0.0406 |
198.418 | 0.000 | 0.000 | 0.087 | 0.0439 |-0.0145 |0.0000 |0.0009 |0.0410 |
198.890 | 0.000 | 0.000 | 0.088 | 0.0443 |-0.0147 |0.0000 |0.0009 |0.0414 |
199.359 | 0.000 | 0.000 | 0.089 | 0.0447 |-0.0148 |0.0000 |0.0009 |0.0418 |
199.825 | 0.000 | 0.000 | 0.090 | 0.0451 |-0.0149 |0.0000 |0.0009 |0.0422 |
200.289 | 0.000 | 0.000 | 0.091 | 0.0455 |-0.0151 |0.0000 |0.0009 |0.0426 |
200.750 | 0.000 | 0.000 | 0.092 | 0.0459 |-0.0152 |0.0000 |0.0009 |0.0430 |
201.208 | 0.000 | 0.000 | 0.093 | 0.0463 |-0.0153 |0.0000 |0.0010 |0.0434 |
201.663 | 0.000 | 0.000 | 0.094 | 0.0467 |-0.0155 |0.0000 |0.0010 |0.0438 |
202.116 | 0.000 | 0.000 | 0.095 | 0.0471 |-0.0156 |0.0000 |0.0010 |0.0442 |
202.566 | 0.000 | 0.000 | 0.096 | 0.0475 |-0.0157 |0.0000 |0.0010 |0.0446 |
203.014 | 0.000 | 0.000 | 0.097 | 0.0479 |-0.0159 |0.0000 |0.0010 |0.0450 |
203.459 | 0.000 | 0.000 | 0.098 | 0.0483 |-0.0160 |0.0000 |0.0010 |0.0454 |
203.902 | 0.000 | 0.000 | 0.099 | 0.0487 |-0.0161 |0.0000 |0.0010 |0.0458 |
204.342 | 0.000 | 0.000 | 0.101 | 0.0491 |-0.0163 |0.0000 |0.0010 |0.0462 |
204.780 | 0.000 | 0.000 | 0.102 | 0.0495 |-0.0164 |0.0000 |0.0010 |0.0465 |
205.215 | 0.000 | 0.000 | 0.103 | 0.0499 |-0.0165 |0.0000 |0.0010 |0.0469 |
205.648 | 0.000 | 0.000 | 0.104 | 0.0503 |-0.0167 |0.0000 |0.0010 |0.0473 |
206.079 | 0.000 | 0.000 | 0.105 | 0.0506 |-0.0168 |0.0000 |0.0011 |0.0477 |
206.507 | 0.000 | 0.000 | 0.106 | 0.0510 |-0.0169 |0.0000 |0.0011 |0.0481 |
206.933 | 0.000 | 0.000 | 0.107 | 0.0514 |-0.0171 |0.0000 |0.0011 |0.0485 |
