Test angle: 60
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
173.955 | 0.000 | 0.000 | -0.033 | 0.0439 |-0.0107 |0.0000 |-0.0004 |0.0372 |
174.363 | 0.000 | 0.000 | -0.033 | 0.0443 |-0.0108 |0.0000 |-0.0004 |0.0376 |
174.769 | 0.000 | 0.000 | -0.034 | 0.0447 |-0.0109 |0.0000 |-0.0004 |0.0379 |
175.172 | 0.000 | 0.000 | -0.034 | 0.0451 |-0.0109 |0.0000 |-0.0004 |0.0383 |
175.573 | 0.000 | 0.000 | -0.035 | 0.0455 |-0.0110 |0.0000 |-0.0004 |0.0386 |
175.971 | 0.000 | 0.000 | -0.035 | 0.0459 |-0.0111 |0.0000 |-0.0004 |0.0390 |
176.367 | 0.000 | 0.000 | -0.035 | 0.0463 |-0.0112 |0.0000 |-0.0004 |0.0393 |
176.761 | 0.000 | 0.000 | -0.036 | 0.0467 |-0.0113 |0.0000 |-0.0004 |0.0397 |
177.153 | 0.000 | 0.000 | -0.036 | 0.0471 |-0.0114 |0.0000 |-0.0004 |0.0401 |
177.542 | 0.000 | 0.000 | -0.037 | 0.0475 |-0.0115 |0.0000 |-0.0004 |0.0404 |
177.929 | 0.000 | 0.000 | -0.037 | 0.0479 |-0.0116 |0.0000 |-0.0004 |0.0408 |
178.314 | 0.000 | 0.000 | -0.037 | 0.0483 |-0.0117 |0.0000 |-0.0004 |0.0411 |
178.697 | 0.000 | 0.000 | -0.038 | 0.0487 |-0.0118 |0.0000 |-0.0004 |0.0415 |
179.078 | 0.000 | 0.000 | -0.038 | 0.0491 |-0.0119 |0.0000 |-0.0004 |0.0418 |
179.457 | 0.000 | 0.000 | -0.039 | 0.0495 |-0.0120 |0.0000 |-0.0004 |0.0422 |
179.833 | 0.000 | 0.000 | -0.039 | 0.0499 |-0.0121 |0.0000 |-0.0004 |0.0425 |
180.208 | 0.000 | 0.000 | -0.039 | 0.0503 |-0.0122 |0.0000 |-0.0005 |0.0429 |
180.581 | 0.000 | 0.000 | -0.040 | 0.0507 |-0.0123 |0.0000 |-0.0005 |0.0433 |
180.952 | 0.000 | 0.000 | -0.040 | 0.0511 |-0.0124 |0.0000 |-0.0005 |0.0436 |
181.320 | 0.000 | 0.000 | -0.041 | 0.0515 |-0.0125 |0.0000 |-0.0005 |0.0440 |
181.687 | 0.000 | 0.000 | -0.041 | 0.0519 |-0.0126 |0.0000 |-0.0005 |0.0443 |
182.052 | 0.000 | 0.000 | -0.041 | 0.0523 |-0.0127 |0.0000 |-0.0005 |0.0447 |
182.415 | 0.000 | 0.000 | -0.042 | 0.0527 |-0.0128 |0.0000 |-0.0005 |0.0450 |
182.776 | 0.000 | 0.000 | -0.042 | 0.0531 |-0.0129 |0.0000 |-0.0005 |0.0454 |
183.136 | 0.000 | 0.000 | -0.043 | 0.0535 |-0.0130 |0.0000 |-0.0005 |0.0458 |
183.493 | 0.000 | 0.000 | -0.043 | 0.0539 |-0.0131 |0.0000 |-0.0005 |0.0461 |
183.849 | 0.000 | 0.000 | -0.043 | 0.0543 |-0.0132 |0.0000 |-0.0005 |0.0465 |
184.203 | 0.000 | 0.000 | -0.044 | 0.0547 |-0.0133 |0.0000 |-0.0005 |0.0468 |
184.555 | 0.000 | 0.000 | -0.044 | 0.0551 |-0.0133 |0.0000 |-0.0005 |0.0472 |
184.906 | 0.000 | 0.000 | -0.045 | 0.0555 |-0.0134 |0.0000 |-0.0005 |0.0475 |
185.255 | 0.000 | 0.000 | -0.045 | 0.0559 |-0.0135 |0.0000 |-0.0005 |0.0479 |
185.602 | 0.000 | 0.000 | -0.046 | 0.0563 |-0.0136 |0.0000 |-0.0005 |0.0482 |
185.947 | 0.000 | 0.000 | -0.046 | 0.0567 |-0.0137 |0.0000 |-0.0005 |0.0486 |
186.291 | 0.000 | 0.000 | -0.046 | 0.0571 |-0.0138 |0.0000 |-0.0005 |0.0489 |
186.633 | 0.000 | 0.000 | -0.047 | 0.0575 |-0.0139 |0.0000 |-0.0005 |0.0493 |
186.973 | 0.000 | 0.000 | -0.047 | 0.0579 |-0.0140 |0.0000 |-0.0005 |0.0497 |
187.312 | 0.000 | 0.000 | -0.048 | 0.0583 |-0.0141 |0.0000 |-0.0005 |0.0500 |
187.650 | 0.000 | 0.000 | -0.048 | 0.0587 |-0.0142 |0.0000 |-0.0005 |0.0504 |
187.985 | 0.000 | 0.000 | -0.048 | 0.0591 |-0.0143 |0.0000 |-0.0005 |0.0507 |
188.319 | 0.000 | 0.000 | -0.049 | 0.0595 |-0.0144 |0.0000 |-0.0005 |0.0511 |
188.652 | 0.000 | 0.000 | -0.049 | 0.0599 |-0.0145 |0.0000 |-0.0005 |0.0514 |
188.983 | 0.000 | 0.000 | -0.050 | 0.0603 |-0.0146 |0.0000 |-0.0005 |0.0518 |
189.313 | 0.000 | 0.000 | -0.050 | 0.0607 |-0.0147 |0.0000 |-0.0006 |0.0521 |
189.641 | 0.000 | 0.000 | -0.051 | 0.0611 |-0.0148 |0.0000 |-0.0006 |0.0525 |
189.967 | 0.000 | 0.000 | -0.051 | 0.0615 |-0.0149 |0.0000 |-0.0006 |0.0528 |
190.292 | 0.000 | 0.000 | -0.051 | 0.0619 |-0.0150 |0.0000 |-0.0006 |0.0532 |
190.616 | 0.000 | 0.000 | -0.052 | 0.0623 |-0.0151 |0.0000 |-0.0006 |0.0535 |
190.938 | 0.000 | 0.000 | -0.052 | 0.0627 |-0.0152 |0.0000 |-0.0006 |0.0539 |
191.259 | 0.000 | 0.000 | -0.053 | 0.0631 |-0.0153 |0.0000 |-0.0006 |0.0542 |
191.579 | 0.000 | 0.000 | -0.053 | 0.0635 |-0.0153 |0.0000 |-0.0006 |0.0546 |
191.897 | 0.000 | 0.000 | -0.054 | 0.0639 |-0.0154 |0.0000 |-0.0006 |0.0550 |
192.213 | 0.000 | 0.000 | -0.054 | 0.0643 |-0.0155 |0.0000 |-0.0006 |0.0553 |
192.529 | 0.000 | 0.000 | -0.054 | 0.0647 |-0.0156 |0.0000 |-0.0006 |0.0557 |
192.843 | 0.000 | 0.000 | -0.055 | 0.0651 |-0.0157 |0.0000 |-0.0006 |0.0560 |
193.156 | 0.000 | 0.000 | -0.055 | 0.0655 |-0.0158 |0.0000 |-0.0006 |0.0564 |
193.467 | 0.000 | 0.000 | -0.056 | 0.0659 |-0.0159 |0.0000 |-0.0006 |0.0567 |
193.777 | 0.000 | 0.000 | -0.056 | 0.0663 |-0.0160 |0.0000 |-0.0006 |0.0571 |
194.086 | 0.000 | 0.000 | -0.057 | 0.0667 |-0.0161 |0.0000 |-0.0006 |0.0574 |
194.393 | 0.000 | 0.000 | -0.057 | 0.0671 |-0.0162 |0.0000 |-0.0006 |0.0578 |
194.699 | 0.000 | 0.000 | -0.057 | 0.0675 |-0.0163 |0.0000 |-0.0006 |0.0581 |
195.004 | 0.000 | 0.000 | -0.058 | 0.0679 |-0.0164 |0.0000 |-0.0006 |0.0585 |
195.308 | 0.000 | 0.000 | -0.058 | 0.0683 |-0.0165 |0.0000 |-0.0006 |0.0588 |
195.611 | 0.000 | 0.000 | -0.059 | 0.0687 |-0.0166 |0.0000 |-0.0006 |0.0592 |
195.912 | 0.000 | 0.000 | -0.059 | 0.0691 |-0.0167 |0.0000 |-0.0006 |0.0595 |
196.212 | 0.000 | 0.000 | -0.060 | 0.0694 |-0.0168 |0.0000 |-0.0006 |0.0599 |
196.511 | 0.000 | 0.000 | -0.060 | 0.0698 |-0.0169 |0.0000 |-0.0006 |0.0602 |
196.808 | 0.000 | 0.000 | -0.061 | 0.0702 |-0.0170 |0.0000 |-0.0006 |0.0606 |
197.105 | 0.000 | 0.000 | -0.061 | 0.0706 |-0.0170 |0.0000 |-0.0006 |0.0609 |
197.400 | 0.000 | 0.000 | -0.061 | 0.0710 |-0.0171 |0.0000 |-0.0007 |0.0613 |
197.694 | 0.000 | 0.000 | -0.062 | 0.0714 |-0.0172 |0.0000 |-0.0007 |0.0616 |
197.987 | 0.000 | 0.000 | -0.062 | 0.0718 |-0.0173 |0.0000 |-0.0007 |0.0620 |
198.279 | 0.000 | 0.000 | -0.063 | 0.0722 |-0.0174 |0.0000 |-0.0007 |0.0623 |
198.570 | 0.000 | 0.000 | -0.063 | 0.0726 |-0.0175 |0.0000 |-0.0007 |0.0627 |
198.860 | 0.000 | 0.000 | -0.064 | 0.0730 |-0.0176 |0.0000 |-0.0007 |0.0630 |
199.148 | 0.000 | 0.000 | -0.064 | 0.0734 |-0.0177 |0.0000 |-0.0007 |0.0634 |
199.436 | 0.000 | 0.000 | -0.065 | 0.0738 |-0.0178 |0.0000 |-0.0007 |0.0637 |
199.722 | 0.000 | 0.000 | -0.065 | 0.0742 |-0.0179 |0.0000 |-0.0007 |0.0641 |
200.007 | 0.000 | 0.000 | -0.065 | 0.0746 |-0.0180 |0.0000 |-0.0007 |0.0644 |
200.291 | 0.000 | 0.000 | -0.066 | 0.0750 |-0.0181 |0.0000 |-0.0007 |0.0648 |
200.574 | 0.000 | 0.000 | -0.066 | 0.0754 |-0.0182 |0.0000 |-0.0007 |0.0651 |
200.856 | 0.000 | 0.000 | -0.067 | 0.0758 |-0.0183 |0.0000 |-0.0007 |0.0655 |
201.137 | 0.000 | 0.000 | -0.067 | 0.0762 |-0.0184 |0.0000 |-0.0007 |0.0658 |
201.417 | 0.000 | 0.000 | -0.068 | 0.0765 |-0.0185 |0.0000 |-0.0007 |0.0662 |
201.696 | 0.000 | 0.000 | -0.068 | 0.0769 |-0.0186 |0.0000 |-0.0007 |0.0665 |
201.974 | 0.000 | 0.000 | -0.069 | 0.0773 |-0.0186 |0.0000 |-0.0007 |0.0669 |
202.251 | 0.000 | 0.000 | -0.069 | 0.0777 |-0.0187 |0.0000 |-0.0007 |0.0672 |
202.527 | 0.000 | 0.000 | -0.069 | 0.0781 |-0.0188 |0.0000 |-0.0007 |0.0676 |
202.802 | 0.000 | 0.000 | -0.070 | 0.0785 |-0.0189 |0.0000 |-0.0007 |0.0679 |
203.076 | 0.000 | 0.000 | -0.070 | 0.0789 |-0.0190 |0.0000 |-0.0007 |0.0683 |
203.349 | 0.000 | 0.000 | -0.071 | 0.0793 |-0.0191 |0.0000 |-0.0007 |0.0686 |
203.621 | 0.000 | 0.000 | -0.071 | 0.0797 |-0.0192 |0.0000 |-0.0007 |0.0690 |
203.892 | 0.000 | 0.000 | -0.072 | 0.0801 |-0.0193 |0.0000 |-0.0007 |0.0693 |
204.162 | 0.000 | 0.000 | -0.072 | 0.0805 |-0.0194 |0.0000 |-0.0007 |0.0697 |
204.431 | 0.000 | 0.000 | -0.073 | 0.0809 |-0.0195 |0.0000 |-0.0007 |0.0700 |
204.699 | 0.000 | 0.000 | -0.073 | 0.0813 |-0.0196 |0.0000 |-0.0008 |0.0704 |
204.966 | 0.000 | 0.000 | -0.073 | 0.0817 |-0.0197 |0.0000 |-0.0008 |0.0707 |
205.233 | 0.000 | 0.000 | -0.074 | 0.0820 |-0.0198 |0.0000 |-0.0008 |0.0711 |
205.498 | 0.000 | 0.000 | -0.074 | 0.0824 |-0.0199 |0.0000 |-0.0008 |0.0714 |
205.763 | 0.000 | 0.000 | -0.075 | 0.0828 |-0.0200 |0.0000 |-0.0008 |0.0718 |
206.026 | 0.000 | 0.000 | -0.075 | 0.0832 |-0.0201 |0.0000 |-0.0008 |0.0721 |
206.289 | 0.000 | 0.000 | -0.076 | 0.0836 |-0.0201 |0.0000 |-0.0008 |0.0725 |
206.551 | 0.000 | 0.000 | -0.076 | 0.0840 |-0.0202 |0.0000 |-0.0008 |0.0728 |
206.812 | 0.000 | 0.000 | -0.077 | 0.0844 |-0.0203 |0.0000 |-0.0008 |0.0732 |
207.072 | 0.000 | 0.000 | -0.077 | 0.0848 |-0.0204 |0.0000 |-0.0008 |0.0735 |
207.331 | 0.000 | 0.000 | -0.078 | 0.0852 |-0.0205 |0.0000 |-0.0008 |0.0739 |
207.590 | 0.000 | 0.000 | -0.078 | 0.0856 |-0.0206 |0.0000 |-0.0008 |0.0742 |
207.847 | 0.000 | 0.000 | -0.078 | 0.0860 |-0.0207 |0.0000 |-0.0008 |0.0746 |
208.104 | 0.000 | 0.000 | -0.079 | 0.0863 |-0.0208 |0.0000 |-0.0008 |0.0749 |
208.360 | 0.000 | 0.000 | -0.079 | 0.0867 |-0.0209 |0.0000 |-0.0008 |0.0753 |
208.615 | 0.000 | 0.000 | -0.080 | 0.0871 |-0.0210 |0.0000 |-0.0008 |0.0756 |
208.869 | 0.000 | 0.000 | -0.080 | 0.0875 |-0.0211 |0.0000 |-0.0008 |0.0760 |
209.122 | 0.000 | 0.000 | -0.081 | 0.0879 |-0.0212 |0.0000 |-0.0008 |0.0763 |
209.375 | 0.000 | 0.000 | -0.081 | 0.0883 |-0.0213 |0.0000 |-0.0008 |0.0767 |
209.626 | 0.000 | 0.000 | -0.082 | 0.0887 |-0.0214 |0.0000 |-0.0008 |0.0770 |
209.877 | 0.000 | 0.000 | -0.082 | 0.0891 |-0.0214 |0.0000 |-0.0008 |0.0773 |
210.127 | 0.000 | 0.000 | -0.083 | 0.0895 |-0.0215 |0.0000 |-0.0008 |0.0777 |
210.377 | 0.000 | 0.000 | -0.083 | 0.0899 |-0.0216 |0.0000 |-0.0008 |0.0780 |
210.625 | 0.000 | 0.000 | -0.084 | 0.0902 |-0.0217 |0.0000 |-0.0008 |0.0784 |
210.873 | 0.000 | 0.000 | -0.084 | 0.0906 |-0.0218 |0.0000 |-0.0008 |0.0787 |
211.120 | 0.000 | 0.000 | -0.084 | 0.0910 |-0.0219 |0.0000 |-0.0008 |0.0791 |
211.366 | 0.000 | 0.000 | -0.085 | 0.0914 |-0.0220 |0.0000 |-0.0009 |0.0794 |
211.611 | 0.000 | 0.000 | -0.085 | 0.0918 |-0.0221 |0.0000 |-0.0009 |0.0798 |
211.856 | 0.000 | 0.000 | -0.086 | 0.0922 |-0.0222 |0.0000 |-0.0009 |0.0801 |
212.100 | 0.000 | 0.000 | -0.086 | 0.0926 |-0.0223 |0.0000 |-0.0009 |0.0805 |
212.343 | 0.000 | 0.000 | -0.087 | 0.0930 |-0.0224 |0.0000 |-0.0009 |0.0808 |
