Test angle: 60
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
175.237 | 0.000 | 0.000 | -0.070 | 0.0450 |-0.0110 |0.0000 |-0.0008 |0.0382 |
175.639 | 0.000 | 0.000 | -0.071 | 0.0454 |-0.0111 |0.0000 |-0.0008 |0.0386 |
176.038 | 0.000 | 0.000 | -0.072 | 0.0458 |-0.0112 |0.0000 |-0.0008 |0.0389 |
176.436 | 0.000 | 0.000 | -0.073 | 0.0462 |-0.0113 |0.0000 |-0.0009 |0.0393 |
176.831 | 0.000 | 0.000 | -0.074 | 0.0466 |-0.0114 |0.0000 |-0.0009 |0.0396 |
177.223 | 0.000 | 0.000 | -0.075 | 0.0470 |-0.0114 |0.0000 |-0.0009 |0.0400 |
177.614 | 0.000 | 0.000 | -0.075 | 0.0474 |-0.0115 |0.0000 |-0.0009 |0.0403 |
178.002 | 0.000 | 0.000 | -0.076 | 0.0478 |-0.0116 |0.0000 |-0.0009 |0.0407 |
178.388 | 0.000 | 0.000 | -0.077 | 0.0482 |-0.0117 |0.0000 |-0.0009 |0.0411 |
178.772 | 0.000 | 0.000 | -0.078 | 0.0486 |-0.0118 |0.0000 |-0.0009 |0.0414 |
179.154 | 0.000 | 0.000 | -0.079 | 0.0490 |-0.0119 |0.0000 |-0.0009 |0.0418 |
179.533 | 0.000 | 0.000 | -0.080 | 0.0494 |-0.0120 |0.0000 |-0.0009 |0.0421 |
179.911 | 0.000 | 0.000 | -0.080 | 0.0498 |-0.0121 |0.0000 |-0.0009 |0.0425 |
180.287 | 0.000 | 0.000 | -0.081 | 0.0502 |-0.0122 |0.0000 |-0.0009 |0.0428 |
180.660 | 0.000 | 0.000 | -0.082 | 0.0506 |-0.0123 |0.0000 |-0.0009 |0.0432 |
181.032 | 0.000 | 0.000 | -0.083 | 0.0510 |-0.0124 |0.0000 |-0.0009 |0.0435 |
181.402 | 0.000 | 0.000 | -0.084 | 0.0514 |-0.0125 |0.0000 |-0.0010 |0.0439 |
181.770 | 0.000 | 0.000 | -0.085 | 0.0518 |-0.0126 |0.0000 |-0.0010 |0.0443 |
182.136 | 0.000 | 0.000 | -0.086 | 0.0522 |-0.0127 |0.0000 |-0.0010 |0.0446 |
182.500 | 0.000 | 0.000 | -0.086 | 0.0526 |-0.0128 |0.0000 |-0.0010 |0.0450 |
182.862 | 0.000 | 0.000 | -0.087 | 0.0530 |-0.0129 |0.0000 |-0.0010 |0.0453 |
183.222 | 0.000 | 0.000 | -0.088 | 0.0534 |-0.0130 |0.0000 |-0.0010 |0.0457 |
183.580 | 0.000 | 0.000 | -0.089 | 0.0538 |-0.0131 |0.0000 |-0.0010 |0.0460 |
183.937 | 0.000 | 0.000 | -0.090 | 0.0542 |-0.0132 |0.0000 |-0.0010 |0.0464 |
184.292 | 0.000 | 0.000 | -0.091 | 0.0546 |-0.0133 |0.0000 |-0.0010 |0.0467 |
184.645 | 0.000 | 0.000 | -0.091 | 0.0550 |-0.0134 |0.0000 |-0.0010 |0.0471 |
184.997 | 0.000 | 0.000 | -0.092 | 0.0554 |-0.0135 |0.0000 |-0.0010 |0.0475 |
185.346 | 0.000 | 0.000 | -0.093 | 0.0558 |-0.0136 |0.0000 |-0.0010 |0.0478 |
185.694 | 0.000 | 0.000 | -0.094 | 0.0562 |-0.0137 |0.0000 |-0.0010 |0.0482 |
186.040 | 0.000 | 0.000 | -0.095 | 0.0566 |-0.0138 |0.0000 |-0.0011 |0.0485 |
186.385 | 0.000 | 0.000 | -0.096 | 0.0570 |-0.0139 |0.0000 |-0.0011 |0.0489 |
186.728 | 0.000 | 0.000 | -0.097 | 0.0574 |-0.0140 |0.0000 |-0.0011 |0.0492 |
187.069 | 0.000 | 0.000 | -0.098 | 0.0578 |-0.0140 |0.0000 |-0.0011 |0.0496 |
187.409 | 0.000 | 0.000 | -0.098 | 0.0582 |-0.0141 |0.0000 |-0.0011 |0.0499 |
187.747 | 0.000 | 0.000 | -0.099 | 0.0586 |-0.0142 |0.0000 |-0.0011 |0.0503 |
188.084 | 0.000 | 0.000 | -0.100 | 0.0590 |-0.0143 |0.0000 |-0.0011 |0.0506 |
188.418 | 0.000 | 0.000 | -0.101 | 0.0594 |-0.0144 |0.0000 |-0.0011 |0.0510 |
188.752 | 0.000 | 0.000 | -0.102 | 0.0598 |-0.0145 |0.0000 |-0.0011 |0.0514 |
189.084 | 0.000 | 0.000 | -0.103 | 0.0602 |-0.0146 |0.0000 |-0.0011 |0.0517 |
189.414 | 0.000 | 0.000 | -0.104 | 0.0606 |-0.0147 |0.0000 |-0.0011 |0.0521 |
189.743 | 0.000 | 0.000 | -0.105 | 0.0610 |-0.0148 |0.0000 |-0.0011 |0.0524 |
190.070 | 0.000 | 0.000 | -0.105 | 0.0614 |-0.0149 |0.0000 |-0.0012 |0.0528 |
190.396 | 0.000 | 0.000 | -0.106 | 0.0618 |-0.0150 |0.0000 |-0.0012 |0.0531 |
190.721 | 0.000 | 0.000 | -0.107 | 0.0622 |-0.0151 |0.0000 |-0.0012 |0.0535 |
191.044 | 0.000 | 0.000 | -0.108 | 0.0626 |-0.0152 |0.0000 |-0.0012 |0.0538 |
191.365 | 0.000 | 0.000 | -0.109 | 0.0630 |-0.0153 |0.0000 |-0.0012 |0.0542 |
191.685 | 0.000 | 0.000 | -0.110 | 0.0634 |-0.0154 |0.0000 |-0.0012 |0.0545 |
192.004 | 0.000 | 0.000 | -0.111 | 0.0638 |-0.0155 |0.0000 |-0.0012 |0.0549 |
192.322 | 0.000 | 0.000 | -0.112 | 0.0642 |-0.0156 |0.0000 |-0.0012 |0.0552 |
192.638 | 0.000 | 0.000 | -0.113 | 0.0646 |-0.0157 |0.0000 |-0.0012 |0.0556 |
192.953 | 0.000 | 0.000 | -0.113 | 0.0650 |-0.0158 |0.0000 |-0.0012 |0.0560 |
193.266 | 0.000 | 0.000 | -0.114 | 0.0654 |-0.0159 |0.0000 |-0.0012 |0.0563 |
193.578 | 0.000 | 0.000 | -0.115 | 0.0658 |-0.0160 |0.0000 |-0.0012 |0.0567 |
193.889 | 0.000 | 0.000 | -0.116 | 0.0662 |-0.0160 |0.0000 |-0.0012 |0.0570 |
194.198 | 0.000 | 0.000 | -0.117 | 0.0666 |-0.0161 |0.0000 |-0.0013 |0.0574 |
194.507 | 0.000 | 0.000 | -0.118 | 0.0670 |-0.0162 |0.0000 |-0.0013 |0.0577 |
194.813 | 0.000 | 0.000 | -0.119 | 0.0673 |-0.0163 |0.0000 |-0.0013 |0.0581 |
195.119 | 0.000 | 0.000 | -0.120 | 0.0677 |-0.0164 |0.0000 |-0.0013 |0.0584 |
195.424 | 0.000 | 0.000 | -0.121 | 0.0681 |-0.0165 |0.0000 |-0.0013 |0.0588 |
195.727 | 0.000 | 0.000 | -0.121 | 0.0685 |-0.0166 |0.0000 |-0.0013 |0.0591 |
196.029 | 0.000 | 0.000 | -0.122 | 0.0689 |-0.0167 |0.0000 |-0.0013 |0.0595 |
196.329 | 0.000 | 0.000 | -0.123 | 0.0693 |-0.0168 |0.0000 |-0.0013 |0.0598 |
196.629 | 0.000 | 0.000 | -0.124 | 0.0697 |-0.0169 |0.0000 |-0.0013 |0.0602 |
196.927 | 0.000 | 0.000 | -0.125 | 0.0701 |-0.0170 |0.0000 |-0.0013 |0.0605 |
197.224 | 0.000 | 0.000 | -0.126 | 0.0705 |-0.0171 |0.0000 |-0.0013 |0.0609 |
197.520 | 0.000 | 0.000 | -0.127 | 0.0709 |-0.0172 |0.0000 |-0.0013 |0.0612 |
197.815 | 0.000 | 0.000 | -0.128 | 0.0713 |-0.0173 |0.0000 |-0.0014 |0.0616 |
198.109 | 0.000 | 0.000 | -0.129 | 0.0717 |-0.0174 |0.0000 |-0.0014 |0.0619 |
198.401 | 0.000 | 0.000 | -0.130 | 0.0721 |-0.0175 |0.0000 |-0.0014 |0.0623 |
198.693 | 0.000 | 0.000 | -0.131 | 0.0725 |-0.0176 |0.0000 |-0.0014 |0.0626 |
198.983 | 0.000 | 0.000 | -0.132 | 0.0729 |-0.0177 |0.0000 |-0.0014 |0.0630 |
199.272 | 0.000 | 0.000 | -0.132 | 0.0733 |-0.0178 |0.0000 |-0.0014 |0.0633 |
199.560 | 0.000 | 0.000 | -0.133 | 0.0737 |-0.0179 |0.0000 |-0.0014 |0.0637 |
199.847 | 0.000 | 0.000 | -0.134 | 0.0741 |-0.0179 |0.0000 |-0.0014 |0.0640 |
200.133 | 0.000 | 0.000 | -0.135 | 0.0745 |-0.0180 |0.0000 |-0.0014 |0.0644 |
200.418 | 0.000 | 0.000 | -0.136 | 0.0749 |-0.0181 |0.0000 |-0.0014 |0.0647 |
200.701 | 0.000 | 0.000 | -0.137 | 0.0752 |-0.0182 |0.0000 |-0.0014 |0.0651 |
200.984 | 0.000 | 0.000 | -0.138 | 0.0756 |-0.0183 |0.0000 |-0.0014 |0.0654 |
201.265 | 0.000 | 0.000 | -0.139 | 0.0760 |-0.0184 |0.0000 |-0.0014 |0.0658 |
201.546 | 0.000 | 0.000 | -0.140 | 0.0764 |-0.0185 |0.0000 |-0.0015 |0.0661 |
201.826 | 0.000 | 0.000 | -0.141 | 0.0768 |-0.0186 |0.0000 |-0.0015 |0.0665 |
202.104 | 0.000 | 0.000 | -0.142 | 0.0772 |-0.0187 |0.0000 |-0.0015 |0.0668 |
202.382 | 0.000 | 0.000 | -0.143 | 0.0776 |-0.0188 |0.0000 |-0.0015 |0.0672 |
202.658 | 0.000 | 0.000 | -0.144 | 0.0780 |-0.0189 |0.0000 |-0.0015 |0.0675 |
202.933 | 0.000 | 0.000 | -0.144 | 0.0784 |-0.0190 |0.0000 |-0.0015 |0.0679 |
203.208 | 0.000 | 0.000 | -0.145 | 0.0788 |-0.0191 |0.0000 |-0.0015 |0.0682 |
203.481 | 0.000 | 0.000 | -0.146 | 0.0792 |-0.0192 |0.0000 |-0.0015 |0.0686 |
203.754 | 0.000 | 0.000 | -0.147 | 0.0796 |-0.0193 |0.0000 |-0.0015 |0.0689 |
204.026 | 0.000 | 0.000 | -0.148 | 0.0800 |-0.0194 |0.0000 |-0.0015 |0.0693 |
204.296 | 0.000 | 0.000 | -0.149 | 0.0804 |-0.0195 |0.0000 |-0.0015 |0.0696 |
204.566 | 0.000 | 0.000 | -0.150 | 0.0807 |-0.0195 |0.0000 |-0.0015 |0.0700 |
204.835 | 0.000 | 0.000 | -0.151 | 0.0811 |-0.0196 |0.0000 |-0.0016 |0.0703 |
205.103 | 0.000 | 0.000 | -0.152 | 0.0815 |-0.0197 |0.0000 |-0.0016 |0.0707 |
205.369 | 0.000 | 0.000 | -0.153 | 0.0819 |-0.0198 |0.0000 |-0.0016 |0.0710 |
205.635 | 0.000 | 0.000 | -0.154 | 0.0823 |-0.0199 |0.0000 |-0.0016 |0.0714 |
205.900 | 0.000 | 0.000 | -0.155 | 0.0827 |-0.0200 |0.0000 |-0.0016 |0.0717 |
206.165 | 0.000 | 0.000 | -0.156 | 0.0831 |-0.0201 |0.0000 |-0.0016 |0.0721 |
206.428 | 0.000 | 0.000 | -0.157 | 0.0835 |-0.0202 |0.0000 |-0.0016 |0.0724 |
206.690 | 0.000 | 0.000 | -0.158 | 0.0839 |-0.0203 |0.0000 |-0.0016 |0.0728 |
206.952 | 0.000 | 0.000 | -0.159 | 0.0843 |-0.0204 |0.0000 |-0.0016 |0.0731 |
207.212 | 0.000 | 0.000 | -0.160 | 0.0847 |-0.0205 |0.0000 |-0.0016 |0.0735 |
207.472 | 0.000 | 0.000 | -0.160 | 0.0851 |-0.0206 |0.0000 |-0.0016 |0.0738 |
207.731 | 0.000 | 0.000 | -0.161 | 0.0854 |-0.0207 |0.0000 |-0.0016 |0.0742 |
207.989 | 0.000 | 0.000 | -0.162 | 0.0858 |-0.0208 |0.0000 |-0.0016 |0.0745 |
208.246 | 0.000 | 0.000 | -0.163 | 0.0862 |-0.0209 |0.0000 |-0.0017 |0.0749 |
208.503 | 0.000 | 0.000 | -0.164 | 0.0866 |-0.0210 |0.0000 |-0.0017 |0.0752 |
208.758 | 0.000 | 0.000 | -0.165 | 0.0870 |-0.0210 |0.0000 |-0.0017 |0.0756 |
209.013 | 0.000 | 0.000 | -0.166 | 0.0874 |-0.0211 |0.0000 |-0.0017 |0.0759 |
209.267 | 0.000 | 0.000 | -0.167 | 0.0878 |-0.0212 |0.0000 |-0.0017 |0.0763 |
209.520 | 0.000 | 0.000 | -0.168 | 0.0882 |-0.0213 |0.0000 |-0.0017 |0.0766 |
209.772 | 0.000 | 0.000 | -0.169 | 0.0886 |-0.0214 |0.0000 |-0.0017 |0.0770 |
210.023 | 0.000 | 0.000 | -0.170 | 0.0890 |-0.0215 |0.0000 |-0.0017 |0.0773 |
210.274 | 0.000 | 0.000 | -0.171 | 0.0893 |-0.0216 |0.0000 |-0.0017 |0.0776 |
210.524 | 0.000 | 0.000 | -0.172 | 0.0897 |-0.0217 |0.0000 |-0.0017 |0.0780 |
210.773 | 0.000 | 0.000 | -0.173 | 0.0901 |-0.0218 |0.0000 |-0.0017 |0.0783 |
211.021 | 0.000 | 0.000 | -0.174 | 0.0905 |-0.0219 |0.0000 |-0.0017 |0.0787 |
211.268 | 0.000 | 0.000 | -0.175 | 0.0909 |-0.0220 |0.0000 |-0.0017 |0.0790 |
211.515 | 0.000 | 0.000 | -0.176 | 0.0913 |-0.0221 |0.0000 |-0.0018 |0.0794 |
211.761 | 0.000 | 0.000 | -0.177 | 0.0917 |-0.0222 |0.0000 |-0.0018 |0.0797 |
212.006 | 0.000 | 0.000 | -0.178 | 0.0921 |-0.0223 |0.0000 |-0.0018 |0.0801 |
212.250 | 0.000 | 0.000 | -0.179 | 0.0925 |-0.0224 |0.0000 |-0.0018 |0.0804 |
212.494 | 0.000 | 0.000 | -0.180 | 0.0928 |-0.0224 |0.0000 |-0.0018 |0.0808 |
212.737 | 0.000 | 0.000 | -0.181 | 0.0932 |-0.0225 |0.0000 |-0.0018 |0.0811 |
212.979 | 0.000 | 0.000 | -0.182 | 0.0936 |-0.0226 |0.0000 |-0.0018 |0.0815 |
213.220 | 0.000 | 0.000 | -0.182 | 0.0940 |-0.0227 |0.0000 |-0.0018 |0.0818 |
