Test angle: 45
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
175.774 | 0.000 | 0.000 | -0.097 | 0.0435 |-0.0098 |0.0000 |-0.0011 |0.0372 |
176.190 | 0.000 | 0.000 | -0.098 | 0.0439 |-0.0099 |0.0000 |-0.0011 |0.0376 |
176.603 | 0.000 | 0.000 | -0.100 | 0.0443 |-0.0100 |0.0000 |-0.0012 |0.0379 |
177.013 | 0.000 | 0.000 | -0.101 | 0.0447 |-0.0101 |0.0000 |-0.0012 |0.0383 |
177.421 | 0.000 | 0.000 | -0.102 | 0.0451 |-0.0102 |0.0000 |-0.0012 |0.0386 |
177.827 | 0.000 | 0.000 | -0.103 | 0.0455 |-0.0103 |0.0000 |-0.0012 |0.0390 |
178.230 | 0.000 | 0.000 | -0.104 | 0.0459 |-0.0104 |0.0000 |-0.0012 |0.0394 |
178.631 | 0.000 | 0.000 | -0.105 | 0.0463 |-0.0105 |0.0000 |-0.0012 |0.0397 |
179.030 | 0.000 | 0.000 | -0.107 | 0.0467 |-0.0105 |0.0000 |-0.0012 |0.0401 |
179.427 | 0.000 | 0.000 | -0.108 | 0.0471 |-0.0106 |0.0000 |-0.0012 |0.0404 |
179.821 | 0.000 | 0.000 | -0.109 | 0.0475 |-0.0107 |0.0000 |-0.0012 |0.0408 |
180.213 | 0.000 | 0.000 | -0.110 | 0.0479 |-0.0108 |0.0000 |-0.0013 |0.0412 |
180.603 | 0.000 | 0.000 | -0.111 | 0.0483 |-0.0109 |0.0000 |-0.0013 |0.0415 |
180.991 | 0.000 | 0.000 | -0.113 | 0.0487 |-0.0110 |0.0000 |-0.0013 |0.0419 |
181.376 | 0.000 | 0.000 | -0.114 | 0.0491 |-0.0111 |0.0000 |-0.0013 |0.0422 |
181.760 | 0.000 | 0.000 | -0.115 | 0.0495 |-0.0112 |0.0000 |-0.0013 |0.0426 |
182.141 | 0.000 | 0.000 | -0.116 | 0.0499 |-0.0113 |0.0000 |-0.0013 |0.0430 |
182.520 | 0.000 | 0.000 | -0.118 | 0.0503 |-0.0113 |0.0000 |-0.0013 |0.0433 |
182.898 | 0.000 | 0.000 | -0.119 | 0.0507 |-0.0114 |0.0000 |-0.0013 |0.0437 |
183.273 | 0.000 | 0.000 | -0.120 | 0.0511 |-0.0115 |0.0000 |-0.0014 |0.0440 |
183.647 | 0.000 | 0.000 | -0.121 | 0.0515 |-0.0116 |0.0000 |-0.0014 |0.0444 |
184.018 | 0.000 | 0.000 | -0.122 | 0.0519 |-0.0117 |0.0000 |-0.0014 |0.0447 |
184.387 | 0.000 | 0.000 | -0.124 | 0.0523 |-0.0118 |0.0000 |-0.0014 |0.0451 |
184.755 | 0.000 | 0.000 | -0.125 | 0.0527 |-0.0119 |0.0000 |-0.0014 |0.0455 |
185.121 | 0.000 | 0.000 | -0.126 | 0.0531 |-0.0120 |0.0000 |-0.0014 |0.0458 |
185.484 | 0.000 | 0.000 | -0.127 | 0.0535 |-0.0120 |0.0000 |-0.0014 |0.0462 |
185.846 | 0.000 | 0.000 | -0.129 | 0.0539 |-0.0121 |0.0000 |-0.0014 |0.0465 |
186.207 | 0.000 | 0.000 | -0.130 | 0.0543 |-0.0122 |0.0000 |-0.0014 |0.0469 |
186.565 | 0.000 | 0.000 | -0.131 | 0.0547 |-0.0123 |0.0000 |-0.0015 |0.0473 |
186.922 | 0.000 | 0.000 | -0.132 | 0.0551 |-0.0124 |0.0000 |-0.0015 |0.0476 |
187.276 | 0.000 | 0.000 | -0.134 | 0.0555 |-0.0125 |0.0000 |-0.0015 |0.0480 |
187.629 | 0.000 | 0.000 | -0.135 | 0.0559 |-0.0126 |0.0000 |-0.0015 |0.0483 |
187.981 | 0.000 | 0.000 | -0.136 | 0.0563 |-0.0127 |0.0000 |-0.0015 |0.0487 |
188.330 | 0.000 | 0.000 | -0.137 | 0.0567 |-0.0128 |0.0000 |-0.0015 |0.0490 |
188.678 | 0.000 | 0.000 | -0.139 | 0.0571 |-0.0128 |0.0000 |-0.0015 |0.0494 |
189.025 | 0.000 | 0.000 | -0.140 | 0.0575 |-0.0129 |0.0000 |-0.0015 |0.0498 |
189.370 | 0.000 | 0.000 | -0.141 | 0.0579 |-0.0130 |0.0000 |-0.0015 |0.0501 |
189.713 | 0.000 | 0.000 | -0.142 | 0.0583 |-0.0131 |0.0000 |-0.0016 |0.0505 |
190.054 | 0.000 | 0.000 | -0.144 | 0.0587 |-0.0132 |0.0000 |-0.0016 |0.0508 |
190.394 | 0.000 | 0.000 | -0.145 | 0.0591 |-0.0133 |0.0000 |-0.0016 |0.0512 |
190.733 | 0.000 | 0.000 | -0.146 | 0.0595 |-0.0134 |0.0000 |-0.0016 |0.0515 |
191.069 | 0.000 | 0.000 | -0.148 | 0.0599 |-0.0135 |0.0000 |-0.0016 |0.0519 |
191.405 | 0.000 | 0.000 | -0.149 | 0.0603 |-0.0135 |0.0000 |-0.0016 |0.0523 |
191.738 | 0.000 | 0.000 | -0.150 | 0.0607 |-0.0136 |0.0000 |-0.0016 |0.0526 |
192.071 | 0.000 | 0.000 | -0.151 | 0.0611 |-0.0137 |0.0000 |-0.0016 |0.0530 |
192.401 | 0.000 | 0.000 | -0.153 | 0.0615 |-0.0138 |0.0000 |-0.0016 |0.0533 |
192.731 | 0.000 | 0.000 | -0.154 | 0.0619 |-0.0139 |0.0000 |-0.0017 |0.0537 |
193.058 | 0.000 | 0.000 | -0.155 | 0.0623 |-0.0140 |0.0000 |-0.0017 |0.0540 |
193.385 | 0.000 | 0.000 | -0.157 | 0.0627 |-0.0141 |0.0000 |-0.0017 |0.0544 |
193.710 | 0.000 | 0.000 | -0.158 | 0.0631 |-0.0142 |0.0000 |-0.0017 |0.0548 |
194.033 | 0.000 | 0.000 | -0.159 | 0.0635 |-0.0142 |0.0000 |-0.0017 |0.0551 |
194.355 | 0.000 | 0.000 | -0.160 | 0.0639 |-0.0143 |0.0000 |-0.0017 |0.0555 |
194.676 | 0.000 | 0.000 | -0.162 | 0.0643 |-0.0144 |0.0000 |-0.0017 |0.0558 |
194.995 | 0.000 | 0.000 | -0.163 | 0.0647 |-0.0145 |0.0000 |-0.0017 |0.0562 |
195.313 | 0.000 | 0.000 | -0.164 | 0.0650 |-0.0146 |0.0000 |-0.0018 |0.0565 |
195.630 | 0.000 | 0.000 | -0.166 | 0.0654 |-0.0147 |0.0000 |-0.0018 |0.0569 |
195.945 | 0.000 | 0.000 | -0.167 | 0.0658 |-0.0148 |0.0000 |-0.0018 |0.0572 |
196.259 | 0.000 | 0.000 | -0.168 | 0.0662 |-0.0149 |0.0000 |-0.0018 |0.0576 |
196.572 | 0.000 | 0.000 | -0.170 | 0.0666 |-0.0149 |0.0000 |-0.0018 |0.0579 |
196.883 | 0.000 | 0.000 | -0.171 | 0.0670 |-0.0150 |0.0000 |-0.0018 |0.0583 |
197.193 | 0.000 | 0.000 | -0.172 | 0.0674 |-0.0151 |0.0000 |-0.0018 |0.0587 |
197.502 | 0.000 | 0.000 | -0.173 | 0.0678 |-0.0152 |0.0000 |-0.0018 |0.0590 |
197.809 | 0.000 | 0.000 | -0.175 | 0.0682 |-0.0153 |0.0000 |-0.0018 |0.0594 |
198.116 | 0.000 | 0.000 | -0.176 | 0.0686 |-0.0154 |0.0000 |-0.0019 |0.0597 |
198.421 | 0.000 | 0.000 | -0.177 | 0.0690 |-0.0155 |0.0000 |-0.0019 |0.0601 |
198.724 | 0.000 | 0.000 | -0.179 | 0.0694 |-0.0156 |0.0000 |-0.0019 |0.0604 |
199.027 | 0.000 | 0.000 | -0.180 | 0.0698 |-0.0156 |0.0000 |-0.0019 |0.0608 |
199.328 | 0.000 | 0.000 | -0.181 | 0.0702 |-0.0157 |0.0000 |-0.0019 |0.0611 |
199.628 | 0.000 | 0.000 | -0.183 | 0.0706 |-0.0158 |0.0000 |-0.0019 |0.0615 |
199.927 | 0.000 | 0.000 | -0.184 | 0.0710 |-0.0159 |0.0000 |-0.0019 |0.0618 |
200.225 | 0.000 | 0.000 | -0.185 | 0.0714 |-0.0160 |0.0000 |-0.0019 |0.0622 |
200.522 | 0.000 | 0.000 | -0.187 | 0.0718 |-0.0161 |0.0000 |-0.0019 |0.0626 |
200.818 | 0.000 | 0.000 | -0.188 | 0.0722 |-0.0162 |0.0000 |-0.0020 |0.0629 |
201.112 | 0.000 | 0.000 | -0.189 | 0.0725 |-0.0163 |0.0000 |-0.0020 |0.0633 |
201.405 | 0.000 | 0.000 | -0.191 | 0.0729 |-0.0163 |0.0000 |-0.0020 |0.0636 |
201.697 | 0.000 | 0.000 | -0.192 | 0.0733 |-0.0164 |0.0000 |-0.0020 |0.0640 |
201.988 | 0.000 | 0.000 | -0.193 | 0.0737 |-0.0165 |0.0000 |-0.0020 |0.0643 |
202.278 | 0.000 | 0.000 | -0.195 | 0.0741 |-0.0166 |0.0000 |-0.0020 |0.0647 |
202.567 | 0.000 | 0.000 | -0.196 | 0.0745 |-0.0167 |0.0000 |-0.0020 |0.0650 |
202.855 | 0.000 | 0.000 | -0.197 | 0.0749 |-0.0168 |0.0000 |-0.0020 |0.0654 |
203.142 | 0.000 | 0.000 | -0.199 | 0.0753 |-0.0169 |0.0000 |-0.0020 |0.0657 |
203.427 | 0.000 | 0.000 | -0.200 | 0.0757 |-0.0169 |0.0000 |-0.0021 |0.0661 |
203.712 | 0.000 | 0.000 | -0.202 | 0.0761 |-0.0170 |0.0000 |-0.0021 |0.0664 |
203.995 | 0.000 | 0.000 | -0.203 | 0.0765 |-0.0171 |0.0000 |-0.0021 |0.0668 |
204.278 | 0.000 | 0.000 | -0.204 | 0.0769 |-0.0172 |0.0000 |-0.0021 |0.0671 |
204.559 | 0.000 | 0.000 | -0.206 | 0.0773 |-0.0173 |0.0000 |-0.0021 |0.0675 |
204.840 | 0.000 | 0.000 | -0.207 | 0.0777 |-0.0174 |0.0000 |-0.0021 |0.0679 |
205.119 | 0.000 | 0.000 | -0.208 | 0.0780 |-0.0175 |0.0000 |-0.0021 |0.0682 |
205.398 | 0.000 | 0.000 | -0.210 | 0.0784 |-0.0176 |0.0000 |-0.0021 |0.0686 |
205.675 | 0.000 | 0.000 | -0.211 | 0.0788 |-0.0176 |0.0000 |-0.0022 |0.0689 |
205.951 | 0.000 | 0.000 | -0.212 | 0.0792 |-0.0177 |0.0000 |-0.0022 |0.0693 |
206.227 | 0.000 | 0.000 | -0.214 | 0.0796 |-0.0178 |0.0000 |-0.0022 |0.0696 |
206.501 | 0.000 | 0.000 | -0.215 | 0.0800 |-0.0179 |0.0000 |-0.0022 |0.0700 |
206.775 | 0.000 | 0.000 | -0.217 | 0.0804 |-0.0180 |0.0000 |-0.0022 |0.0703 |
207.047 | 0.000 | 0.000 | -0.218 | 0.0808 |-0.0181 |0.0000 |-0.0022 |0.0707 |
207.319 | 0.000 | 0.000 | -0.219 | 0.0812 |-0.0182 |0.0000 |-0.0022 |0.0710 |
207.590 | 0.000 | 0.000 | -0.221 | 0.0816 |-0.0182 |0.0000 |-0.0022 |0.0714 |
207.859 | 0.000 | 0.000 | -0.222 | 0.0820 |-0.0183 |0.0000 |-0.0022 |0.0717 |
208.128 | 0.000 | 0.000 | -0.223 | 0.0824 |-0.0184 |0.0000 |-0.0023 |0.0721 |
208.396 | 0.000 | 0.000 | -0.225 | 0.0827 |-0.0185 |0.0000 |-0.0023 |0.0724 |
208.663 | 0.000 | 0.000 | -0.226 | 0.0831 |-0.0186 |0.0000 |-0.0023 |0.0728 |
208.929 | 0.000 | 0.000 | -0.228 | 0.0835 |-0.0187 |0.0000 |-0.0023 |0.0731 |
209.194 | 0.000 | 0.000 | -0.229 | 0.0839 |-0.0188 |0.0000 |-0.0023 |0.0735 |
209.459 | 0.000 | 0.000 | -0.230 | 0.0843 |-0.0188 |0.0000 |-0.0023 |0.0738 |
209.722 | 0.000 | 0.000 | -0.232 | 0.0847 |-0.0189 |0.0000 |-0.0023 |0.0742 |
209.984 | 0.000 | 0.000 | -0.233 | 0.0851 |-0.0190 |0.0000 |-0.0023 |0.0745 |
210.246 | 0.000 | 0.000 | -0.235 | 0.0855 |-0.0191 |0.0000 |-0.0023 |0.0749 |
210.507 | 0.000 | 0.000 | -0.236 | 0.0859 |-0.0192 |0.0000 |-0.0024 |0.0752 |
210.767 | 0.000 | 0.000 | -0.237 | 0.0863 |-0.0193 |0.0000 |-0.0024 |0.0756 |
211.026 | 0.000 | 0.000 | -0.239 | 0.0866 |-0.0194 |0.0000 |-0.0024 |0.0759 |
211.284 | 0.000 | 0.000 | -0.240 | 0.0870 |-0.0195 |0.0000 |-0.0024 |0.0763 |
211.541 | 0.000 | 0.000 | -0.242 | 0.0874 |-0.0195 |0.0000 |-0.0024 |0.0766 |
211.798 | 0.000 | 0.000 | -0.243 | 0.0878 |-0.0196 |0.0000 |-0.0024 |0.0770 |
212.054 | 0.000 | 0.000 | -0.244 | 0.0882 |-0.0197 |0.0000 |-0.0024 |0.0773 |
212.308 | 0.000 | 0.000 | -0.246 | 0.0886 |-0.0198 |0.0000 |-0.0024 |0.0777 |
212.563 | 0.000 | 0.000 | -0.247 | 0.0890 |-0.0199 |0.0000 |-0.0025 |0.0780 |
212.816 | 0.000 | 0.000 | -0.249 | 0.0894 |-0.0200 |0.0000 |-0.0025 |0.0784 |
213.068 | 0.000 | 0.000 | -0.250 | 0.0898 |-0.0201 |0.0000 |-0.0025 |0.0787 |
213.320 | 0.000 | 0.000 | -0.251 | 0.0901 |-0.0201 |0.0000 |-0.0025 |0.0791 |
213.571 | 0.000 | 0.000 | -0.253 | 0.0905 |-0.0202 |0.0000 |-0.0025 |0.0794 |
213.821 | 0.000 | 0.000 | -0.254 | 0.0909 |-0.0203 |0.0000 |-0.0025 |0.0798 |
214.070 | 0.000 | 0.000 | -0.256 | 0.0913 |-0.0204 |0.0000 |-0.0025 |0.0801 |
214.319 | 0.000 | 0.000 | -0.257 | 0.0917 |-0.0205 |0.0000 |-0.0025 |0.0805 |
214.566 | 0.000 | 0.000 | -0.258 | 0.0921 |-0.0206 |0.0000 |-0.0025 |0.0808 |
214.813 | 0.000 | 0.000 | -0.260 | 0.0925 |-0.0207 |0.0000 |-0.0026 |0.0812 |
