Test angle: 45
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
171.607 | 0.000 | 0.000 | -0.081 | 0.0394 |-0.0085 |0.0000 |-0.0010 |0.0336 |
172.050 | 0.000 | 0.000 | -0.082 | 0.0398 |-0.0086 |0.0000 |-0.0010 |0.0340 |
172.490 | 0.000 | 0.000 | -0.083 | 0.0402 |-0.0087 |0.0000 |-0.0010 |0.0343 |
172.927 | 0.000 | 0.000 | -0.084 | 0.0406 |-0.0088 |0.0000 |-0.0010 |0.0347 |
173.362 | 0.000 | 0.000 | -0.085 | 0.0410 |-0.0088 |0.0000 |-0.0010 |0.0350 |
173.794 | 0.000 | 0.000 | -0.086 | 0.0415 |-0.0089 |0.0000 |-0.0010 |0.0354 |
174.222 | 0.000 | 0.000 | -0.087 | 0.0419 |-0.0090 |0.0000 |-0.0010 |0.0358 |
174.649 | 0.000 | 0.000 | -0.088 | 0.0423 |-0.0091 |0.0000 |-0.0010 |0.0361 |
175.072 | 0.000 | 0.000 | -0.090 | 0.0427 |-0.0092 |0.0000 |-0.0010 |0.0365 |
175.493 | 0.000 | 0.000 | -0.091 | 0.0431 |-0.0093 |0.0000 |-0.0011 |0.0369 |
175.912 | 0.000 | 0.000 | -0.092 | 0.0435 |-0.0093 |0.0000 |-0.0011 |0.0372 |
176.328 | 0.000 | 0.000 | -0.093 | 0.0439 |-0.0094 |0.0000 |-0.0011 |0.0376 |
176.741 | 0.000 | 0.000 | -0.094 | 0.0443 |-0.0095 |0.0000 |-0.0011 |0.0379 |
177.152 | 0.000 | 0.000 | -0.095 | 0.0447 |-0.0096 |0.0000 |-0.0011 |0.0383 |
177.560 | 0.000 | 0.000 | -0.096 | 0.0451 |-0.0097 |0.0000 |-0.0011 |0.0387 |
177.966 | 0.000 | 0.000 | -0.097 | 0.0455 |-0.0098 |0.0000 |-0.0011 |0.0390 |
178.370 | 0.000 | 0.000 | -0.098 | 0.0459 |-0.0099 |0.0000 |-0.0011 |0.0394 |
178.772 | 0.000 | 0.000 | -0.100 | 0.0463 |-0.0099 |0.0000 |-0.0011 |0.0397 |
179.171 | 0.000 | 0.000 | -0.101 | 0.0467 |-0.0100 |0.0000 |-0.0012 |0.0401 |
179.568 | 0.000 | 0.000 | -0.102 | 0.0471 |-0.0101 |0.0000 |-0.0012 |0.0405 |
179.962 | 0.000 | 0.000 | -0.103 | 0.0475 |-0.0102 |0.0000 |-0.0012 |0.0408 |
180.355 | 0.000 | 0.000 | -0.104 | 0.0479 |-0.0103 |0.0000 |-0.0012 |0.0412 |
180.745 | 0.000 | 0.000 | -0.105 | 0.0483 |-0.0104 |0.0000 |-0.0012 |0.0415 |
181.133 | 0.000 | 0.000 | -0.106 | 0.0487 |-0.0104 |0.0000 |-0.0012 |0.0419 |
181.519 | 0.000 | 0.000 | -0.108 | 0.0491 |-0.0105 |0.0000 |-0.0012 |0.0423 |
181.903 | 0.000 | 0.000 | -0.109 | 0.0495 |-0.0106 |0.0000 |-0.0012 |0.0426 |
182.284 | 0.000 | 0.000 | -0.110 | 0.0499 |-0.0107 |0.0000 |-0.0012 |0.0430 |
182.664 | 0.000 | 0.000 | -0.111 | 0.0503 |-0.0108 |0.0000 |-0.0013 |0.0433 |
183.042 | 0.000 | 0.000 | -0.112 | 0.0507 |-0.0109 |0.0000 |-0.0013 |0.0437 |
183.417 | 0.000 | 0.000 | -0.113 | 0.0511 |-0.0109 |0.0000 |-0.0013 |0.0440 |
183.791 | 0.000 | 0.000 | -0.114 | 0.0515 |-0.0110 |0.0000 |-0.0013 |0.0444 |
184.163 | 0.000 | 0.000 | -0.116 | 0.0519 |-0.0111 |0.0000 |-0.0013 |0.0448 |
184.533 | 0.000 | 0.000 | -0.117 | 0.0523 |-0.0112 |0.0000 |-0.0013 |0.0451 |
184.901 | 0.000 | 0.000 | -0.118 | 0.0527 |-0.0113 |0.0000 |-0.0013 |0.0455 |
185.267 | 0.000 | 0.000 | -0.119 | 0.0531 |-0.0114 |0.0000 |-0.0013 |0.0458 |
185.631 | 0.000 | 0.000 | -0.120 | 0.0535 |-0.0115 |0.0000 |-0.0013 |0.0462 |
185.993 | 0.000 | 0.000 | -0.121 | 0.0539 |-0.0115 |0.0000 |-0.0013 |0.0466 |
186.353 | 0.000 | 0.000 | -0.123 | 0.0543 |-0.0116 |0.0000 |-0.0014 |0.0469 |
186.712 | 0.000 | 0.000 | -0.124 | 0.0547 |-0.0117 |0.0000 |-0.0014 |0.0473 |
187.069 | 0.000 | 0.000 | -0.125 | 0.0551 |-0.0118 |0.0000 |-0.0014 |0.0476 |
187.424 | 0.000 | 0.000 | -0.126 | 0.0555 |-0.0119 |0.0000 |-0.0014 |0.0480 |
187.777 | 0.000 | 0.000 | -0.127 | 0.0559 |-0.0120 |0.0000 |-0.0014 |0.0483 |
188.129 | 0.000 | 0.000 | -0.129 | 0.0563 |-0.0120 |0.0000 |-0.0014 |0.0487 |
188.479 | 0.000 | 0.000 | -0.130 | 0.0567 |-0.0121 |0.0000 |-0.0014 |0.0491 |
188.827 | 0.000 | 0.000 | -0.131 | 0.0571 |-0.0122 |0.0000 |-0.0014 |0.0494 |
189.174 | 0.000 | 0.000 | -0.132 | 0.0575 |-0.0123 |0.0000 |-0.0014 |0.0498 |
189.519 | 0.000 | 0.000 | -0.133 | 0.0579 |-0.0124 |0.0000 |-0.0015 |0.0501 |
189.863 | 0.000 | 0.000 | -0.135 | 0.0583 |-0.0125 |0.0000 |-0.0015 |0.0505 |
190.204 | 0.000 | 0.000 | -0.136 | 0.0587 |-0.0125 |0.0000 |-0.0015 |0.0508 |
190.545 | 0.000 | 0.000 | -0.137 | 0.0591 |-0.0126 |0.0000 |-0.0015 |0.0512 |
190.883 | 0.000 | 0.000 | -0.138 | 0.0595 |-0.0127 |0.0000 |-0.0015 |0.0516 |
191.220 | 0.000 | 0.000 | -0.139 | 0.0599 |-0.0128 |0.0000 |-0.0015 |0.0519 |
191.556 | 0.000 | 0.000 | -0.141 | 0.0603 |-0.0129 |0.0000 |-0.0015 |0.0523 |
191.890 | 0.000 | 0.000 | -0.142 | 0.0607 |-0.0130 |0.0000 |-0.0015 |0.0526 |
192.222 | 0.000 | 0.000 | -0.143 | 0.0611 |-0.0130 |0.0000 |-0.0015 |0.0530 |
192.554 | 0.000 | 0.000 | -0.144 | 0.0615 |-0.0131 |0.0000 |-0.0016 |0.0533 |
192.883 | 0.000 | 0.000 | -0.145 | 0.0619 |-0.0132 |0.0000 |-0.0016 |0.0537 |
193.211 | 0.000 | 0.000 | -0.147 | 0.0623 |-0.0133 |0.0000 |-0.0016 |0.0541 |
193.538 | 0.000 | 0.000 | -0.148 | 0.0627 |-0.0134 |0.0000 |-0.0016 |0.0544 |
193.863 | 0.000 | 0.000 | -0.149 | 0.0630 |-0.0135 |0.0000 |-0.0016 |0.0548 |
194.187 | 0.000 | 0.000 | -0.150 | 0.0634 |-0.0135 |0.0000 |-0.0016 |0.0551 |
194.509 | 0.000 | 0.000 | -0.151 | 0.0638 |-0.0136 |0.0000 |-0.0016 |0.0555 |
194.830 | 0.000 | 0.000 | -0.153 | 0.0642 |-0.0137 |0.0000 |-0.0016 |0.0558 |
195.150 | 0.000 | 0.000 | -0.154 | 0.0646 |-0.0138 |0.0000 |-0.0016 |0.0562 |
195.468 | 0.000 | 0.000 | -0.155 | 0.0650 |-0.0139 |0.0000 |-0.0017 |0.0565 |
195.785 | 0.000 | 0.000 | -0.156 | 0.0654 |-0.0140 |0.0000 |-0.0017 |0.0569 |
196.100 | 0.000 | 0.000 | -0.158 | 0.0658 |-0.0140 |0.0000 |-0.0017 |0.0573 |
196.415 | 0.000 | 0.000 | -0.159 | 0.0662 |-0.0141 |0.0000 |-0.0017 |0.0576 |
196.727 | 0.000 | 0.000 | -0.160 | 0.0666 |-0.0142 |0.0000 |-0.0017 |0.0580 |
197.039 | 0.000 | 0.000 | -0.161 | 0.0670 |-0.0143 |0.0000 |-0.0017 |0.0583 |
197.349 | 0.000 | 0.000 | -0.163 | 0.0674 |-0.0144 |0.0000 |-0.0017 |0.0587 |
197.658 | 0.000 | 0.000 | -0.164 | 0.0678 |-0.0144 |0.0000 |-0.0017 |0.0590 |
197.966 | 0.000 | 0.000 | -0.165 | 0.0682 |-0.0145 |0.0000 |-0.0017 |0.0594 |
198.273 | 0.000 | 0.000 | -0.166 | 0.0686 |-0.0146 |0.0000 |-0.0017 |0.0597 |
198.578 | 0.000 | 0.000 | -0.168 | 0.0690 |-0.0147 |0.0000 |-0.0018 |0.0601 |
198.882 | 0.000 | 0.000 | -0.169 | 0.0694 |-0.0148 |0.0000 |-0.0018 |0.0605 |
199.185 | 0.000 | 0.000 | -0.170 | 0.0698 |-0.0149 |0.0000 |-0.0018 |0.0608 |
199.486 | 0.000 | 0.000 | -0.171 | 0.0702 |-0.0149 |0.0000 |-0.0018 |0.0612 |
199.787 | 0.000 | 0.000 | -0.173 | 0.0706 |-0.0150 |0.0000 |-0.0018 |0.0615 |
200.086 | 0.000 | 0.000 | -0.174 | 0.0710 |-0.0151 |0.0000 |-0.0018 |0.0619 |
200.384 | 0.000 | 0.000 | -0.175 | 0.0713 |-0.0152 |0.0000 |-0.0018 |0.0622 |
200.681 | 0.000 | 0.000 | -0.176 | 0.0717 |-0.0153 |0.0000 |-0.0018 |0.0626 |
200.977 | 0.000 | 0.000 | -0.178 | 0.0721 |-0.0154 |0.0000 |-0.0018 |0.0629 |
201.272 | 0.000 | 0.000 | -0.179 | 0.0725 |-0.0154 |0.0000 |-0.0019 |0.0633 |
201.565 | 0.000 | 0.000 | -0.180 | 0.0729 |-0.0155 |0.0000 |-0.0019 |0.0636 |
201.857 | 0.000 | 0.000 | -0.181 | 0.0733 |-0.0156 |0.0000 |-0.0019 |0.0640 |
202.149 | 0.000 | 0.000 | -0.183 | 0.0737 |-0.0157 |0.0000 |-0.0019 |0.0643 |
202.439 | 0.000 | 0.000 | -0.184 | 0.0741 |-0.0158 |0.0000 |-0.0019 |0.0647 |
202.728 | 0.000 | 0.000 | -0.185 | 0.0745 |-0.0158 |0.0000 |-0.0019 |0.0651 |
203.016 | 0.000 | 0.000 | -0.187 | 0.0749 |-0.0159 |0.0000 |-0.0019 |0.0654 |
203.303 | 0.000 | 0.000 | -0.188 | 0.0753 |-0.0160 |0.0000 |-0.0019 |0.0658 |
203.589 | 0.000 | 0.000 | -0.189 | 0.0757 |-0.0161 |0.0000 |-0.0019 |0.0661 |
203.874 | 0.000 | 0.000 | -0.190 | 0.0761 |-0.0162 |0.0000 |-0.0020 |0.0665 |
204.157 | 0.000 | 0.000 | -0.192 | 0.0765 |-0.0163 |0.0000 |-0.0020 |0.0668 |
204.440 | 0.000 | 0.000 | -0.193 | 0.0768 |-0.0163 |0.0000 |-0.0020 |0.0672 |
204.722 | 0.000 | 0.000 | -0.194 | 0.0772 |-0.0164 |0.0000 |-0.0020 |0.0675 |
205.003 | 0.000 | 0.000 | -0.196 | 0.0776 |-0.0165 |0.0000 |-0.0020 |0.0679 |
205.282 | 0.000 | 0.000 | -0.197 | 0.0780 |-0.0166 |0.0000 |-0.0020 |0.0682 |
205.561 | 0.000 | 0.000 | -0.198 | 0.0784 |-0.0167 |0.0000 |-0.0020 |0.0686 |
205.839 | 0.000 | 0.000 | -0.199 | 0.0788 |-0.0168 |0.0000 |-0.0020 |0.0689 |
206.115 | 0.000 | 0.000 | -0.201 | 0.0792 |-0.0168 |0.0000 |-0.0020 |0.0693 |
206.391 | 0.000 | 0.000 | -0.202 | 0.0796 |-0.0169 |0.0000 |-0.0021 |0.0696 |
